Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
9.sql	2032	0	1542	124	0	1360	0	0	0	0	0	0	0	0	979921	0	4.3969539557426224E-4	0.35184229009725637	1.0000190286256876
8.sql	306	1	147	4	1	145	0	0	0	0	0	0	0	0	7644	0	0.005176025683813224	0.4541287130301453	1.000034243238801
7.sql	1050	0	476	5	0	472	0	0	0	0	0	0	0	0	17331	0	1.0955584100149E-4	0.3078950683429533	1.2000337909984495
6.sql	922	916	476	5	916	472	0	0	0	0	0	0	0	0	17331	0	1.0955584100149E-4	0.3078950683429533	1.2000337909984495
5.sql	1692	285	1400	4	258	1398	4560918	0	9696651	0	2414621866	972	27	16	22028	19394	8.469986398901432E-5	0.35724122993581403	1.800037617592404
4.sql	1789	979	63	15	255	60	331350	0	504180	0	436901	52933	3	1	158414	1008	0.006664367540799512	0.5916955017301039	1.0
3.sql	1240	1013	170	56	481	164	621625	0	1187418	0	4346913	449462	6	3	90026	2375	0.0032032246991310995	0.6665435940842359	1.000119366087018
21.sql	3269	2170	281	3	517	280	965577	0	1743004	0	179244597	88861	13	9	12426	3487	0.0021966299324053273	0.8544875862686846	1.00002524418637
20.sql	2210	1	2	1	0	2	2567	0	4911	0	1554690	1276	6	3	741	10	0.2094623987804285	0.7186175415715683	1.9494305344673404
2.sql	265	42	18	0	3	17	13706	0	28039	0	623329	2537	19	8	1419	56	0.06875702785745819	0.6696667989582068	1.2002409605833304
19.sql	492	303	181	1	259	181	600623	0	1844572	0	1334404	425179	4	2	364	3689	0.0022004448114234386	0.6338582677165354	1.0002562302780331
18.sql	1123	0	2	4	0	2	3131	0	4964	0	13073	546	9	5	1253	9	0.1454212613424088	0.5028453587701024	1.0000762790862805
17.sql	3305	43	4	0	3	4	3323	0	22078	0	572517	754	7	4	1632	44	0.08026662992491783	0.5847993173393775	1.0000138359398707
16.sql	729	28	119	573	25	109	445348	0	979651	0	356508	712037	5	2	355733	1959	0.003773678322955768	0.605259632433063	1.00006875
14.sql	659	570	75	12	556	57	449704	0	674660	0	123	194	4	2	224637	1349	0.005207247846677743	0.6007194244604317	1.0003466666666667
12.sql	259	219	26	12	213	23	186826	0	280364	0	3	250	4	2	93144	560	0.010696861073507336	0.5352564102564102	1.0000553333333333
11.sql	66	1	23	15	1	16	98361	0	101776	0	9071132	0	11	6	95680	204	0.026769182146209883	0.8499366224083306	1.9991491666666668
10.sql	1111	703	251	155	420	226	967245	0	1737559	0	8100085632	486423	9	5	344528	3475	8.210030227302893E-4	0.005015471920767172	1.0007089784400123
1.sql	4059	1154	251	2904	1154	226	0	0	0	0	0	0	0	0	344528	0	8.210030227302893E-4	0.005015471920767172	1.0007089784400123
