Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
q21.sql,true,9722,2792,819,82,11,1207,1585,0,0,0,0,0,281,0,0,0,0,11787,0.0,0.0,0.0,0,0,0,0
q21.sql,false,659,444,192,19,4,112,332,0,0,0,0,0,369,0,0,0,0,11787,0.0,0.0,0.0,0,0,0,0
q20.sql,true,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6549,0.0,0.0,0.0,0,0,0,0
q20.sql,true,205,97,0,0,108,97,0,0,0,0,0,0,0,0,0,0,0,2733944,0.0,0.0,0.0,0,0,0,0
q20.sql,true,872,352,514,6,0,0,352,0,0,0,0,0,693,0,0,0,0,17821,0.0,0.0,0.0,0,0,0,0
q20.sql,true,9,3,3,2,1,1,2,0,0,0,1,0,1,0,0,0,0,553,0.0,0.0,0.0,0,0,0,0
q20.sql,false,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6549,0.0,0.0,0.0,0,0,0,0
q20.sql,false,137,38,0,0,99,38,0,0,0,0,0,0,0,0,0,0,0,2733944,0.0,0.0,0.0,0,0,0,0
q20.sql,false,424,331,86,7,0,0,331,0,0,0,0,0,656,0,0,0,0,17821,0.0,0.0,0.0,0,0,0,0
q20.sql,false,15,3,2,9,1,1,2,0,0,0,1,0,7,0,0,0,0,553,0.0,0.0,0.0,0,0,0,0
q19.sql,true,3499,1147,1690,4,658,122,1025,0,658,0,0,0,227,0,0,0,0,328,0.0,0.0,0.0,0,0,0,0
q19.sql,false,745,721,22,1,1,115,606,0,1,0,0,0,240,0,0,0,0,328,0.0,0.0,0.0,0,0,0,0
q18.sql,true,128,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,17996609,0.0,0.0,0.0,0,0,0,0
q18.sql,true,102,0,95,2,5,0,0,0,0,0,0,0,1391,0,0,0,0,196,0.0,0.0,0.0,0,0,0,0
q18.sql,false,127,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,17996609,0.0,0.0,0.0,0,0,0,0
q18.sql,false,53,0,48,1,4,0,0,0,0,0,0,0,1276,0,0,0,0,196,0.0,0.0,0.0,0,0,0,0
q17.sql,true,384,0,0,0,384,0,0,0,384,0,0,0,0,0,0,0,0,17996609,0.0,0.0,0.0,0,0,0,0
q17.sql,true,79,65,10,2,1,3,62,0,1,0,0,0,7,0,0,0,0,1578,0.0,0.0,0.0,0,0,0,0
q17.sql,false,16,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,17996609,0.0,0.0,0.0,0,0,0,0
q17.sql,false,79,67,9,2,1,4,63,0,1,0,0,0,7,0,0,0,0,1578,0.0,0.0,0.0,0,0,0,0
q16.sql,true,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
q16.sql,true,1682,0,145,568,969,0,0,0,969,0,0,0,631,0,0,0,0,2398800,0.0,0.0,0.0,0,0,0,0
q16.sql,false,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
q16.sql,false,312,0,38,198,76,0,0,0,76,0,0,0,627,0,0,0,0,2398800,0.0,0.0,0.0,0,0,0,0
