Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
q21.sql,true,22744,3495,941,61,14,507,2988,0,0,0,0,0,6789,0,0,0,0,39445,0.0,0.0,0.0,0,0,0,0
q21.sql,false,3834,2511,1307,10,5,492,2019,0,0,0,0,0,7312,0,0,0,0,39445,0.0,0.0,0.0,0,0,0,0
q20.sql,true,40,39,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,21999,0.0,0.0,0.0,0,0,0,0
q20.sql,true,1228,177,0,0,1051,177,0,0,0,0,0,0,0,0,0,0,0,9099165,0.0,0.0,0.0,0,0,0,0
q20.sql,true,3104,1130,1908,65,0,0,1130,0,0,0,0,0,20750,0,0,0,0,59593,0.0,0.0,0.0,0,0,0,0
q20.sql,true,17,6,6,3,2,1,5,0,0,0,2,0,23,0,0,0,0,1800,0.0,0.0,0.0,0,0,0,0
q20.sql,false,38,38,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,21999,0.0,0.0,0.0,0,0,0,0
q20.sql,false,1142,100,0,0,1042,100,0,0,0,0,0,0,0,0,0,0,0,9099165,0.0,0.0,0.0,0,0,0,0
q20.sql,false,1513,1036,404,72,0,0,1036,0,0,0,0,0,20538,0,0,0,0,59593,0.0,0.0,0.0,0,0,0,0
q20.sql,false,13,5,4,3,1,0,5,0,0,0,1,0,23,0,0,0,0,1800,0.0,0.0,0.0,0,0,0,0
q19.sql,true,1982,1117,841,5,19,307,810,0,19,0,0,0,7237,0,0,0,0,1117,0.0,0.0,0.0,0,0,0,0
q19.sql,false,1270,911,356,1,1,306,605,0,1,0,0,0,7602,0,0,0,0,1117,0.0,0.0,0.0,0,0,0,0
q18.sql,true,518,0,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q18.sql,true,865,0,859,2,4,0,0,0,0,0,0,0,37558,0,0,0,0,693,0.0,0.0,0.0,0,0,0,0
q18.sql,false,515,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q18.sql,false,677,0,675,1,1,0,0,0,0,0,0,0,37485,0,0,0,0,693,0.0,0.0,0.0,0,0,0,0
q17.sql,true,210,0,0,0,210,0,0,0,210,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q17.sql,true,204,153,48,2,1,2,151,0,1,0,0,0,241,0,0,0,0,5380,0.0,0.0,0.0,0,0,0,0
q17.sql,false,58,0,0,0,58,0,0,0,58,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q17.sql,false,166,149,13,2,2,5,144,0,2,0,0,0,98,0,0,0,0,5380,0.0,0.0,0.0,0,0,0,0
q16.sql,true,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,56,0.0,0.0,0.0,0,0,0,0
q16.sql,true,3534,0,1530,1563,441,0,0,0,441,0,0,0,14981,0,0,0,0,7995520,0.0,0.0,0.0,0,0,0,0
q16.sql,false,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,56,0.0,0.0,0.0,0,0,0,0
q16.sql,false,2636,0,1409,1118,109,0,0,0,109,0,0,0,15032,0,0,0,0,7995520,0.0,0.0,0.0,0,0,0,0
q14.sql,true,1017,186,212,357,262,138,48,0,262,0,0,0,2714,0,0,0,0,772831,0.0,0.0,0.0,0,0,0,0
q14.sql,false,639,227,206,119,87,182,45,0,87,0,0,0,2707,0,0,0,0,772831,0.0,0.0,0.0,0,0,0,0
q12.sql,true,448,136,99,109,104,134,2,8,73,23,0,0,1096,0,0,0,0,311400,0.0,0.0,0.0,0,0,0,0
q12.sql,false,416,142,90,68,116,140,2,10,95,11,0,0,1095,0,0,0,0,311400,0.0,0.0,0.0,0,0,0,0
q11.sql,true,170,0,70,68,32,0,0,0,32,0,0,0,345,0,0,0,0,320560,0.0,0.0,0.0,0,0,0,0
q11.sql,true,451,1,161,263,26,1,0,0,32,0,0,0,340,0,0,0,0,320560,0.0,0.0,0.0,0,0,0,0
q11.sql,false,166,1,77,72,16,1,0,0,16,0,0,0,339,0,0,0,0,320560,0.0,0.0,0.0,0,0,0,0
q11.sql,false,148,0,54,70,24,0,0,0,16,0,0,0,347,0,0,0,0,320560,0.0,0.0,0.0,0,0,0,0
q10.sql,true,1353,191,475,249,438,99,92,0,0,0,0,0,5924,0,0,0,0,1120704,0.0,0.0,0.0,0,0,0,0
q10.sql,false,1743,495,570,245,433,87,408,0,0,0,0,0,5936,0,0,0,0,1120704,0.0,0.0,0.0,0,0,0,0
q09.sql,false,4376,60,3386,808,122,60,0,0,0,0,0,0,44818,0,0,0,0,3264524,0.0,0.0,0.0,0,0,0,0
q08.sql,true,559,250,207,4,98,28,222,0,98,0,0,0,2783,0,0,0,0,24064,0.0,0.0,0.0,0,0,0,0
q08.sql,true,9,0,0,0,9,0,0,2,5,2,0,0,0,0,0,0,0,24064,0.0,0.0,0.0,0,0,0,0
q08.sql,false,491,242,220,7,22,29,213,0,22,0,0,0,3155,0,0,0,0,24064,0.0,0.0,0.0,0,0,0,0
q08.sql,false,10,0,0,0,9,0,0,1,5,3,0,0,0,0,0,0,0,24064,0.0,0.0,0.0,0,0,0,0
q07.sql,true,2300,986,1274,11,29,182,804,0,29,0,0,0,13883,0,0,0,0,59996,0.0,0.0,0.0,0,0,0,0
q07.sql,true,2,0,0,0,2,0,0,0,29,0,0,0,0,0,0,0,0,59996,0.0,0.0,0.0,0,0,0,0
q07.sql,false,2047,966,1026,10,43,154,812,0,43,0,0,0,11447,0,0,0,0,59996,0.0,0.0,0.0,0,0,0,0
q07.sql,false,2,0,0,0,2,0,0,0,43,0,0,0,0,0,0,0,0,59996,0.0,0.0,0.0,0,0,0,0
q06.sql,true,200,153,0,0,47,153,0,0,47,0,0,0,0,0,0,0,0,1140618,0.0,0.0,0.0,0,0,0,0
q06.sql,false,208,168,0,0,40,168,0,0,40,0,0,0,0,0,0,0,0,1140618,0.0,0.0,0.0,0,0,0,0
q05.sql,true,3576,122,3432,19,2,12,110,0,0,0,0,0,64559,0,0,0,0,72985,0.0,0.0,0.0,0,0,0,0
q05.sql,false,3976,125,3834,16,1,12,113,0,0,0,0,0,44276,0,0,0,0,72985,0.0,0.0,0.0,0,0,0,0
q04.sql,true,284,9,209,61,5,5,4,0,0,0,0,0,1310,0,0,0,0,526571,0.0,0.0,0.0,0,0,0,0
q04.sql,false,271,9,169,89,4,5,4,0,0,0,0,0,1308,0,0,0,0,526571,0.0,0.0,0.0,0,0,0,0
q03.sql,true,1548,702,660,103,83,275,427,0,0,0,0,0,5580,0,0,0,0,304063,0.0,0.0,0.0,0,0,0,0
q03.sql,false,1576,750,672,68,86,296,454,0,0,0,0,0,5581,0,0,0,0,304063,0.0,0.0,0.0,0,0,0,0
