Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
33c.sql,true,7757,598,178,24,1,47,551,0,1,0,0,0,30,0,0,0,0,114,0.0,0.0,0.0,0,0,0,0
33c.sql,false,487,369,103,15,0,28,341,0,0,0,0,0,38,0,0,0,0,114,0.0,0.0,0.0,0,0,0,0
33b.sql,true,141,63,76,2,0,47,16,0,0,0,0,0,21,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0
33b.sql,false,96,33,60,2,0,18,15,0,0,0,0,0,21,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0
33a.sql,true,139,43,94,1,1,21,22,0,1,0,0,0,35,0,0,0,0,8,0.0,0.0,0.0,0,0,0,0
33a.sql,false,68,42,12,14,0,21,21,0,0,0,0,0,15,0,0,0,0,8,0.0,0.0,0.0,0,0,0,0
32b.sql,true,193,1,184,7,1,1,0,0,1,0,0,0,71,0,0,0,0,4388,0.0,0.0,0.0,0,0,0,0
32b.sql,false,46,1,38,6,1,1,0,0,1,0,0,0,72,0,0,0,0,4388,0.0,0.0,0.0,0,0,0,0
32a.sql,true,5,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
32a.sql,false,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
31c.sql,true,449,399,36,13,1,359,40,0,1,0,0,0,84,0,0,0,0,2825,0.0,0.0,0.0,0,0,0,0
31c.sql,false,90,76,11,3,0,37,39,0,0,0,0,0,112,0,0,0,0,2825,0.0,0.0,0.0,0,0,0,0
31b.sql,true,135,129,5,1,0,75,54,0,0,0,0,0,16,0,0,0,0,84,0.0,0.0,0.0,0,0,0,0
31b.sql,false,132,118,4,10,0,74,44,0,0,0,0,0,1,0,0,0,0,84,0.0,0.0,0.0,0,0,0,0
31a.sql,true,97,90,5,2,0,50,40,0,0,0,0,0,46,0,0,0,0,1273,0.0,0.0,0.0,0,0,0,0
31a.sql,false,94,86,6,2,0,46,40,0,0,0,0,0,59,0,0,0,0,1273,0.0,0.0,0.0,0,0,0,0
30c.sql,true,606,576,23,6,0,46,530,0,0,0,0,0,208,0,0,0,0,8024,0.0,0.0,0.0,0,0,0,0
30c.sql,false,84,50,24,9,1,18,32,0,1,0,0,0,226,0,0,0,0,8024,0.0,0.0,0.0,0,0,0,0
30b.sql,true,77,64,4,9,0,35,29,0,0,0,0,0,15,0,0,0,0,28,0.0,0.0,0.0,0,0,0,0
30b.sql,false,78,63,6,9,0,34,29,0,0,0,0,0,11,0,0,0,0,28,0.0,0.0,0.0,0,0,0,0
30a.sql,true,136,56,71,9,0,24,32,0,0,0,0,0,46,0,0,0,0,757,0.0,0.0,0.0,0,0,0,0
30a.sql,false,67,56,10,1,0,25,31,0,0,0,0,0,116,0,0,0,0,757,0.0,0.0,0.0,0,0,0,0
29c.sql,true,772,713,34,24,0,542,171,0,0,0,0,0,772,0,0,0,0,16308,0.0,0.0,0.0,0,0,0,0
29c.sql,false,501,444,38,19,0,406,38,0,0,0,0,0,895,0,0,0,0,16308,0.0,0.0,0.0,0,0,0,0
29b.sql,true,298,280,13,5,0,244,36,0,0,0,0,0,211,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
29b.sql,false,247,231,11,5,0,196,35,0,0,0,0,0,171,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
29a.sql,true,433,425,5,3,0,389,36,0,0,0,0,0,62,0,0,0,0,1620,0.0,0.0,0.0,0,0,0,0
29a.sql,false,438,433,4,1,0,397,36,0,0,0,0,0,33,0,0,0,0,1620,0.0,0.0,0.0,0,0,0,0
28c.sql,true,113,85,22,6,0,44,41,0,0,0,0,0,296,0,0,0,0,8373,0.0,0.0,0.0,0,0,0,0
28c.sql,false,110,84,19,7,0,42,42,0,0,0,0,0,259,0,0,0,0,8373,0.0,0.0,0.0,0,0,0,0
28b.sql,true,72,61,11,0,0,38,23,0,0,0,0,0,163,0,0,0,0,148,0.0,0.0,0.0,0,0,0,0
28b.sql,false,70,59,10,1,0,36,23,0,0,0,0,0,121,0,0,0,0,148,0.0,0.0,0.0,0,0,0,0
28a.sql,true,115,93,20,2,0,47,46,0,0,0,0,0,249,0,0,0,0,4803,0.0,0.0,0.0,0,0,0,0
28a.sql,false,129,108,17,4,0,58,50,0,0,0,0,0,374,0,0,0,0,4803,0.0,0.0,0.0,0,0,0,0
27c.sql,true,115,109,4,1,0,48,61,0,0,0,0,0,31,0,0,0,0,743,0.0,0.0,0.0,0,0,0,0
27c.sql,false,101,95,4,1,0,40,55,0,0,0,0,0,44,0,0,0,0,743,0.0,0.0,0.0,0,0,0,0
27b.sql,true,76,71,5,0,0,25,46,0,0,0,0,0,26,0,0,0,0,247,0.0,0.0,0.0,0,0,0,0
27b.sql,false,69,65,4,0,0,26,39,0,0,0,0,0,18,0,0,0,0,247,0.0,0.0,0.0,0,0,0,0
27a.sql,true,83,79,3,1,0,30,49,0,0,0,0,0,27,0,0,0,0,477,0.0,0.0,0.0,0,0,0,0
27a.sql,false,67,63,3,0,0,27,36,0,0,0,0,0,28,0,0,0,0,477,0.0,0.0,0.0,0,0,0,0
26c.sql,true,229,63,161,5,0,52,11,0,0,0,0,0,957,0,0,0,0,5400,0.0,0.0,0.0,0,0,0,0
26c.sql,false,122,65,56,1,0,53,12,0,0,0,0,0,1075,0,0,0,0,5400,0.0,0.0,0.0,0,0,0,0
26b.sql,true,80,53,21,6,0,46,7,0,0,0,0,0,294,0,0,0,0,93,0.0,0.0,0.0,0,0,0,0
26b.sql,false,78,51,20,7,0,45,6,0,0,0,0,0,376,0,0,0,0,93,0.0,0.0,0.0,0,0,0,0
26a.sql,true,89,55,34,0,0,46,9,0,0,0,0,0,630,0,0,0,0,1728,0.0,0.0,0.0,0,0,0,0
26a.sql,false,90,57,31,1,0,48,9,0,0,0,0,0,609,0,0,0,0,1728,0.0,0.0,0.0,0,0,0,0
25c.sql,true,78,50,21,6,1,21,29,0,1,0,0,0,232,0,0,0,0,26153,0.0,0.0,0.0,0,0,0,0
25c.sql,false,69,45,20,3,1,16,29,0,1,0,0,0,248,0,0,0,0,26153,0.0,0.0,0.0,0,0,0,0
25b.sql,true,64,55,1,8,0,26,29,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
25b.sql,false,56,47,1,8,0,21,26,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
25a.sql,true,57,43,13,1,0,15,28,0,0,0,0,0,110,0,0,0,0,4407,0.0,0.0,0.0,0,0,0,0
