Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
9.sql	18135	0	16106	470	0	14521	0	0	0	0	0	0	0	0	2542733	0	3.5520780596102925E-5	0.014270015099731236	1.2351816666666666
8.sql	1670	0	949	39	0	900	0	0	0	0	0	0	0	0	91038	0	2.642215008056359E-4	0.46364535871025203	1.9167180649744848
7.sql	2466	0	1951	23	0	1935	0	0	0	0	0	0	0	0	75200	0	1.6069125127630686E-4	0.742691645615033	1.2400730453703972
6.sql	437	426	1951	8	426	1935	0	0	0	0	0	0	0	0	75200	0	1.6069125127630686E-4	0.742691645615033	1.2400730453703972
5.sql	1384	162	1200	17	131	1158	1656559	0	3331470	0	47986150639	1521145	27	16	120311	6662	2.5527249286606455E-4	0.35844662391666665	1.8001121157479416
4.sql	1512	1008	165	24	106	151	332588	0	503072	0	512684	52298	3	1	162012	1006	0.006763261927938046	0.6343268178042035	1.0
3.sql	1076	882	103	88	237	82	184440	0	317770	0	690061352	66786	6	3	78911	636	0.009887113157625367	0.8062313864081322	1.0005604785067121
21.sql	2726	1666	798	14	334	795	1435526	0	2578682	0	17529287495	215357	15	9	33699	5158	0.001487453894417834	0.6011009787880897	1.9997962730756749
20.sql	1148	5	11	15	1	9	26470	0	30220	0	3613690	530	6	3	24001	60	0.06411962282516141	0.587759480777721	1.9888291026509037
2.sql	405	28	204	0	10	203	273164	0	561697	0	4243076350	291122	40	17	20	1123	0.0013727995578376574	0.35856324350627633	1.6805187106309054
19.sql	293	208	69	1	180	68	123718	0	370908	0	123716	123676	4	2	18	741	0.008423915813350464	0.5231908054930224	1.00096
18.sql	2685	1	1280	473	0	888	3477846	0	5097300	0	554883049353	1615167	21	10	1500000	10195	8.74707025491319E-4	0.7668711656441718	1.0445941666666667
17.sql	1974	33	350	1	6	350	4410	0	2557126	0	369732596569	4418	8	4	0	5114	3.9728232943810613E-4	0.2500115779437186	1.0
16.sql	620	54	190	355	50	148	319952	0	669887	0	1089824	579823	5	2	289514	1339	0.004426081756087381	0.518878952746268	1.00020625
14.sql	364	324	27	10	321	22	71440	0	107277	0	35634	35836	4	2	35472	214	0.023776133829706145	0.5574780064562438	1.001175
12.sql	385	305	54	23	299	44	157849	0	236896	0	78806	79049	4	2	78651	473	0.012263718233625306	0.5268023703444702	1.0001646666666666
11.sql	312	1	129	58	1	59	156439	0	161272	0	2845714288	828	13	7	152080	322	0.01482421111215938	0.5659056612396755	1.9952874999999999
10.sql	1568	749	538	278	107	408	699132	0	1078017	0	26442980030	130224	9	5	433344	2157	0.0013170221341226667	0.04888641523784704	1.0012078686883688
1.sql	2191	285	538	1902	284	408	0	0	0	0	0	0	0	0	433344	0	0.0013170221341226667	0.04888641523784704	1.0012078686883688
