Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
q21.sql,false,23085,2718,1882,208,31,372,2346,0,0,0,0,0,4587,0,0,0,0,334462,0.0,0.0,0.0,0,0,0,0
q20.sql,false,11,10,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0,0,0,0
q20.sql,false,473,151,0,0,321,151,0,0,0,0,0,0,0,0,0,0,0,9829006,0.0,0.0,0.0,0,0,0,0
q20.sql,false,1329,566,519,243,0,0,566,0,0,0,0,0,1735,0,0,0,0,960005,0.0,0.0,0.0,0,0,0,0
q20.sql,false,1278,55,11,2,1210,1,54,0,0,0,1210,0,6,0,0,0,0,16000,0.0,0.0,0.0,0,0,0,0
q19.sql,false,1703,1505,176,2,19,295,1210,0,19,0,0,0,471,0,0,0,0,135,0.0,0.0,0.0,0,0,0,0
q18.sql,false,911,180,0,0,730,180,0,0,0,0,0,0,0,0,0,0,0,60000000,0.0,0.0,0.0,0,0,0,0
q18.sql,false,4579,0,1414,3130,35,0,0,0,0,0,0,0,21310,0,0,0,0,15000000,0.0,0.0,0.0,0,0,0,0
q17.sql,false,408,0,0,0,408,0,0,0,408,0,0,0,0,0,0,0,0,60000000,0.0,0.0,0.0,0,0,0,0
q17.sql,false,705,170,533,1,1,4,166,0,1,0,0,0,2907,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
q16.sql,false,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,56,0.0,0.0,0.0,0,0,0,0
q16.sql,false,1749,0,245,1034,470,0,0,0,470,0,0,0,2129,0,0,0,0,7997756,0.0,0.0,0.0,0,0,0,0
q14.sql,false,370,148,10,53,158,142,6,0,158,0,0,0,139,0,0,0,0,356998,0.0,0.0,0.0,0,0,0,0
q12.sql,false,412,168,24,61,159,156,12,11,115,33,0,0,325,0,0,0,0,788073,0.0,0.0,0.0,0,0,0,0
q11.sql,false,328,1,54,145,127,1,0,0,127,0,0,0,256,0,0,0,0,1520039,0.0,0.0,0.0,0,0,0,0
q11.sql,false,759,2,558,156,43,2,0,0,127,0,0,0,537,0,0,0,0,1520039,0.0,0.0,0.0,0,0,0,0
q09.sql,false,6533,17,3782,2574,159,17,0,0,0,0,0,0,33749,0,0,0,0,25558157,0.0,0.0,0.0,0,0,0,0
q08.sql,false,1239,86,170,92,891,27,59,0,891,0,0,0,2240,0,0,0,0,909143,0.0,0.0,0.0,0,0,0,0
q08.sql,false,147,0,0,0,146,0,0,10,82,54,0,0,0,0,0,0,0,909143,0.0,0.0,0.0,0,0,0,0
q07.sql,false,2922,490,2029,271,132,191,299,0,132,0,0,0,17623,0,0,0,0,752000,0.0,0.0,0.0,0,0,0,0
q07.sql,false,4,0,0,0,3,0,0,0,132,0,0,0,0,0,0,0,0,752000,0.0,0.0,0.0,0,0,0,0
q06.sql,false,149,85,0,0,64,85,0,0,64,0,0,0,0,0,0,0,0,2678973,0.0,0.0,0.0,0,0,0,0
q05.sql,false,688,62,510,112,4,30,32,0,0,0,0,0,8482,0,0,0,0,1197816,0.0,0.0,0.0,0,0,0,0
q04.sql,false,164,7,80,75,2,4,3,0,0,0,0,0,187,0,0,0,0,545636,0.0,0.0,0.0,0,0,0,0
q03.sql,false,1710,570,208,337,595,322,248,0,0,0,0,0,1311,0,0,0,0,4059525,0.0,0.0,0.0,0,0,0,0
q02.sql,false,265,1,70,156,38,1,0,0,0,0,0,0,302,0,0,0,0,1600000,0.0,0.0,0.0,0,0,0,0
q02.sql,false,131,112,9,10,0,5,107,0,0,0,0,0,0,0,0,0,0,24,0.0,0.0,0.0,0,0,0,0
q01.sql,false,861,585,0,0,276,585,0,0,0,0,0,0,0,0,0,0,0,59362409,0.0,0.0,0.0,0,0,0,0
