Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
q21.sql,false,27967,3556,5847,214,40,503,3053,0,0,0,0,0,44370,0,0,0,0,334462,0.0,0.0,0.0,0,0,0,0
q20.sql,false,39,39,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0,0,0,0
q20.sql,false,974,179,0,0,794,179,0,0,0,0,0,0,0,0,0,0,0,9829006,0.0,0.0,0.0,0,0,0,0
q20.sql,false,3919,558,3128,233,0,0,558,0,0,0,0,0,18101,0,0,0,0,960005,0.0,0.0,0.0,0,0,0,0
q20.sql,false,96,56,26,3,11,0,56,0,0,0,11,0,57,0,0,0,0,16000,0.0,0.0,0.0,0,0,0,0
q19.sql,false,3406,1880,1504,2,19,307,1573,0,19,0,0,0,4313,0,0,0,0,135,0.0,0.0,0.0,0,0,0,0
q18.sql,false,720,237,0,0,482,237,0,0,0,0,0,0,0,0,0,0,0,60000000,0.0,0.0,0.0,0,0,0,0
q18.sql,false,9221,0,5979,2146,1096,0,0,0,0,0,0,0,86968,0,0,0,0,15000000,0.0,0.0,0.0,0,0,0,0
q17.sql,false,163,0,0,0,162,0,0,0,162,0,0,0,0,0,0,0,0,60000000,0.0,0.0,0.0,0,0,0,0
q17.sql,false,5140,162,4976,0,1,3,159,0,1,0,0,0,173060,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
q16.sql,false,11,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,56,0.0,0.0,0.0,0,0,0,0
q16.sql,false,3127,1,1896,767,463,1,0,0,463,0,0,0,15015,0,0,0,0,7997756,0.0,0.0,0.0,0,0,0,0
q14.sql,false,486,149,122,83,132,132,17,0,132,0,0,0,1706,0,0,0,0,356998,0.0,0.0,0.0,0,0,0,0
q12.sql,false,760,178,187,175,219,168,10,23,165,31,0,0,2758,0,0,0,0,788073,0.0,0.0,0.0,0,0,0,0
q11.sql,false,1029,1,590,320,118,1,0,0,118,0,0,0,1779,0,0,0,0,1520039,0.0,0.0,0.0,0,0,0,0
q11.sql,false,890,0,424,355,111,0,0,0,118,0,0,0,1753,0,0,0,0,1520039,0.0,0.0,0.0,0,0,0,0
q09.sql,false,38134,82,31945,5172,934,81,1,0,0,0,0,0,370094,0,0,0,0,25558157,0.0,0.0,0.0,0,0,0,0
q08.sql,false,2506,229,1782,235,260,28,201,0,260,0,0,0,25563,0,0,0,0,909143,0.0,0.0,0.0,0,0,0,0
q08.sql,false,121,0,0,0,121,0,0,18,57,46,0,0,0,0,0,0,0,909143,0.0,0.0,0.0,0,0,0,0
q07.sql,false,8946,1014,7298,493,139,190,824,0,139,0,0,0,88481,0,0,0,0,752000,0.0,0.0,0.0,0,0,0,0
q07.sql,false,9,0,0,0,9,0,0,0,139,0,0,0,0,0,0,0,0,752000,0.0,0.0,0.0,0,0,0,0
q06.sql,false,198,167,0,0,31,167,0,0,31,0,0,0,0,0,0,0,0,2678973,0.0,0.0,0.0,0,0,0,0
q05.sql,false,5993,139,5597,243,14,31,108,0,0,0,0,0,84779,0,0,0,0,1197816,0.0,0.0,0.0,0,0,0,0
q04.sql,false,311,14,220,71,6,11,3,0,0,0,0,0,1381,0,0,0,0,545636,0.0,0.0,0.0,0,0,0,0
q03.sql,false,4068,1155,1260,955,698,713,442,0,0,0,0,0,8516,0,0,0,0,4059525,0.0,0.0,0.0,0,0,0,0
q02.sql,false,1039,0,580,343,116,0,0,0,0,0,0,0,2623,0,0,0,0,1600000,0.0,0.0,0.0,0,0,0,0
q02.sql,false,137,120,6,11,0,2,118,0,0,0,0,0,1,0,0,0,0,24,0.0,0.0,0.0,0,0,0,0
q01.sql,false,3658,2091,0,0,1567,2091,0,0,0,0,0,0,0,0,0,0,0,59362409,0.0,0.0,0.0,0,0,0,0
