Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
33c.sql,true,7732,480,290,28,1,48,432,0,1,0,0,0,35,0,0,0,0,114,0.0,0.0,0.0,0,0,0,0
33c.sql,false,474,382,89,3,0,30,352,0,0,0,0,0,39,0,0,0,0,114,0.0,0.0,0.0,0,0,0,0
33b.sql,true,227,136,75,16,0,50,86,0,0,0,0,0,19,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0
33b.sql,false,139,34,89,15,1,19,15,0,1,0,0,0,19,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0
33a.sql,true,92,44,47,1,0,23,21,0,0,0,0,0,23,0,0,0,0,8,0.0,0.0,0.0,0,0,0,0
33a.sql,false,93,42,49,1,0,22,20,0,0,0,0,0,20,0,0,0,0,8,0.0,0.0,0.0,0,0,0,0
32b.sql,true,131,2,114,14,1,2,0,0,1,0,0,0,70,0,0,0,0,4388,0.0,0.0,0.0,0,0,0,0
32b.sql,false,45,1,27,16,1,1,0,0,1,0,0,0,54,0,0,0,0,4388,0.0,0.0,0.0,0,0,0,0
32a.sql,true,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
32a.sql,false,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
31c.sql,true,400,347,37,15,1,312,35,0,1,0,0,0,22,0,0,0,0,2825,0.0,0.0,0.0,0,0,0,0
31c.sql,false,266,215,37,14,0,179,35,0,0,0,0,0,25,0,0,0,0,2825,0.0,0.0,0.0,0,0,0,0
31b.sql,true,617,120,494,2,0,70,50,0,0,0,0,0,18,0,0,0,0,84,0.0,0.0,0.0,0,0,0,0
31b.sql,false,84,71,4,8,1,43,28,0,1,0,0,0,1,0,0,0,0,84,0.0,0.0,0.0,0,0,0,0
31a.sql,true,80,47,22,10,1,22,25,0,1,0,0,0,36,0,0,0,0,1273,0.0,0.0,0.0,0,0,0,0
31a.sql,false,77,49,17,10,1,23,26,0,1,0,0,0,21,0,0,0,0,1273,0.0,0.0,0.0,0,0,0,0
30c.sql,true,83,47,25,10,0,21,26,0,0,0,0,0,173,0,0,0,0,8024,0.0,0.0,0.0,0,0,0,0
30c.sql,false,73,47,18,6,1,21,26,0,1,0,0,0,152,0,0,0,0,8024,0.0,0.0,0.0,0,0,0,0
30b.sql,true,72,60,3,9,0,34,26,0,0,0,0,0,20,0,0,0,0,28,0.0,0.0,0.0,0,0,0,0
30b.sql,false,72,59,4,9,0,34,25,0,0,0,0,0,13,0,0,0,0,28,0.0,0.0,0.0,0,0,0,0
30a.sql,true,104,55,39,10,0,29,26,0,0,0,0,0,18,0,0,0,0,757,0.0,0.0,0.0,0,0,0,0
30a.sql,false,68,56,11,1,0,29,27,0,0,0,0,0,89,0,0,0,0,757,0.0,0.0,0.0,0,0,0,0
29c.sql,true,615,579,22,13,1,446,133,0,1,0,0,0,457,0,0,0,0,16308,0.0,0.0,0.0,0,0,0,0
29c.sql,false,390,328,43,19,0,294,34,0,0,0,0,0,240,0,0,0,0,16308,0.0,0.0,0.0,0,0,0,0
29b.sql,true,211,204,6,1,0,172,32,0,0,0,0,0,50,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
29b.sql,false,224,218,4,2,0,175,43,0,0,0,0,0,28,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
29a.sql,true,345,338,6,1,0,297,41,0,0,0,0,0,21,0,0,0,0,1620,0.0,0.0,0.0,0,0,0,0
29a.sql,false,350,337,10,2,0,302,35,0,0,0,0,0,79,0,0,0,0,1620,0.0,0.0,0.0,0,0,0,0
28c.sql,true,127,101,17,9,0,47,54,0,0,0,0,0,247,0,0,0,0,8373,0.0,0.0,0.0,0,0,0,0
28c.sql,false,129,107,17,5,0,51,56,0,0,0,0,0,234,0,0,0,0,8373,0.0,0.0,0.0,0,0,0,0
28b.sql,true,85,68,14,2,0,42,26,0,0,0,0,0,124,0,0,0,0,148,0.0,0.0,0.0,0,0,0,0
28b.sql,false,70,55,13,0,0,34,21,0,0,0,0,0,120,0,0,0,0,148,0.0,0.0,0.0,0,0,0,0
28a.sql,true,101,81,15,4,0,43,38,0,0,0,0,0,231,0,0,0,0,4803,0.0,0.0,0.0,0,0,0,0
28a.sql,false,103,82,16,4,0,45,37,0,0,0,0,0,205,0,0,0,0,4803,0.0,0.0,0.0,0,0,0,0
