Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
19a.sql	306	288	14	0	214	14	16593	0	32579	0	1338167146	9940	62	60	184	66	0.06888752273796675	0.9176470588235294	1.6881790578205562
18c.sql	343	185	155	0	67	150	468771	0	881283	0	34860377196	203152	25	17	28073	1763	0.004182727780805595	0.7584506668429123	2.000445494947541
18b.sql	280	268	10	0	156	10	19481	0	38598	0	277201144	17828	25	15	11	78	0.05273524841578658	0.8561176271144577	2.01260663647162
18a.sql	523	409	112	0	185	112	360564	0	704755	0	9482708435	64746	51	29	410	1409	0.0041189132871146525	0.7646500022809899	2.6204104734338003
17f.sql	1546	81	1459	5	52	1358	4497204	0	8140020	0	1823627747	81426	32	20	1113120	16281	5.106653994125522E-4	0.8951095984505357	1.9999883102568192
17e.sql	5784	6	5764	13	2	5566	19796631	0	37677603	0	741045928	2726750	32	20	2832555	75355	1.2114692508659024E-4	0.6218905472636815	1.0013405323800546
17d.sql	186	36	148	0	36	148	443196	0	876224	0	66333304	74889	18	11	11538	1753	0.0023833586549494214	0.5827428870731886	1.0001895907689027
17c.sql	94	53	39	0	53	39	97696	0	193607	0	14693695	21935	17	12	1918	387	0.009165359853464334	0.0957446694224294	1.0001652561884253
17b.sql	712	54	655	1	53	652	1240901	0	2440629	0	1884401941	12183	35	24	52306	4881	0.0014831853846523242	0.5539520931081177	2.00013619996451
17a.sql	3076	76	2996	3	59	2974	9145325	0	18290171	0	4435050248	43752	86	62	258289	36580	2.1796609389531082E-4	0.5902235176296542	2.008112345253581
16d.sql	585	76	506	2	39	476	1764592	0	3430588	0	28626266	766341	50	38	249455	6862	0.001229335811431066	0.9157509157509157	1.0015042976961508
16c.sql	859	99	756	3	43	714	2723701	0	5266620	0	30511736	1307709	55	43	319932	10533	7.735691272379203E-4	0.6157635467980296	1.001515121342216
16b.sql	4716	6	4675	34	2	4019	9787792	0	17439788	0	2612260437	3932704	26	22	3710592	34879	2.0901195565118326E-4	0.5009553941115833	1.9995569208256248
16a.sql	80	57	21	0	53	21	48728	0	97452	0	1760645973	3600	22	17	385	194	0.022027864728973775	0.5857017735931683	1.9919729106967998
15d.sql	200	175	23	0	61	22	53081	0	93908	0	362002868	15335	74	46	11347	188	0.021110881388686675	0.40393440071113745	1.9870749206272198
15c.sql	312	296	13	0	183	13	19788	0	36459	0	35978280	8731	42	31	2271	73	0.05261846401984324	0.8429785052665522	1.0001580343881051
15b.sql	184	171	10	0	121	10	5357	0	10287	0	12164962	4537	23	22	37	21	0.15547930368843468	0.9114364168372803	2.073709811015827
15a.sql	245	234	9	0	150	9	7149	0	13172	0	1469394	5147	28	27	328	26	0.12469739260805915	0.9020318869765314	1.0021221809111356
14c.sql	285	232	50	0	70	49	117717	0	215371	0	3351019801	30922	77	55	4115	430	0.0038108341831905633	0.3173204155872547	1.1259576855319098
14b.sql	344	335	6	0	254	6	1473	0	2746	0	26168392	774	7	6	1	5	0.03576245165033366	0.16045615546733796	1.176358086301653
14a.sql	336	289	44	0	167	44	86891	0	166460	0	4408185115	29961	66	46	761	333	0.006374872161739155	0.6764079598433359	1.8445510515195491
13d.sql	3594	5	3578	9	1	3471	10088518	0	18152575	0	3857619174294	1315917	746	401	670390	36305	3.5505669852451527E-4	0.6730771621819888	3.253324459498401
13c.sql	83	73	7	0	69	6	5574	0	10270	0	2334777941	419	22	20	53	21	0.15858511863887956	0.7055577897340961	2.7553284981314006
13b.sql	90	78	10	0	73	9	12202	0	21857	0	4092811054	1860	46	39	372	44	0.0695009575549288	0.623260204857236	2.7223959593632028
13a.sql	1449	1	1444	2	0	1423	4414281	0	7857595	0	2516765718977	685042	619	354	111101	15716	6.691862733262997E-4	0.8569500674763832	3.164451577767633
12c.sql	273	132	139	0	50	138	405798	0	753762	0	183082433794	254800	128	89	4711	1508	0.005041552659789135	0.6832128261314996	2.557542529071551
12b.sql	126	118	6	0	114	6	2530	0	4715	0	74572661	19	10	10	10	9	0.1768464794259602	0.9999990400611243	2.590997046121603
12a.sql	117	78	37	0	46	37	106454	0	207632	0	38525019497	83748	117	90	397	415	0.014859300463448525	0.6447138430385693	1.5083572456576873
11d.sql	314	214	98	0	61	96	397312	0	778732	0	322953054	32751	28	22	14899	1557	0.001212256022210543	0.20429699642378524	1.0011041508802059
11c.sql	639	279	356	1	130	355	1499006	0	2909848	0	711537571	23127	226	125	6946	5819	3.5408308765953424E-4	0.1756171047772593	1.2450228814756814
11b.sql	225	217	6	0	67	6	2194	0	4268	0	297644622	241	10	9	14	8	0.013199069552015217	0.06152884570026888	1.0437602201110647
11a.sql	271	257	12	0	108	12	20559	0	37145	0	1415646761	3163	52	35	310	74	0.014590019416132907	0.2215939597315436	1.0847435572638955
10c.sql	848	312	535	0	143	535	3791520	0	7582856	0	929844064031	3141596	104	59	10	15166	6.428870823460941E-4	0.7352941176470588	1.0840114477194807
10b.sql	308	303	4	0	139	4	1423	0	2660	0	317291263	495	7	6	0	5	9.428156053571627E-5	3.1274919445677764E-4	1.0004430350609603
10a.sql	204	193	10	0	133	10	13232	0	25856	0	293205132	10370	30	21	104	51	0.04397633304185385	0.5301506576650667	1.0019531248335727
