Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
31b.sql	394	366	22	0	246	21	21388	0	40726	0	65961083	2267	82	79	84	82	0.02618376710531407	0.7352941176470588	1.0117553797537895
31a.sql	389	220	165	0	103	165	411116	0	816328	0	5316498774	113190	228	186	1273	1632	0.003960438904435484	0.4177585035222958	1.9995347601491948
30c.sql	433	279	149	0	161	148	292973	0	540008	0	1600752181	154715	164	154	8024	1081	0.0016223924727101914	0.02013062943273189	1.0244388912410916
30b.sql	284	266	12	0	129	12	9247	0	17780	0	100465707	3950	38	37	28	36	0.07225406178177406	0.49286805690070845	1.016874580409702
30a.sql	326	222	98	0	100	97	201873	0	393083	0	5710699736	117204	184	164	757	786	0.007686525001551207	0.5655651966559104	2.001733451940698
2d.sql	117	6	110	0	2	105	301609	0	570196	0	1752613130	27242	10	7	68316	1140	0.005298080291026614	0.4146053118380108	1.998428867616511
2c.sql	4	1	1	0	0	1	1012	0	2014	0	2600700	358	6	5	0	4	2.7200610608047615E-5	7.317450092709787E-5	1.0014327233739777
2b.sql	63	1	62	0	1	61	203182	0	406352	0	1749987597	13973	17	9	5228	813	0.007832513863946611	0.7867050097676385	2.0025087748366297
2a.sql	89	1	87	0	0	87	241370	0	477371	0	1754941128	27177	11	6	7834	954	0.006230729128222158	0.37869061850792085	1.998869518624506
29c.sql	1865	183	1675	1	106	1673	3412584	0	6081784	0	11130435595	542547	8235	8122	16308	12163	7.933697813048227E-4	0.6812263652038588	2.5178263366400673
29b.sql	213	181	25	0	93	25	23745	0	44210	0	199122587	4830	90	89	15	88	0.034925478410566695	0.622234812700917	2.446415575423699
29a.sql	753	196	550	0	122	549	892107	0	1456232	0	746074763	93971	2914	2913	1620	2912	0.0011869062447825579	0.6848336502525992	2.9429145628017754
28c.sql	355	249	100	0	142	99	185877	0	319294	0	6458945166	64742	371	363	8373	638	0.0025768295381246352	0.34316032346674963	1.1371915595541278
28b.sql	367	221	140	0	160	139	238078	0	462200	0	10402199885	162737	598	576	148	924	0.006322077378803659	0.66688426936494	3.3787479468076564
28a.sql	493	309	177	0	188	176	293571	0	546286	0	10744934553	85448	531	485	4803	1092	0.003195830795222818	0.6673724108319391	2.5557357642112355
27c.sql	313	286	22	0	108	21	25648	0	45564	0	905168621	7596	93	93	743	92	0.011738916996302228	0.19303464985121277	1.0798699844258517
27b.sql	206	188	14	0	42	14	15176	0	28000	0	829455548	5986	56	54	247	55	0.018588647936661318	0.23404936527226375	1.0859011698293095
27a.sql	337	313	20	0	115	20	17986	0	32196	0	1133314757	7750	66	60	477	65	0.016807059658612566	0.22403988466701968	1.0891982320705316
26c.sql	531	237	288	1	140	288	535100	0	1050603	0	7816540845	50085	105	88	5400	2102	0.0013265087322579642	0.6879416123353205	1.7333894303865027
26b.sql	253	165	85	0	105	85	180815	0	351541	0	19817564643	104968	382	328	93	703	0.0036945671444506855	0.6866854214948499	2.3323551970541834
26a.sql	477	161	312	0	82	312	769988	0	1531739	0	75339039731	308009	142	124	1728	3063	0.00271082253626078	0.6306068601583114	2.0023807012956887
25c.sql	366	222	139	1	88	135	346889	0	613808	0	1542251900	112068	127	96	26153	1227	0.0014268372827133142	0.020180156163741036	1.0240065010165493
25b.sql	249	239	7	0	121	7	2496	0	4875	0	117910562	1067	11	10	6	9	0.003042053954640131	0.013603629384680484	1.0159785969887087
25a.sql	248	180	65	0	63	64	144355	0	264808	0	1087916041	90751	76	67	4407	529	0.0028803579929730827	0.028577603900824998	1.047716360820412
24b.sql	224	206	13	0	141	13	5842	0	11271	0	153417560	2006	24	23	45	22	0.1341942526446462	0.8192369279080776	2.507207508107996
24a.sql	326	296	24	0	248	24	30197	0	58552	0	1413732709	8528	115	109	275	118	0.015715535061421555	0.6812639285942071	1.6937232599168093
23c.sql	348	330	14	0	207	14	16398	0	29978	0	503663607	7946	61	59	628	59	0.04049731516342268	0.623757532749729	1.9398895556889804
23b.sql	274	261	10	0	183	10	7310	0	14102	0	357363654	6540	30	29	16	28	0.06496035917040013	0.686320625414528	2.255867314592371
23a.sql	367	340	24	0	250	23	36893	0	66938	0	2768054916	19297	136	131	618	134	0.022399130346986356	0.686281565391761	1.7128469143957512
22d.sql	400	192	202	1	83	195	523983	0	933972	0	11085132460	71531	157	129	46281	1867	8.931743323844955E-4	0.34318070922450267	1.1375120857288974
22c.sql	284	161	117	1	49	115	275003	0	485747	0	6922533219	74748	209	182	21489	971	0.0016969471121834878	0.3431465289537737	1.1347057571896617
22b.sql	179	138	37	0	43	37	67387	0	130694	0	3503266438	24545	129	111	31	261	0.006243249797592105	0.3375331136050678	1.109859124159184
22a.sql	269	207	58	0	108	57	109792	0	202684	0	3820572440	33583	176	159	2851	406	0.003996855541833672	0.33758419832074804	1.1113787391060097
21c.sql	322	296	22	0	152	21	43690	0	79538	0	3253586500	7891	85	74	1874	159	0.006793482084555316	0.22612350143995716	1.084170233760926
21b.sql	303	291	9	0	121	9	9020	0	17588	0	884202664	3114	31	25	38	35	0.03082303231970733	0.21548827206129445	1.088257745320183
21a.sql	266	249	14	0	104	14	20780	0	37866	0	1179273887	4626	47	37	1410	75	0.014327212621953704	0.20650210716435882	1.0826624699492704
20c.sql	637	158	475	0	76	473	1066787	0	2117612	0	75327484190	281053	112	97	5406	4236	0.0020955528302835295	0.8468594846567562	2.0000193992131328
20b.sql	365	348	14	0	270	14	9272	0	17440	0	237904898	2431	36	33	17	34	0.03745672123367377	0.6879545605575937	1.6893643239365157
20a.sql	511	485	23	0	344	23	34274	0	66814	0	1549577162	15075	74	67	33	133	0.01686427344105278	0.588946905039588	2.507178220532655
1d.sql	222	216	5	0	96	5	851	0	1692	0	12686012	45	5	4	4	3	7.415995512605012E-5	1.8697348267279342E-4	1.8947200978762728
1c.sql	147	137	8	0	113	7	1285	0	2563	0	4501828	809	7	6	3	6	0.17148090270251662	0.9999818812482515	2.0283906252740214
1b.sql	271	264	6	0	147	6	1271	0	2537	0	13105526	436	7	6	3	5	0.17904952785988593	0.8946686933956622	1.8948969812838103
1a.sql	130	121	8	0	118	8	1952	0	3602	0	1999949	885	9	7	142	7	0.22643319946486468	0.9998752888121997	2.013763057342882
19d.sql	7291	143	7129	16	60	6685	21947635	0	40587219	0	3954174488887	3696930	2365	1619	1760645	81175	1.4148353372928812E-4	0.8113207547169812	2.822922901608676
19c.sql	263	205	54	0	113	54	147481	0	282468	0	10740776559	74506	224	192	3575	564	0.010443029438405962	0.6812263575561855	1.726889231502922
19b.sql	305	292	9	0	228	9	2725	0	5200	0	72753473	1352	12	11	15	10	0.07305398884952241	0.6879168249065626	1.7297774525434342
19a.sql	334	316	13	0	239	13	16959	0	33084	0	1389848221	9814	66	64	184	67	0.06818376284557878	0.9094650205761318	1.6884675209611413
18c.sql	436	265	169	0	117	164	485531	0	914831	0	34875403500	220762	21	16	28073	1830	0.004014848634820978	0.7223681926161077	2.000440906726511
18b.sql	273	258	12	0	143	11	20114	0	39799	0	310470807	18530	20	16	11	80	0.047800690326074015	0.6586535789399209	2.0140442057064325
18a.sql	402	313	88	0	83	88	252267	0	502727	0	7719772797	50306	69	38	410	1005	0.005589493016426847	0.7977567538926604	2.6180081480612714
17f.sql	1512	95	1411	5	66	1309	3536730	0	6218878	0	1891398640	91316	114	68	1113120	12437	5.922992994868973E-4	0.354377409492267	2.0026117704079756
17e.sql	4497	6	4476	13	2	4246	12976374	0	25835899	0	1072960646	2208998	42	24	2832555	51672	1.8031995308165526E-4	0.7122507122507122	1.001340072225325
17d.sql	151	53	97	0	53	96	406542	0	811076	0	37425388	39677	19	14	11538	1622	0.0022155293166921694	0.09523810093922487	1.0002293988497541
17c.sql	90	52	37	0	51	37	147893	0	294020	0	8461716	12068	17	13	1918	589	0.007538318378330591	0.918918918918919	1.0003069359325767
17b.sql	513	62	449	0	61	446	1206855	0	2372535	0	1817544324	10267	29	20	52306	4745	0.001514730782551845	0.6120318484214753	1.9996150912527189
17a.sql	1145	59	1081	2	42	1060	3173316	0	6177520	0	1848104876	51304	27	17	258289	12355	6.225330354113759E-4	0.3294557313541479	1.9997801396796877
16d.sql	1061	88	969	3	51	936	2692140	0	5241100	0	9274588230	734152	47	31	249455	10482	6.142913551726364E-4	0.6197475724020279	1.0013607945452598
16c.sql	453	100	349	3	44	312	873406	0	1568408	0	1783109377	295177	170	131	319932	3137	0.0014886061851146133	0.6969398599649913	1.9980981608217618
16b.sql	7602	6	7560	34	2	6843	23299110	0	44211915	0	755351932	3573169	135	104	3710592	88423	1.00588207286754E-4	0.5208333333333334	1.0032683664562707
16a.sql	78	49	28	0	45	28	91483	0	182607	0	2945717	70818	43	28	385	366	0.016567547274136323	0.8955223880597015	1.0016098807197127
15d.sql	224	202	20	0	84	19	42306	0	73094	0	285002266	14676	30	24	11347	147	0.02777649345122169	0.5235732009925558	1.9889516805623797
15c.sql	289	275	11	0	160	11	13812	0	25023	0	143676168	4185	37	31	2271	51	0.07724991254899556	0.9129453611353862	1.9980965622035705
15b.sql	216	205	8	0	155	8	3528	0	6756	0	16372240	3430	16	15	37	14	0.11235303360490485	0.8421500775058401	2.2688853240823663
15a.sql	223	210	10	0	133	10	7104	0	13032	0	14297209	5825	29	28	328	27	0.1272901218536806	0.9227272727272727	1.0062725281609275
14c.sql	320	268	49	0	58	48	119504	0	219760	0	3039922544	28735	80	57	4115	440	0.0037265642170810085	0.31554268846503175	1.125432980781155
14b.sql	318	311	4	0	226	4	378	0	749	0	12084	284	3	2	1	1	0.0	-Infinity	1.0
14a.sql	342	300	38	1	179	38	85673	0	166689	0	4331543765	16772	71	54	761	334	0.006347864784487471	0.6767046670183317	1.8433932752744564
13d.sql	3842	6	3826	9	2	3715	11191272	0	20084091	0	3870871203409	1618452	756	432	670390	40169	2.642841940731723E-4	0.8702702702702703	3.197708772159013
13c.sql	89	80	6	0	76	6	3375	0	6355	0	1459393262	409	14	12	53	12	0.13905633807521592	0.6904761904761905	2.5276063651430456
13b.sql	119	104	13	0	100	13	14764	0	26530	0	5057407680	1415	52	42	372	54	0.07652325730546555	0.9039355047611602	2.7805751099210894
13a.sql	1475	2	1470	1	1	1444	4042116	0	7609283	0	2480634548924	795957	739	395	111101	15218	6.481772009359817E-4	0.556843294353582	3.1641267882772874
12c.sql	248	136	109	0	52	109	313182	0	599713	0	153501099523	237380	99	70	4711	1199	0.00579764979132009	0.48846339142296147	2.5431564226867485
12b.sql	166	158	6	0	154	6	3930	0	7588	0	58356625	404	17	15	10	15	0.25300677649313497	0.999996817284394	2.6074511797923017
12a.sql	100	80	18	0	45	18	39338	0	77631	0	22691048567	33845	86	63	397	156	0.031102675649866088	0.8525149190110827	2.500289384339027
11d.sql	374	267	105	0	78	103	458959	0	889223	0	42596350	35639	47	36	14899	1779	0.0035555251952691497	0.7746006681371049	1.0002429628710285
11c.sql	345	236	107	0	93	106	480439	0	939668	0	263835290	19660	127	66	6946	1880	0.0011447362388153116	0.2510093822987759	1.1697920004431563
11b.sql	210	201	7	0	56	7	3283	0	6228	0	300844792	279	15	14	14	13	0.19653784540753114	0.8769505127061971	2.158407610207526
11a.sql	245	232	11	0	80	11	18682	0	34881	0	1945695068	2501	55	43	310	69	0.01568213412676387	0.24036429505887089	1.0852929363011885
10c.sql	854	299	554	0	137	554	3791596	0	7582856	0	929929783662	3141467	138	61	10	15166	6.428865900148098E-4	0.7352941176470588	1.0840012829410866
10b.sql	300	296	3	0	136	3	817	0	1613	0	317292919	98	5	4	0	3	0.002235334036443647	0.0066101846928674395	1.0052387111490018
10a.sql	210	196	12	0	136	12	17159	0	33491	0	319546450	10424	21	14	104	67	0.04091191121012364	0.6672889538360929	1.0044796047668132
