Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
33c.sql,true,7754,506,259,35,0,46,460,0,0,0,0,0,49,0,0,0,0,114,0.0,0.0,0.0,0,0,0,0
33c.sql,false,537,331,199,7,0,28,303,0,0,0,0,0,52,0,0,0,0,114,0.0,0.0,0.0,0,0,0,0
33b.sql,true,162,97,63,2,0,48,49,0,0,0,0,0,20,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0
33b.sql,false,92,33,45,14,0,18,15,0,0,0,0,0,13,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0
33a.sql,true,71,42,14,14,0,22,20,0,0,0,0,0,15,0,0,0,0,8,0.0,0.0,0.0,0,0,0,0
33a.sql,false,69,41,14,14,0,21,20,0,0,0,0,0,15,0,0,0,0,8,0.0,0.0,0.0,0,0,0,0
32b.sql,true,177,1,169,6,1,1,0,0,1,0,0,0,53,0,0,0,0,4388,0.0,0.0,0.0,0,0,0,0
32b.sql,false,48,1,41,5,1,1,0,0,1,0,0,0,54,0,0,0,0,4388,0.0,0.0,0.0,0,0,0,0
32a.sql,true,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
32a.sql,false,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
31c.sql,true,363,311,36,15,1,275,36,0,1,0,0,0,80,0,0,0,0,2825,0.0,0.0,0.0,0,0,0,0
31c.sql,false,86,76,7,2,1,40,36,0,1,0,0,0,69,0,0,0,0,2825,0.0,0.0,0.0,0,0,0,0
31b.sql,true,146,130,3,13,0,78,52,0,0,0,0,0,1,0,0,0,0,84,0.0,0.0,0.0,0,0,0,0
31b.sql,false,133,115,5,12,0,75,40,0,0,0,0,0,1,0,0,0,0,84,0.0,0.0,0.0,0,0,0,0
31a.sql,true,543,534,6,2,1,510,24,0,1,0,0,0,60,0,0,0,0,1273,0.0,0.0,0.0,0,0,0,0
31a.sql,false,53,44,5,2,1,19,25,0,1,0,0,0,53,0,0,0,0,1273,0.0,0.0,0.0,0,0,0,0
30c.sql,true,70,43,22,4,0,18,25,0,0,0,0,0,191,0,0,0,0,8024,0.0,0.0,0.0,0,0,0,0
30c.sql,false,73,45,20,8,0,19,26,0,0,0,0,0,171,0,0,0,0,8024,0.0,0.0,0.0,0,0,0,0
30b.sql,true,62,58,3,1,0,33,25,0,0,0,0,0,12,0,0,0,0,28,0.0,0.0,0.0,0,0,0,0
30b.sql,false,63,57,3,0,1,32,25,0,0,0,0,0,16,0,0,0,0,28,0.0,0.0,0.0,0,0,0,0
30a.sql,true,66,52,14,0,0,26,26,0,0,0,0,0,145,0,0,0,0,757,0.0,0.0,0.0,0,0,0,0
30a.sql,false,67,53,12,2,0,27,26,0,0,0,0,0,159,0,0,0,0,757,0.0,0.0,0.0,0,0,0,0
29c.sql,true,651,621,16,14,0,471,150,0,0,0,0,0,262,0,0,0,0,16308,0.0,0.0,0.0,0,0,0,0
29c.sql,false,410,351,43,15,1,318,33,0,1,0,0,0,1202,0,0,0,0,16308,0.0,0.0,0.0,0,0,0,0
29b.sql,true,232,228,4,0,0,196,32,0,0,0,0,0,12,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
29b.sql,false,229,225,4,0,0,193,32,0,0,0,0,0,12,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
29a.sql,true,354,348,4,2,0,316,32,0,0,0,0,0,17,0,0,0,0,1620,0.0,0.0,0.0,0,0,0,0
29a.sql,false,364,359,4,1,0,327,32,0,0,0,0,0,25,0,0,0,0,1620,0.0,0.0,0.0,0,0,0,0
28c.sql,true,98,77,13,8,0,42,35,0,0,0,0,0,191,0,0,0,0,8373,0.0,0.0,0.0,0,0,0,0
28c.sql,false,92,75,10,7,0,39,36,0,0,0,0,0,146,0,0,0,0,8373,0.0,0.0,0.0,0,0,0,0
28b.sql,true,71,58,12,1,0,35,23,0,0,0,0,0,181,0,0,0,0,148,0.0,0.0,0.0,0,0,0,0
28b.sql,false,85,74,10,1,0,42,32,0,0,0,0,0,121,0,0,0,0,148,0.0,0.0,0.0,0,0,0,0
28a.sql,true,135,111,19,5,0,61,50,0,0,0,0,0,426,0,0,0,0,4803,0.0,0.0,0.0,0,0,0,0
28a.sql,false,144,111,29,4,0,61,50,0,0,0,0,0,675,0,0,0,0,4803,0.0,0.0,0.0,0,0,0,0
27c.sql,true,100,94,5,1,0,42,52,0,0,0,0,0,28,0,0,0,0,743,0.0,0.0,0.0,0,0,0,0
27c.sql,false,101,95,4,1,0,40,55,0,0,0,0,0,19,0,0,0,0,743,0.0,0.0,0.0,0,0,0,0
27b.sql,true,74,69,3,2,0,26,43,0,0,0,0,0,26,0,0,0,0,247,0.0,0.0,0.0,0,0,0,0
27b.sql,false,66,61,4,1,0,23,38,0,0,0,0,0,20,0,0,0,0,247,0.0,0.0,0.0,0,0,0,0
27a.sql,true,64,58,5,1,0,23,35,0,0,0,0,0,42,0,0,0,0,477,0.0,0.0,0.0,0,0,0,0
27a.sql,false,62,58,3,1,0,24,34,0,0,0,0,0,35,0,0,0,0,477,0.0,0.0,0.0,0,0,0,0
26c.sql,true,224,50,170,4,0,43,7,0,0,0,0,0,527,0,0,0,0,5400,0.0,0.0,0.0,0,0,0,0
26c.sql,false,90,50,36,4,0,44,6,0,0,0,0,0,623,0,0,0,0,5400,0.0,0.0,0.0,0,0,0,0
26b.sql,true,73,50,21,2,0,43,7,0,0,0,0,0,261,0,0,0,0,93,0.0,0.0,0.0,0,0,0,0
26b.sql,false,67,47,19,1,0,41,6,0,0,0,0,0,276,0,0,0,0,93,0.0,0.0,0.0,0,0,0,0
26a.sql,true,81,51,28,1,0,42,9,0,0,0,0,0,513,0,0,0,0,1728,0.0,0.0,0.0,0,0,0,0
26a.sql,false,93,65,27,1,0,56,9,0,0,0,0,0,404,0,0,0,0,1728,0.0,0.0,0.0,0,0,0,0
25c.sql,true,74,47,18,8,1,21,26,0,1,0,0,0,177,0,0,0,0,26153,0.0,0.0,0.0,0,0,0,0
