Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
2a.sql	51	1	0	239874	6562	474818	0	1751756697	25117	42	16	7834	949	0.01137944278823134	0.2023554271535556	1.9995223942162665
29c.sql	380	243	0	404813	94923	654049	0	2084668404	80816	1066	1031	16308	1308	0.02778957742133618	0.34063796626846504	2.7706805890173194
29b.sql	236	186	0	88867	14873	167452	0	1774441502	9435	302	291	15	334	0.01105103604737953	0.3324594688700081	3.451179970110534
29a.sql	267	222	0	88428	6515	143972	0	766098180	6703	291	282	1620	288	0.04516610755659875	0.34670998222286964	2.722586120632308
28c.sql	261	199	0	142637	15414	251211	0	1672878013	47050	316	299	8373	502	0.02034328187806912	0.17360092372421013	1.126886422514386
28b.sql	166	130	0	66106	4314	129060	0	3309459404	56975	263	258	148	258	0.007011034301610916	0.3336886625310296	2.4529649657186887
28a.sql	248	199	1	106506	12270	194433	0	1232860570	41275	289	263	4803	388	0.017220509701330596	0.3336886625310296	2.105804156728164
27c.sql	296	280	0	32850	4647	60892	0	741919382	14145	127	123	743	122	0.0183094470342943	0.14300000000012458	1.3202618423321593
27b.sql	165	155	0	15586	1574	28740	0	642441366	6100	61	58	247	57	0.02750009408357872	0.13300000887943134	1.096339294417385
27a.sql	188	170	0	32711	5587	60764	0	1046238315	17251	126	121	477	121	0.025543748056323992	0.14600000000000593	1.885092375310744
26c.sql	303	160	0	400591	29075	767960	0	1069763768	20963	359	320	5400	1536	0.004864217085873136	0.34397080616722386	1.6908818638856036
26b.sql	221	171	0	127965	24156	234469	0	2622049236	20452	471	421	93	468	0.008845247925878534	0.34332076634284775	1.7333233635492542
26a.sql	256	189	0	182148	28040	342702	0	1936436918	36266	335	289	1728	685	0.005869145682678359	0.30797995545679163	1.7039836211341208
25c.sql	253	161	0	344261	22711	609048	0	1515597906	111763	115	94	26153	1219	0.022197671537927	0.04112980571539151	1.017751044204444
25b.sql	158	156	0	503	87	940	0	11769592	253	3	2	6	1	0.0	-Infinity	1.0
25a.sql	200	160	0	133934	18127	254655	0	1270263738	82127	104	76	4407	510	0.010113403979140859	0.021770856112921337	1.023539804337175
24b.sql	244	229	0	24526	1090	48568	0	2314967447	4968	101	98	45	97	0.018623741544838195	0.41562706809415095	3.022534726921584
24a.sql	214	201	0	22321	2943	43156	0	237194740	12221	90	86	275	87	0.014243315098529427	0.34064261981486493	1.6948143552811528
23c.sql	234	226	0	13383	965	24760	0	557506810	5553	54	51	628	50	0.05582333585423143	0.3928571428571429	1.9706157811377463
23b.sql	177	170	0	10368	1986	19208	0	776177527	4526	43	40	16	39	0.042922283407584715	0.4101694915254237	1.6986147656788706
23a.sql	216	207	0	16315	1284	30256	0	860712530	8677	65	61	618	61	0.05430164364143316	0.3898305084745763	1.6991560015670997
22d.sql	311	182	0	623486	53837	1071931	0	8029754094	63607	259	225	46281	2143	0.024936211885795846	0.1579317715120641	1.1251557515735624
22c.sql	209	149	1	221459	48775	396109	0	1486167618	32397	161	143	21489	793	0.028847065297122214	0.17260099882005212	1.1252569463360778
22b.sql	175	145	0	70614	18660	138860	0	2796656080	22131	217	189	31	277	0.0030275453095200077	0.16880855467790593	1.1150016897063617
22a.sql	171	140	0	81184	6657	149449	0	1076857952	18666	158	135	2851	299	0.012863795785670276	0.1688455100819974	1.1105041209842281
21c.sql	278	264	0	32462	4763	60396	0	574428625	17226	80	62	1874	120	0.026899267566214427	0.19016382281589136	1.6729005526646565
21b.sql	171	162	0	17985	3347	35732	0	536908341	9478	42	35	38	72	0.032613734696159	0.40594328756694087	2.079844980602581
21a.sql	214	203	0	31898	4491	58816	0	983516752	11339	123	116	1410	118	0.030987208953160744	0.20800101021013873	1.3250350897412635
20c.sql	262	161	0	294403	15046	570336	0	575505452	17666	203	179	5406	1140	0.006132697938162666	0.3439767154718613	1.6912649108586555
20b.sql	3431	3423	0	9223	1391	17518	0	57501343	547	39	36	17	35	0.019747276917167596	0.3439708741651884	1.688243688062197
20a.sql	259	247	0	32793	9266	62444	0	1191320971	4648	91	79	33	124	0.00809247771672185	0.29587093111996354	1.6731347059078876
1d.sql	148	144	0	525	40	1044	0	24941395	119	5	3	4	2	0.2236698332495692	0.4473396664991384	1.8947503829216925
1c.sql	76	72	0	1557	96	3076	0	3522646	863	9	7	3	7	0.07451582692348449	0.5029898534990208	2.0364328578133395
1b.sql	143	140	0	103	0	202	0	989696	0	3	2	3	1	0.0	-Infinity	1.0
1a.sql	69	65	0	1989	193	3719	0	8886501	1059	9	7	142	7	0.1260373212928261	0.5539376500082639	2.0272420401559015
19d.sql	1765	118	9	7163101	118174	12206200	0	80023870200	545662	1257	1157	1760645	24413	0.0741850072763038	0.422	2.3079137926538693
19c.sql	281	258	0	99141	6217	189432	0	244530857	63025	148	129	3575	379	0.017615943232291844	0.3602941176470588	1.6849158626538503
19b.sql	258	253	1	1986	263	3772	0	72054562	785	10	8	15	7	0.05256357409739367	0.34401284343007	1.735655222415366
19a.sql	269	260	0	13346	930	25978	0	280617993	9963	46	41	184	52	0.042661950370963514	0.34072257823550367	1.6859234419749716
18c.sql	280	160	0	548468	67295	1016764	0	16145147050	205732	124	80	28073	2034	0.015654322614376277	0.40568949297446627	1.0034614164728974
18b.sql	179	172	0	20602	1019	41055	0	294663027	19305	34	25	11	83	0.02501289074570851	0.46597926915115223	2.025134291131315
18a.sql	307	289	0	72972	4237	140808	0	109062592	14127	93	46	410	282	0.01099170968524439	0.4448353381290922	1.590935004701705
17f.sql	1067	96	3	4928579	175399	9008512	0	1630052309	61436	105	64	1113120	18017	0.06209391130216424	0.3116894409937888	1.0006277121490954
17e.sql	1607	4	7	6008702	2184	11941938	0	2556430028	21005	106	64	2832555	23883	0.11883040390191622	0.3614776970228481	1.9999994672118624
17d.sql	142	78	0	404831	2666	799460	0	38480253	40375	74	39	11538	1598	0.008380342190378753	0.0720000000279615	1.0008408146416827
17c.sql	399	51	0	1240657	102965	2479360	0	1889845009	26355	119	87	1918	4959	0.001138455197093963	0.30749066143468057	2.007924855141332
17b.sql	400	52	1	1429916	3544	2818461	0	1869779874	9463	92	59	52306	5636	0.00992545968482094	0.23865534065305655	2.0012527744399646
17a.sql	602	64	2	2155072	6775	4141588	0	1922328027	45287	86	44	258289	8283	0.03164086334811099	0.2197128916557622	2.000044792078115
16d.sql	206	32	1	742921	46855	1364483	0	1760786365	188449	131	90	249455	2729	0.09299689187401546	0.3473289857083391	1.996880986523098
16c.sql	272	56	2	863330	78898	1551811	0	1780923224	286509	141	101	319932	3103	0.1044432986136855	0.32511220927596685	1.9942466032522388
16b.sql	2839	3	17	12171202	1030029	22344069	0	2609092873	3471024	107	71	3710592	44689	0.08316951425280115	0.377	2.000508127238231
16a.sql	31	11	0	91026	12836	181547	0	31309264	80045	78	58	385	364	0.009569622629670536	0.4735772357723578	1.0087103159611914
15d.sql	136	116	0	69820	5960	124433	0	653857296	23170	128	104	11347	248	0.06678930998645051	0.221	1.9890552060333944
15c.sql	230	223	0	15415	2453	28137	0	382902131	6825	46	38	2271	57	0.07528982647858862	0.5193158351772464	1.9967426494367293
15b.sql	173	168	0	5234	699	10041	0	30130732	3747	23	21	37	20	0.035649864592071936	0.3521196313197259	2.1333874801264985
15a.sql	189	182	0	9347	1097	17780	0	22302562	6696	39	36	328	35	0.056782030164358836	0.4754906839424835	1.0111012917006772
14c.sql	191	162	0	89857	7075	161842	0	986034925	18327	77	53	4115	324	0.015231648920528215	0.171581664889626	1.1244271372782966
14b.sql	151	148	0	1915	162	3784	0	200512301	1105	10	8	1	7	0.0407902248366429	0.22857142857142856	1.5694046431763653
14a.sql	189	169	0	54335	3263	104639	0	1113777512	7013	80	53	761	210	0.00830569303421543	0.3382504116795135	1.793946652937562
13d.sql	1467	4	5	7287974	660051	12468676	0	197836695187	674507	305	230	670390	24938	0.027238217903872652	0.423728813559322	1.7894701299865603
13c.sql	62	59	0	2968	543	5404	0	436584252	433	15	12	53	11	0.11065686128852907	0.41356531444843203	1.7850561913879757
13b.sql	88	82	0	11793	1490	20252	0	1943718382	1596	44	37	372	41	0.05924793404965386	0.35428876226396555	2.7605511528969235
13a.sql	181	2	1	892316	73048	1439264	0	5004600718	46014	160	121	111101	2878	0.04052653414606966	0.29284604771228917	2.3702252007728766
12c.sql	163	71	0	768539	310654	1205516	0	8553435661	312120	169	124	4711	2412	0.003783420025083714	0.4857142857142857	1.4979204422291876
12b.sql	58	54	0	4932	656	9541	0	883346473	1055	23	20	10	19	0.10116128185259594	0.4999987484604022	1.7787606246168393
12a.sql	44	34	0	29030	4617	56315	0	1589873079	12243	46	36	397	113	0.024051675889180352	0.33857156816007394	2.494004711252123
11d.sql	198	152	1	185406	33492	334216	0	1053318750	90009	132	83	14899	669	0.025426930904763795	0.167	1.004123066532132
11c.sql	184	156	0	148342	18452	273996	0	510178129	27187	113	76	6946	547	0.03026664354010367	0.167	1.0084114374807245
11b.sql	151	148	0	767	16	1479	0	13812	279	5	3	14	2	1.3815421547194586E-5	2.763084309438917E-5	1.000055040639444
11a.sql	176	170	0	11544	1345	21856	0	657052540	3621	47	42	310	43	0.027568042860968908	0.1470011268114792	1.3377187426252048
10c.sql	792	337	0	2895759	3525	5790848	0	1950500104	1524758	303	108	10	11582	4.071209997782661E-4	0.3698224852071006	1.2549809179900828
10b.sql	286	284	0	1850	324	3551	0	309662871	503	10	8	0	7	6.916752782630346E-4	0.00457829018177973	1.0085811493665733
10a.sql	187	181	0	15051	1059	29160	0	978960800	11043	37	29	104	58	0.022384680743553716	0.2994627740155886	1.0106832105845323
