Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
q21.sql,true,21908,2709,853,48,12,397,2312,0,0,0,0,0,1141,0,0,0,0,39445,0.0,0.0,0.0,0,0,0,0
q21.sql,false,1774,1396,337,34,5,376,1020,0,0,0,0,0,1386,0,0,0,0,39445,0.0,0.0,0.0,0,0,0,0
q20.sql,true,13,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,21999,0.0,0.0,0.0,0,0,0,0
q20.sql,true,595,147,0,0,448,147,0,0,0,0,0,0,0,0,0,0,0,9099165,0.0,0.0,0.0,0,0,0,0
q20.sql,true,2924,1136,1769,19,0,1,1135,0,0,0,0,0,3634,0,0,0,0,59593,0.0,0.0,0.0,0,0,0,0
q20.sql,true,14,6,3,3,2,1,5,0,0,0,2,0,20,0,0,0,0,1800,0.0,0.0,0.0,0,0,0,0
q20.sql,false,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,21999,0.0,0.0,0.0,0,0,0,0
q20.sql,false,494,51,0,0,443,51,0,0,0,0,0,0,0,0,0,0,0,9099165,0.0,0.0,0.0,0,0,0,0
q20.sql,false,1168,1030,119,19,0,0,1030,0,0,0,0,0,3408,0,0,0,0,59593,0.0,0.0,0.0,0,0,0,0
q20.sql,false,9,6,1,2,0,1,5,0,0,0,0,0,3,0,0,0,0,1800,0.0,0.0,0.0,0,0,0,0
q19.sql,true,1642,1369,251,2,19,302,1067,0,19,0,0,0,1266,0,0,0,0,1117,0.0,0.0,0.0,0,0,0,0
q19.sql,false,1037,974,59,1,2,294,680,0,2,0,0,0,1240,0,0,0,0,1117,0.0,0.0,0.0,0,0,0,0
q18.sql,true,435,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q18.sql,true,206,0,200,0,6,0,0,0,0,0,0,0,6516,0,0,0,0,693,0.0,0.0,0.0,0,0,0,0
q18.sql,false,422,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q18.sql,false,204,0,201,1,2,0,0,0,0,0,0,0,6454,0,0,0,0,693,0.0,0.0,0.0,0,0,0,0
q17.sql,true,337,0,0,0,337,0,0,0,337,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q17.sql,true,192,151,38,2,1,2,149,0,1,0,0,0,22,0,0,0,0,5380,0.0,0.0,0.0,0,0,0,0
q17.sql,false,62,0,0,0,62,0,0,0,62,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q17.sql,false,164,153,6,4,1,6,147,0,1,0,0,0,69,0,0,0,0,5380,0.0,0.0,0.0,0,0,0,0
q16.sql,true,4,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,56,0.0,0.0,0.0,0,0,0,0
q16.sql,true,2360,0,664,1258,438,0,0,0,438,0,0,0,3124,0,0,0,0,7995520,0.0,0.0,0.0,0,0,0,0
q16.sql,false,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,56,0.0,0.0,0.0,0,0,0,0
q16.sql,false,959,0,210,647,102,0,0,0,102,0,0,0,3160,0,0,0,0,7995520,0.0,0.0,0.0,0,0,0,0
q14.sql,true,741,235,33,210,263,220,15,0,263,0,0,0,445,0,0,0,0,772831,0.0,0.0,0.0,0,0,0,0
q14.sql,false,378,170,32,74,102,155,15,0,102,0,0,0,445,0,0,0,0,772831,0.0,0.0,0.0,0,0,0,0
q12.sql,true,278,100,15,45,118,98,2,6,89,23,0,0,178,0,0,0,0,311400,0.0,0.0,0.0,0,0,0,0
q12.sql,false,244,79,15,23,127,77,2,6,110,11,0,0,178,0,0,0,0,311400,0.0,0.0,0.0,0,0,0,0
q11.sql,true,93,1,10,31,51,1,0,0,51,0,0,0,50,0,0,0,0,320560,0.0,0.0,0.0,0,0,0,0
q11.sql,true,215,1,162,41,11,1,0,0,51,0,0,0,64,0,0,0,0,320560,0.0,0.0,0.0,0,0,0,0
q11.sql,false,58,1,9,33,15,1,0,0,15,0,0,0,49,0,0,0,0,320560,0.0,0.0,0.0,0,0,0,0
q11.sql,false,54,1,11,33,9,1,0,0,15,0,0,0,55,0,0,0,0,320560,0.0,0.0,0.0,0,0,0,0
q10.sql,true,977,173,181,176,447,108,65,0,0,0,0,0,995,0,0,0,0,1120704,0.0,0.0,0.0,0,0,0,0
q10.sql,false,755,138,79,111,427,72,66,0,0,0,0,0,951,0,0,0,0,1120704,0.0,0.0,0.0,0,0,0,0
q09.sql,false,1115,19,548,516,32,18,1,0,0,0,0,0,6636,0,0,0,0,3264524,0.0,0.0,0.0,0,0,0,0
q08.sql,true,255,111,45,3,96,28,83,0,96,0,0,0,586,0,0,0,0,24064,0.0,0.0,0.0,0,0,0,0
q08.sql,true,12,0,0,0,12,0,0,6,4,2,0,0,0,0,0,0,0,24064,0.0,0.0,0.0,0,0,0,0
q08.sql,false,178,113,44,5,16,27,86,0,16,0,0,0,560,0,0,0,0,24064,0.0,0.0,0.0,0,0,0,0
q08.sql,false,13,0,0,0,12,0,0,5,5,2,0,0,0,0,0,0,0,24064,0.0,0.0,0.0,0,0,0,0
q07.sql,true,1109,840,185,52,31,481,359,0,31,0,0,0,1927,0,0,0,0,59996,0.0,0.0,0.0,0,0,0,0
q07.sql,true,2,0,0,0,2,0,0,0,31,0,0,0,0,0,0,0,0,59996,0.0,0.0,0.0,0,0,0,0
q07.sql,false,711,476,187,11,37,166,310,0,37,0,0,0,1988,0,0,0,0,59996,0.0,0.0,0.0,0,0,0,0
q07.sql,false,2,0,0,0,2,0,0,0,37,0,0,0,0,0,0,0,0,59996,0.0,0.0,0.0,0,0,0,0
q06.sql,true,117,72,0,0,45,72,0,0,45,0,0,0,0,0,0,0,0,1140618,0.0,0.0,0.0,0,0,0,0
q06.sql,false,113,78,0,0,35,78,0,0,35,0,0,0,0,0,0,0,0,1140618,0.0,0.0,0.0,0,0,0,0
q05.sql,true,613,53,543,15,1,11,42,0,0,0,0,0,6951,0,0,0,0,72985,0.0,0.0,0.0,0,0,0,0
q05.sql,false,608,53,543,11,1,12,41,0,0,0,0,0,6947,0,0,0,0,72985,0.0,0.0,0.0,0,0,0,0
q04.sql,true,160,7,86,65,2,5,2,0,0,0,0,0,272,0,0,0,0,526571,0.0,0.0,0.0,0,0,0,0
q04.sql,false,108,7,38,61,2,5,2,0,0,0,0,0,275,0,0,0,0,526571,0.0,0.0,0.0,0,0,0,0
q03.sql,true,706,496,90,27,93,260,236,0,0,0,0,0,811,0,0,0,0,304063,0.0,0.0,0.0,0,0,0,0
q03.sql,false,686,461,92,42,91,243,218,0,0,0,0,0,815,0,0,0,0,304063,0.0,0.0,0.0,0,0,0,0
q02.sql,true,254,1,66,139,48,0,1,0,0,0,0,0,280,0,0,0,0,1603360,0.0,0.0,0.0,0,0,0,0
q02.sql,true,267,157,92,14,3,3,154,0,0,0,3,0,37,0,0,0,0,4830,0.0,0.0,0.0,0,0,0,0
q02.sql,false,284,1,93,149,41,1,0,0,0,0,0,0,331,0,0,0,0,1603360,0.0,0.0,0.0,0,0,0,0
q02.sql,false,182,148,29,1,3,3,145,0,0,0,3,0,60,0,0,0,0,4830,0.0,0.0,0.0,0,0,0,0
q01.sql,true,946,584,0,0,362,584,0,0,0,0,0,0,0,0,0,0,0,59444244,0.0,0.0,0.0,0,0,0,0
q01.sql,false,895,534,0,0,361,534,0,0,0,0,0,0,0,0,0,0,0,59444244,0.0,0.0,0.0,0,0,0,0
