Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
q21.sql,true,21923,2678,833,49,13,399,2279,0,0,0,0,0,1569,0,0,0,0,39445,0.0,0.0,0.0,0,0,0,0
q21.sql,false,1900,1503,380,12,4,383,1120,0,0,0,0,0,1900,0,0,0,0,39445,0.0,0.0,0.0,0,0,0,0
q20.sql,true,16,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,21999,0.0,0.0,0.0,0,0,0,0
q20.sql,true,677,148,0,0,528,148,0,0,0,0,0,0,0,0,0,0,0,9099165,0.0,0.0,0.0,0,0,0,0
q20.sql,true,1711,1257,425,29,0,0,1257,0,0,0,0,0,4680,0,0,0,0,59593,0.0,0.0,0.0,0,0,0,0
q20.sql,true,1196,6,4,1185,1,1,5,0,0,0,1,0,4,0,0,0,0,1800,0.0,0.0,0.0,0,0,0,0
q20.sql,false,28,27,0,0,1,27,0,0,0,0,1,0,0,0,0,0,0,21999,0.0,0.0,0.0,0,0,0,0
q20.sql,false,583,71,0,0,512,71,0,0,0,0,1,0,0,0,0,0,0,9099165,0.0,0.0,0.0,0,0,0,0
q20.sql,false,1136,1002,95,39,0,0,1002,0,0,0,0,0,4714,0,0,0,0,59593,0.0,0.0,0.0,0,0,0,0
q20.sql,false,10,7,1,2,0,1,6,0,0,0,0,0,4,0,0,0,0,1800,0.0,0.0,0.0,0,0,0,0
q19.sql,true,1506,1198,286,1,20,296,902,0,20,0,0,0,1929,0,0,0,0,1117,0.0,0.0,0.0,0,0,0,0
q19.sql,false,1114,993,119,1,1,293,700,0,1,0,0,0,2335,0,0,0,0,1117,0.0,0.0,0.0,0,0,0,0
q18.sql,true,438,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q18.sql,true,299,0,293,0,6,0,0,0,0,0,0,0,9204,0,0,0,0,693,0.0,0.0,0.0,0,0,0,0
