Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
q21.sql,true,22070,2805,805,54,16,374,2431,0,0,0,0,0,1050,0,0,0,0,39445,0.0,0.0,0.0,0,0,0,0
q21.sql,false,3140,1150,1949,36,5,359,791,0,0,0,0,0,883,0,0,0,0,39445,0.0,0.0,0.0,0,0,0,0
q20.sql,true,11,11,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,21999,0.0,0.0,0.0,0,0,0,0
q20.sql,true,450,73,0,0,376,73,0,0,0,0,0,0,0,0,0,0,0,9099165,0.0,0.0,0.0,0,0,0,0
q20.sql,true,1450,1008,426,16,0,0,1008,0,0,0,0,0,2211,0,0,0,0,59593,0.0,0.0,0.0,0,0,0,0
q20.sql,true,17,6,6,3,2,1,5,0,0,0,2,0,3,0,0,0,0,1800,0.0,0.0,0.0,0,0,0,0
q20.sql,false,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,21999,0.0,0.0,0.0,0,0,0,0
q20.sql,false,401,41,0,0,360,41,0,0,0,0,0,0,0,0,0,0,0,9099165,0.0,0.0,0.0,0,0,0,0
q20.sql,false,1193,1053,121,19,0,0,1053,0,0,0,0,0,2223,0,0,0,0,59593,0.0,0.0,0.0,0,0,0,0
q20.sql,false,10,6,1,3,0,1,5,0,0,0,0,0,11,0,0,0,0,1800,0.0,0.0,0.0,0,0,0,0
q19.sql,true,1848,1577,250,2,19,311,1266,0,19,0,0,0,790,0,0,0,0,1117,0.0,0.0,0.0,0,0,0,0
q19.sql,false,1129,1085,40,1,2,292,793,0,2,0,0,0,782,0,0,0,0,1117,0.0,0.0,0.0,0,0,0,0
q18.sql,true,419,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q18.sql,true,143,0,134,1,7,0,0,0,0,0,0,0,4282,0,0,0,0,693,0.0,0.0,0.0,0,0,0,0
q18.sql,false,414,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q18.sql,false,129,0,124,1,4,0,0,0,0,0,0,0,4241,0,0,0,0,693,0.0,0.0,0.0,0,0,0,0
