Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
q21.sql,true,21810,2657,833,48,13,403,2254,0,0,0,0,0,1560,0,0,0,0,39445,0.0,0.0,0.0,0,0,0,0
q21.sql,false,1981,1462,502,12,4,390,1072,0,0,0,0,0,1895,0,0,0,0,39445,0.0,0.0,0.0,0,0,0,0
q20.sql,true,16,15,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,21999,0.0,0.0,0.0,0,0,0,0
q20.sql,true,683,146,0,0,537,146,0,0,0,0,0,0,0,0,0,0,0,9099165,0.0,0.0,0.0,0,0,0,0
q20.sql,true,3296,1217,2049,30,0,0,1217,0,0,0,0,0,4861,0,0,0,0,59593,0.0,0.0,0.0,0,0,0,0
q20.sql,true,22,6,13,2,1,1,5,0,0,0,1,0,5,0,0,0,0,1800,0.0,0.0,0.0,0,0,0,0
q20.sql,false,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,21999,0.0,0.0,0.0,0,0,0,0
q20.sql,false,567,48,0,0,519,48,0,0,0,0,0,0,0,0,0,0,0,9099165,0.0,0.0,0.0,0,0,0,0
q20.sql,false,1169,1028,116,25,0,0,1028,0,0,0,0,0,4764,0,0,0,0,59593,0.0,0.0,0.0,0,0,0,0
q20.sql,false,10,7,1,2,0,1,6,0,0,0,0,0,4,0,0,0,0,1800,0.0,0.0,0.0,0,0,0,0
q19.sql,true,1455,1214,220,1,19,301,913,0,19,0,0,0,1980,0,0,0,0,1117,0.0,0.0,0.0,0,0,0,0
q19.sql,false,1070,993,74,0,2,288,705,0,2,0,0,0,1703,0,0,0,0,1117,0.0,0.0,0.0,0,0,0,0
q18.sql,true,436,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q18.sql,true,183,0,177,1,5,0,0,0,0,0,0,0,8918,0,0,0,0,693,0.0,0.0,0.0,0,0,0,0
q18.sql,false,433,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q18.sql,false,179,1,175,1,2,0,1,0,0,0,0,0,8923,0,0,0,0,693,0.0,0.0,0.0,0,0,0,0
q17.sql,true,206,0,0,0,206,0,0,0,206,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q17.sql,true,191,154,33,2,2,2,152,0,2,0,0,0,25,0,0,0,0,5380,0.0,0.0,0.0,0,0,0,0
q17.sql,false,61,0,0,0,61,0,0,0,61,0,0,0,0,0,0,0,0,59986052,0.0,0.0,0.0,0,0,0,0
q17.sql,false,160,150,5,4,1,5,145,0,1,0,0,0,30,0,0,0,0,5380,0.0,0.0,0.0,0,0,0,0
q16.sql,true,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,56,0.0,0.0,0.0,0,0,0,0
q16.sql,true,2048,0,368,1314,366,0,0,0,366,0,0,0,4293,0,0,0,0,7995520,0.0,0.0,0.0,0,0,0,0
q16.sql,false,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,56,0.0,0.0,0.0,0,0,0,0
q16.sql,false,2490,0,317,2055,118,0,0,0,118,0,0,0,4320,0,0,0,0,7995520,0.0,0.0,0.0,0,0,0,0
q14.sql,true,676,151,43,208,274,133,18,0,274,0,0,0,609,0,0,0,0,772831,0.0,0.0,0.0,0,0,0,0
q14.sql,false,607,306,41,124,136,288,18,0,136,0,0,0,605,0,0,0,0,772831,0.0,0.0,0.0,0,0,0,0
q12.sql,true,284,98,23,47,116,95,3,5,89,22,0,0,247,0,0,0,0,311400,0.0,0.0,0.0,0,0,0,0
q12.sql,false,254,79,25,35,115,77,2,7,97,11,0,0,261,0,0,0,0,311400,0.0,0.0,0.0,0,0,0,0
q11.sql,true,112,1,36,28,47,1,0,0,47,0,0,0,69,0,0,0,0,320560,0.0,0.0,0.0,0,0,0,0
q11.sql,true,147,1,79,55,12,1,0,0,47,0,0,0,202,0,0,0,0,320560,0.0,0.0,0.0,0,0,0,0
q11.sql,false,115,1,14,28,72,0,1,0,72,0,0,0,71,0,0,0,0,320560,0.0,0.0,0.0,0,0,0,0
q11.sql,false,73,1,24,37,11,1,0,0,72,0,0,0,97,0,0,0,0,320560,0.0,0.0,0.0,0,0,0,0
q10.sql,true,868,179,113,107,469,109,70,0,0,0,0,0,1351,0,0,0,0,1120704,0.0,0.0,0.0,0,0,0,0
q10.sql,false,791,146,109,108,428,77,69,0,0,0,0,0,1290,0,0,0,0,1120704,0.0,0.0,0.0,0,0,0,0
q09.sql,false,1453,22,728,661,42,22,0,0,0,0,0,0,9133,0,0,0,0,3264524,0.0,0.0,0.0,0,0,0,0
q08.sql,true,292,122,86,23,61,26,96,0,61,0,0,0,795,0,0,0,0,24064,0.0,0.0,0.0,0,0,0,0
q08.sql,true,13,0,0,0,13,0,0,5,6,2,0,0,0,0,0,0,0,24064,0.0,0.0,0.0,0,0,0,0
q08.sql,false,191,121,53,6,11,30,91,0,11,0,0,0,659,0,0,0,0,24064,0.0,0.0,0.0,0,0,0,0
q08.sql,false,12,0,0,0,12,0,0,5,5,2,0,0,0,0,0,0,0,24064,0.0,0.0,0.0,0,0,0,0
q07.sql,true,1212,908,239,32,33,164,744,0,33,0,0,0,2526,0,0,0,0,59996,0.0,0.0,0.0,0,0,0,0
q07.sql,true,2,1,0,0,1,1,0,0,33,0,0,0,0,0,0,0,0,59996,0.0,0.0,0.0,0,0,0,0
q07.sql,false,902,536,289,37,39,166,370,0,39,0,0,0,3131,0,0,0,0,59996,0.0,0.0,0.0,0,0,0,0
q07.sql,false,2,0,0,0,1,0,0,0,39,0,0,0,0,0,0,0,0,59996,0.0,0.0,0.0,0,0,0,0
q06.sql,true,125,81,0,0,42,81,0,0,42,0,0,0,0,0,0,0,0,1140618,0.0,0.0,0.0,0,0,0,0
q06.sql,false,108,81,0,0,27,81,0,0,26,0,0,0,0,0,0,0,0,1140618,0.0,0.0,0.0,0,0,0,0
q05.sql,true,1024,60,951,12,1,10,50,0,0,0,0,0,10791,0,0,0,0,72985,0.0,0.0,0.0,0,0,0,0
q05.sql,false,1094,59,1025,9,1,11,48,0,0,0,0,0,13694,0,0,0,0,72985,0.0,0.0,0.0,0,0,0,0
q04.sql,true,196,8,99,87,2,5,3,0,0,0,0,0,365,0,0,0,0,526571,0.0,0.0,0.0,0,0,0,0
q04.sql,false,113,7,50,53,3,5,2,0,0,0,0,0,367,0,0,0,0,526571,0.0,0.0,0.0,0,0,0,0
q03.sql,true,832,563,139,34,96,310,253,0,0,0,0,0,1210,0,0,0,0,304063,0.0,0.0,0.0,0,0,0,0
q03.sql,false,756,497,139,26,94,261,236,0,0,0,0,0,1246,0,0,0,0,304063,0.0,0.0,0.0,0,0,0,0
q02.sql,true,308,1,84,165,58,0,1,0,0,0,0,0,407,0,0,0,0,1603360,0.0,0.0,0.0,0,0,0,0
q02.sql,true,272,148,120,1,3,3,145,0,0,0,3,0,64,0,0,0,0,4830,0.0,0.0,0.0,0,0,0,0
q02.sql,false,357,1,124,176,56,1,0,0,0,0,0,0,486,0,0,0,0,1603360,0.0,0.0,0.0,0,0,0,0
q02.sql,false,166,156,5,1,4,3,153,0,0,0,3,0,67,0,0,0,0,4830,0.0,0.0,0.0,0,0,0,0
q01.sql,true,1082,603,0,0,479,603,0,0,0,0,0,0,0,0,0,0,0,59444244,0.0,0.0,0.0,0,0,0,0
q01.sql,false,1097,619,0,0,478,619,0,0,0,0,0,0,0,0,0,0,0,59444244,0.0,0.0,0.0,0,0,0,0
