Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
6e.sql	157	150	6	0	71	6	3765	0	7520	0	1353091	509	15	9	6	16	0.1401481196230333	0.6254843311631638	1.9203388356266209
6d.sql	162	152	8	0	74	8	10028	0	19969	0	2773833	490	15	7	88	40	0.01980295461930459	0.5428441292729778	1.000020821000232
6c.sql	66	60	4	0	60	4	302	0	603	0	1408	0	3	2	2	1	0.0	-Infinity	1.0
6b.sql	72	62	8	0	62	8	3906	0	7796	0	226311	386	13	9	12	16	0.1372917678017133	0.8969052678279094	1.0000032322843349
6a.sql	97	90	5	0	60	5	2761	0	5520	0	910882	465	12	7	6	12	0.14520362568855538	0.6254843336861704	1.9203827400408804
5c.sql	360	351	6	0	219	6	3989	0	7892	0	19272990	1776	10	7	669	15	0.2078597278488779	0.9976118635582557	2.0178300621193324
5b.sql	219	213	4	0	144	3	251	0	502	0	0	1	3	2	0	1	0.0	-Infinity	1.0
5a.sql	324	318	4	0	232	4	501	0	1002	0	0	251	4	3	0	2	0.004037460978147763	0.008074921956295526	1.0080332986472424
4c.sql	291	268	22	0	52	21	39047	0	72600	0	166749117	8909	15	7	4700	146	0.008927160528533982	0.5121389756808915	1.0004694646446555
4b.sql	79	73	4	0	47	4	2842	0	5671	0	2927258	315	10	6	6	12	0.12851329372806394	0.5813238016447188	1.8650125746824482
4a.sql	194	179	12	0	59	12	18525	0	36137	0	135884616	4547	11	6	740	72	0.010471340030416419	0.22874989271982687	1.0006652410948227
3c.sql	304	284	18	0	141	17	29845	0	58548	0	113304837	14656	10	5	7250	117	0.0076390368136346415	0.1958243914667223	1.000313513269498
3b.sql	89	84	4	0	59	4	5674	0	11340	0	3000180	977	11	6	5	22	0.09410514650260517	0.5	1.0005580202189837
3a.sql	295	180	113	0	119	112	375864	0	751387	0	78594740	72363	15	7	206	1502	0.0043587949529884686	0.4935849010347858	1.0002376809269296
33c.sql	163	122	37	0	47	37	66330	0	131480	0	1475040068	41569	89	79	114	262	0.01949811648768177	0.4662687239128859	2.002453225039596
33b.sql	141	126	10	1	56	10	7665	0	15072	0	22339041	2121	33	32	4	31	0.03286083115800916	0.20165515400273631	1.0183873236914778
33a.sql	145	118	23	0	33	23	35698	0	69841	0	336516693	16997	87	82	8	140	0.00980403495360759	0.04681336515840906	1.7780195909281562
32b.sql	96	0	95	0	0	95	471672	0	928211	0	128322702	41771	53	21	4388	1856	0.003211760902619467	0.3404440585872637	1.229069116668144
32a.sql	2	0	1	0	0	1	253	0	506	0	33511	18	3	2	0	1	0.0	-Infinity	1.0
31c.sql	308	236	67	0	122	67	190230	0	369562	0	206525456	115369	142	136	2825	740	0.002483538911570628	0.41110378041492146	1.017831852039595
31b.sql	437	414	17	0	270	16	14048	0	26788	0	82586598	3152	55	54	84	53	0.04232733542200313	0.7252396166134185	1.0226113332704994
31a.sql	264	196	64	0	77	63	151562	0	297500	0	981554498	30994	145	124	1273	595	0.002657494405078785	0.3132970618835862	1.1697803560387532
30c.sql	385	260	120	0	140	118	259621	0	458935	0	1538084455	166916	108	102	8024	917	0.0019083529313983706	0.017103164902754913	1.0241496147209694
30b.sql	295	277	12	0	157	12	9221	0	16926	0	126632095	3324	35	34	28	33	0.065425086382941	0.6540102009760891	1.016954636968176
30a.sql	296	201	89	0	82	89	149757	0	290659	0	1408801691	89186	188	165	757	582	0.0030837598839636386	0.02337387388656671	1.0613809135878403
2d.sql	115	6	108	0	2	103	328255	0	656408	0	1751650662	13858	12	7	68316	1312	0.0045617331833235995	0.3625389164241345	1.9983045200822045
2c.sql	3	1	1	0	0	1	1041	0	2014	0	3642678	486	6	5	0	4	3.6272524727000877E-4	0.0013373328057684358	1.000112786371552
2b.sql	92	0	91	0	0	91	239887	0	475224	0	1751367253	27158	15	7	5228	951	0.006809302179864437	0.8306999759109379	2.002626565245473
2a.sql	69	2	65	0	1	65	207552	0	415091	0	1750917022	14010	13	8	7834	830	0.007240783583135178	0.4377502386545507	1.9990353344071161
29c.sql	1710	163	1539	1	89	1537	3820440	0	6653486	0	190076382700	428820	5439	5391	16308	13306	3.016390277890484E-4	0.6815222303173388	3.4010737288150374
29b.sql	300	221	72	0	148	72	104667	0	188204	0	217234485	14025	378	377	15	376	0.00761660067320887	0.6848120890325403	2.454520929331522
29a.sql	1631	165	1459	0	94	1459	2901734	0	4889400	0	204410274981	190944	7328	7322	1620	9779	0.0011010027011150777	0.7122507122507122	3.9423921378661624
28c.sql	342	234	101	0	122	99	189643	0	339045	0	6270471161	92058	362	332	8373	678	0.00243130870276554	0.3431602087199948	1.1333897692702644
28b.sql	317	181	131	0	108	131	190223	0	371969	0	8583470709	141789	584	559	148	743	0.0066378145238722925	0.6669052475254696	3.2034851015336727
28a.sql	466	269	191	0	129	191	384477	0	691389	0	19676772254	196370	783	694	4803	1382	0.002375329562465876	0.6668837423853907	2.1274797978172804
27c.sql	394	370	19	0	150	19	21025	0	37250	0	701538252	9230	76	71	743	74	0.014082735524328555	0.1756557607403447	1.0843367881632449
27b.sql	223	204	14	0	58	14	13870	0	25116	0	738845126	3790	53	52	247	51	0.02142273170425077	0.2279480973510824	1.0932218074229219
27a.sql	248	228	15	0	82	15	15575	0	27956	0	743116669	5583	58	57	477	56	0.01878318041240026	0.21613852119267282	1.0849548151266177
26c.sql	642	208	430	0	112	429	985186	0	1870818	0	7239633529	735045	141	118	5400	3741	7.752351526363482E-4	0.6072882607828952	1.7308693076514046
26b.sql	184	133	47	0	72	47	87480	0	167737	0	10401089098	65433	280	251	93	335	0.006092596150108952	0.6863265852278957	2.275527812059227
26a.sql	452	174	273	0	96	273	606732	0	1034199	0	9924169827	73598	221	204	1728	2068	0.0014082162052386272	0.609442409072004	2.543093828125824
25c.sql	338	188	145	0	68	139	353359	0	645308	0	1351891932	138348	134	99	26153	1291	0.0013536363586168266	0.014303136392906587	1.0183097892821902
25b.sql	230	221	6	0	102	6	2661	0	4963	0	63511062	726	12	11	6	10	0.08827715871396506	0.8488104053079147	1.0221843699418247
25a.sql	247	184	60	0	66	59	126381	0	242319	0	1053120123	90337	104	78	4407	484	0.0031460784897215993	0.025946293895007876	1.0510466527222713
24b.sql	274	259	11	0	213	11	6787	0	13088	0	222312457	1856	28	27	45	26	0.11779715195441248	0.699575299096068	2.5078136539627645
24a.sql	226	193	29	0	144	29	45268	0	88165	0	4964222582	8186	148	129	275	176	0.010754045655647096	0.6814924199719417	2.041103287156244
23c.sql	319	302	13	0	181	13	14826	0	26590	0	607832543	7366	55	54	628	53	0.045036825346947355	0.6415379780621582	1.0022971457388645
23b.sql	243	226	14	0	147	13	12284	0	23474	0	875176934	7063	49	48	16	47	0.06658812950021263	0.6878391837521326	1.6941149203865753
23a.sql	285	264	18	0	185	18	27941	0	51847	0	2234023984	15582	105	99	618	104	0.028768280930630368	0.7124183006535948	2.652542828385266
22d.sql	365	193	167	1	85	160	404978	0	735106	0	10214215877	104040	217	175	46281	1470	0.0011309974612796906	0.3025881558868328	1.1378209239238364
22c.sql	393	221	167	1	113	164	323127	0	596960	0	8433867256	108007	276	238	21489	1193	0.0013866970415911189	0.34318070922450267	1.1378530460895944
22b.sql	193	145	44	0	47	44	71864	0	138123	0	3760940605	24698	206	172	31	276	0.005903272466942131	0.33755190357987347	1.1111115248537817
22a.sql	207	142	62	0	44	62	125147	0	230939	0	4338042720	41320	198	174	2851	461	0.003520143176021791	0.33764847382282415	1.1118904275490928
21c.sql	324	306	13	0	154	13	24842	0	45872	0	1370272126	4359	47	44	1874	91	0.011788372301907317	0.24222555889222558	1.079010904786955
21b.sql	308	291	14	0	139	14	14938	0	29536	0	685661649	12754	31	26	38	59	0.07024613349895706	0.592092736741894	2.064529114963482
21a.sql	258	240	15	0	93	15	27459	0	49744	0	1998503335	5463	57	49	1410	100	0.010809856591650735	0.22530864197530864	1.0813435399624556
20c.sql	599	182	413	0	103	412	1007693	0	2002140	0	75307568283	298423	69	54	5406	4005	0.0022816547878756746	0.8046188598236258	2.0000533866830654
20b.sql	284	268	13	0	188	13	9361	0	17944	0	164952019	1207	37	36	17	35	0.039863242193653226	0.6112270252351621	1.6889228568241852
20a.sql	446	422	22	0	282	21	31078	0	56034	0	1549413110	6594	51	46	33	112	0.0196255027032253	0.6705501957971671	2.5071636341026347
1d.sql	242	235	6	0	121	5	600	0	1192	0	4549	212	4	3	4	2	1.8715401465593655E-5	3.743080293118731E-5	1.0000366468026038
1c.sql	137	129	6	1	104	6	1311	0	2617	0	3774579	536	7	6	3	6	0.17065486674726962	0.9999724594973423	2.0234979542127527
1b.sql	241	235	5	0	119	5	584	0	1163	0	11557861	242	4	3	3	2	1.347278009770209E-4	2.694556019540418E-4	1.8949473924572158
1a.sql	99	91	7	0	88	7	1900	0	3606	0	3633800	713	9	6	142	7	0.22164034610926042	0.9998846565160474	2.01231119438476
19d.sql	6801	150	6633	16	62	6174	21911871	0	39863222	0	3410404399182	3633440	1736	1296	1760645	79727	1.1592716069598597E-4	0.6812614865067197	3.460413594853918
19c.sql	283	222	58	0	136	58	170018	0	325152	0	11929334504	82767	252	217	3575	650	0.00949907085536817	0.6812638370388109	1.7320506118860035
19b.sql	340	328	9	0	258	9	2645	0	5234	0	72758487	945	13	12	15	11	0.15256084146062696	0.9463521664008963	1.7313249594024218
19a.sql	292	274	14	0	201	14	17067	0	33404	0	1337701738	10053	62	59	184	67	0.06258004373686585	0.6812873281856593	1.6881359769958344
18c.sql	350	182	166	0	65	160	467985	0	879711	0	34853373889	203142	19	15	28073	1760	0.004245475975501565	0.8126863269254574	2.0004478746221546
18b.sql	267	253	11	0	136	11	20715	0	40707	0	322433038	18981	22	19	11	82	0.047807445263407806	0.7419649714375806	2.0170128746624636
18a.sql	420	328	91	0	92	90	244791	0	486014	0	6519331889	42308	62	32	410	972	0.006513808693751661	0.7161876350650938	2.617715277444593
17f.sql	1632	98	1528	5	68	1389	3501181	0	6147889	0	1890353904	84610	19	12	1113120	12295	5.988312561593411E-4	0.3543774094997593	1.9995572029051094
17e.sql	6122	6	6102	13	2	5723	19810098	0	37704468	0	738565079	2728801	52	41	2832555	75408	1.1745173425962734E-4	0.5070993914807302	1.0010332059929057
17d.sql	200	52	147	0	52	146	443522	0	876884	0	66584473	75211	17	13	11538	1753	0.0020526439962010056	0.07317074834421274	1.000301503603333
17c.sql	65	38	26	0	37	26	86473	0	171176	0	9035010	11964	20	17	1918	342	0.01027957589515401	0.1044776119402985	1.0002514087183043
17b.sql	2205	53	2150	1	52	2145	8250575	0	16418308	0	402303013	2184450	58	33	52306	32837	2.8676422895571507E-4	0.7621951219512195	1.001874038776702
17a.sql	1525	57	1463	3	39	1437	3503428	0	6998335	0	2576301587	21454	30	19	258289	13997	5.110660982141263E-4	0.63651320760023	1.9998594208754428
16d.sql	460	90	366	3	53	331	1048993	0	2015787	0	1765323576	197814	172	111	249455	4032	0.0011834172128246786	0.6937429393972524	1.9997554389593986
16c.sql	816	105	707	3	48	653	2387478	0	4649196	0	38986413	1048230	54	43	319932	9299	9.226380777917876E-4	0.8333333333333334	1.0007793048593938
16b.sql	8247	5	8206	34	1	7397	23337090	0	44285028	0	762086013	3571582	234	154	3710592	88571	1.1055327138446142E-4	0.9689922480620154	1.0054429250644716
16a.sql	88	51	35	0	47	35	98504	0	196767	0	650939	103547	41	29	385	393	0.013943368024414236	0.5501285347043702	1.0008375844118527
15d.sql	237	209	27	0	91	26	55886	0	100534	0	285348512	36646	32	25	11347	201	0.02030255425621117	0.3450982354234014	1.9869449005327162
15c.sql	290	276	12	0	162	12	14835	0	27375	0	64167761	6390	34	29	2271	55	0.06460848669018014	0.9022229755192778	1.0009203564923361
15b.sql	195	184	8	0	130	8	3439	0	6430	0	2969200	2380	14	13	37	12	0.06649317978774227	0.35585647815038723	1.7193563711879534
15a.sql	215	204	9	0	126	9	6061	0	11432	0	16020522	5301	23	20	328	22	0.13122624119903034	0.9570445076520475	1.997151774882856
14c.sql	275	221	51	0	50	51	118296	0	219563	0	3269868466	38795	89	60	4115	440	0.0037306049205906374	0.3431650709432616	1.1258424724309601
14b.sql	322	314	5	0	232	5	1265	0	2435	0	4854233	601	6	5	1	4	0.14188825000158886	0.5494505494505495	1.5653540441339988
14a.sql	294	250	41	0	128	41	85795	0	166872	0	4431991968	27506	70	49	761	333	0.006350864572129211	0.6761746401255834	1.8433058513947502
13d.sql	3470	6	3454	9	2	3345	10002799	0	18022281	0	3844723337784	1041024	827	432	670390	36044	3.168220559803703E-4	0.5783995913544706	3.168541061786198
13c.sql	81	72	6	0	68	6	3993	0	7562	0	2182567760	523	17	16	53	15	0.16554023786752292	0.8828193574646521	2.7546304725812902
13b.sql	107	95	10	0	91	10	11113	0	20565	0	4797612046	1634	30	25	372	42	0.09794620694017331	0.8628515065464673	2.7796633680121916
13a.sql	1380	1	1375	2	1	1355	3837227	0	7307856	0	2476737119717	571285	770	418	111101	14615	6.718434500603227E-4	0.5598599709469495	3.168251530677746
12c.sql	301	138	161	0	56	160	514647	0	976515	0	197006103701	343768	128	105	4711	1953	0.004062941937905377	0.6270367586655895	1.5758272309624273
12b.sql	86	78	6	0	74	6	2430	0	4733	0	135476076	148	10	10	10	9	0.26357641740239923	0.9999996440245592	2.6173302049535523
12a.sql	106	67	37	0	34	37	102893	0	203236	0	38638055339	82431	97	75	397	406	0.014978173523945827	0.5950704225352113	1.5086642252351474
11d.sql	304	221	81	1	69	80	385348	0	754763	0	202677584	17440	34	26	14899	1510	0.0013094995801310656	0.23402096602369687	1.0012080225286517
11c.sql	347	250	95	0	100	94	334366	0	649640	0	231816139	16277	122	69	6946	1300	0.0019054148483434806	0.7732844524848886	1.0017198640664373
11b.sql	214	206	6	0	54	6	2100	0	4070	0	263283848	419	11	10	14	9	0.126492658601025	0.8497572919239208	1.2878313790678706
11a.sql	319	308	9	0	163	9	10710	0	20648	0	1986237269	2467	42	35	310	42	0.025685002133395102	0.23632753845640495	1.0799862995008198
10c.sql	868	317	550	0	146	550	3791032	0	7581856	0	930070344902	3141325	101	56	10	15164	6.429593356817125E-4	0.7352941176470588	1.083804021977665
10b.sql	292	288	3	0	129	3	1058	0	2027	0	307093982	560	6	5	0	4	3.4532658836365225E-5	7.960923963941473E-5	1.0001141683422736
10a.sql	235	223	10	0	162	10	13045	0	25572	0	319622361	9947	21	16	104	51	0.048048265434140265	0.6310982424978153	1.0052552527593792
