Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
3c.sql	276	255	19	0	135	18	29424	0	57649	0	113305454	14646	10	5	7250	115	0.007263342552527164	0.17738977295009672	1.0002817420724206
3b.sql	69	65	3	0	39	3	4346	0	8684	0	2910736	1179	9	5	5	18	0.14833359618947964	0.8368794326241135	1.0005580202189837
3a.sql	298	182	115	0	122	115	375426	0	750523	0	75943860	72310	15	7	206	1501	0.004552506571549729	0.6728325200033511	1.0002376809269296
33c.sql	136	116	16	0	32	16	16850	0	32572	0	30805314	3352	67	66	114	65	0.01534761955103331	0.12876109146707584	1.0055281753143464
33b.sql	156	139	13	0	49	13	9229	0	18196	0	59602530	5901	38	37	4	36	0.033847266898336975	0.1394673608329996	1.730403513530379
33a.sql	119	102	13	0	34	13	9872	0	18910	0	69825300	2231	40	39	8	38	0.02598344186119867	0.18240483123713783	1.0153886934463405
32b.sql	92	0	90	0	0	90	430096	0	853783	0	119785742	44109	55	25	4388	1708	0.003823324079980187	0.7202256924527569	1.2290511548804786
32a.sql	3	0	2	0	0	2	1504	0	3006	0	57747	505	8	6	0	6	3.2528833728364987E-4	9.731338353457437E-4	1.0009431515619056
31c.sql	262	211	45	0	96	44	110281	0	213060	0	190374164	13231	94	85	2825	427	0.004292023181478231	0.48902809857054824	1.0172180756670393
31b.sql	409	388	15	0	270	15	9669	0	18608	0	136805378	2406	39	39	84	38	0.0772665664030729	0.5511945695897784	1.049799320743888
31a.sql	461	261	194	0	120	194	430198	0	852068	0	5480820184	92317	193	162	1273	1705	0.004205641529402805	0.8556701030927835	2.0008254003509967
30c.sql	321	188	128	0	71	127	279089	0	487102	0	1531187520	130474	217	202	8024	974	0.0017956116079073698	0.020242813240345225	1.0241857037229436
30b.sql	351	333	11	0	214	11	6974	0	13354	0	143301317	2993	28	27	28	26	0.07406845362738952	0.747359692264659	1.017315790617552
30a.sql	350	256	89	0	105	88	158823	0	310788	0	1391768060	142569	186	170	757	621	0.0028728892452199953	0.020126677127232134	1.0601696240766154
2d.sql	114	6	106	1	2	102	328172	0	656244	0	1751233540	14024	12	7	68316	1313	0.0051260834904572825	0.7621743006938603	1.9997416527058758
2c.sql	3	0	2	0	0	2	1038	0	2014	0	3640954	266	6	5	0	4	3.618843745091697E-4	0.0013373328057684358	1.0014466928974857
2b.sql	88	0	87	0	0	87	240072	0	475689	0	1754986836	27147	15	9	5228	951	0.0062932038453024615	0.3973917129434385	2.001306977625637
2a.sql	65	1	63	0	1	63	207782	0	415543	0	1753047167	13884	13	8	7834	831	0.007462169263776072	0.6266080180274448	1.9996270210426792
29c.sql	2286	271	2009	0	170	2006	4750930	0	8291506	0	354451083498	507923	7462	7299	16308	16583	4.930431642688864E-4	0.9391980367525243	4.7547065528854295
29b.sql	266	221	39	0	147	38	44582	0	82236	0	141564654	5927	166	165	15	164	0.018035389895398744	0.6845689851340163	2.45426211266498
29a.sql	617	189	420	1	116	420	682842	0	1107756	0	590327244	79086	2217	2216	1620	2215	0.0015461436117052728	0.6893270907261441	2.942553516809197
28c.sql	375	265	104	0	157	103	194540	0	340730	0	9067382804	88495	418	393	8373	681	0.0024276654189105415	0.34316280034162544	1.1403677335228886
28b.sql	332	224	102	0	161	102	161513	0	316315	0	7747118371	125341	541	494	148	633	0.006768692757762188	0.6677939398878159	2.694963623732662
28a.sql	388	260	122	0	142	121	222113	0	411897	0	8180441031	75208	477	436	4803	824	0.003900549490819712	0.6670138933119182	2.1709023934028715
27c.sql	370	340	25	0	170	25	23382	0	41256	0	1097488986	6358	85	84	743	83	0.013002214133824044	0.21851541554959789	1.0849134724973837
27b.sql	224	204	13	1	55	13	13031	0	24040	0	899527617	5133	50	49	247	48	0.02264454266736994	0.22271188712758472	1.0922424459780746
27a.sql	251	228	18	0	80	18	22390	0	40918	0	1361604769	11191	83	79	477	81	0.012715767565335488	0.23008819879942322	1.0879771154559328
26c.sql	630	173	452	1	91	452	985659	0	1927277	0	8326898879	173373	114	98	5400	3854	7.278869594630747E-4	0.6879491575169786	1.7358217539150358
26b.sql	238	144	90	0	71	90	206164	0	400974	0	25876819997	132706	320	274	93	801	0.003101171684749314	0.6863374255073895	2.370120685770788
26a.sql	922	176	741	0	96	740	1593462	0	3100140	0	88417031344	420739	351	290	1728	6201	0.0017826178853296013	0.8252688172043011	3.323017712277447
25c.sql	348	193	151	0	68	146	344538	0	608426	0	1433761023	129438	112	93	26153	1216	0.0014349873513768805	0.01983212071133611	1.0196658717174922
25b.sql	237	228	6	0	102	6	2318	0	4544	0	117408364	1220	12	11	6	10	0.10126825164978115	0.9854797301932564	1.0158412094951097
25a.sql	333	269	61	0	151	60	127728	0	241030	0	1039861370	89647	105	83	4407	482	0.003156439008260765	0.027098948842767645	1.0495243288332026
24b.sql	285	271	9	0	211	9	3693	0	6985	0	111970020	2012	14	14	45	13	0.16739991889727093	0.8192541231698621	2.8818719503614783
24a.sql	259	220	34	0	172	34	59734	0	117976	0	9034531684	7999	178	162	275	235	0.008233743766825044	0.681357603098562	2.0584010491993943
23c.sql	322	306	13	0	186	13	13313	0	24600	0	500575561	6848	51	49	628	49	0.048309240791145285	0.6403698671358621	1.9403541268571831
23b.sql	223	207	12	0	127	12	9439	0	17876	0	704921884	5720	38	37	16	36	0.08569105765660939	0.6881655425266652	1.6998981940960483
23a.sql	288	266	19	0	185	19	29098	0	53588	0	850802435	23776	109	107	618	107	0.03188760581120622	0.6335707252883255	1.7014255361879678
22d.sql	342	175	162	1	62	156	434187	0	736429	0	8855561221	45582	177	131	46281	1473	0.0011266376180031142	0.34311932090053854	1.135269407709081
22c.sql	415	311	99	0	148	97	221282	0	396555	0	4901677847	47512	190	157	21489	793	0.002074947246838691	0.34317428969957525	1.1295600898399256
22b.sql	245	181	60	0	82	59	99348	0	196312	0	11327457944	50797	297	230	31	393	0.00425459908446073	0.33753295593539634	1.1206249938752413
22a.sql	232	168	60	0	66	60	113838	0	209845	0	4373575192	37753	178	150	2851	420	0.0038655533514988585	0.33770400187292793	1.1127916920365553
21c.sql	448	427	17	0	271	17	30707	0	57469	0	1814523302	4795	56	49	1874	115	0.009368506663936309	0.18540133779264215	1.0823491304563078
21b.sql	247	234	10	0	87	10	9967	0	19124	0	410163927	6046	39	33	38	39	0.027961848397814234	0.21655322236403626	1.0868189269235542
21a.sql	300	283	13	0	128	13	18835	0	34483	0	1173278207	2801	55	43	1410	69	0.01570926535797418	0.18633185424230198	1.086871090932775
20c.sql	558	170	385	0	89	384	858420	0	1645614	0	15906300859	477494	61	43	5406	3291	8.76994993928739E-4	0.6879373203215804	2.5669367055924996
20b.sql	451	434	14	0	355	14	10514	0	19482	0	129538385	1917	40	39	17	38	0.03343883604548337	0.6878960051482027	1.688709230478693
20a.sql	434	392	38	0	246	38	56009	0	109810	0	4523357523	11255	63	58	33	219	0.01032093908128811	0.588902157356484	2.513446853487805
1d.sql	244	238	5	0	118	5	851	0	1692	0	12685477	247	5	4	4	3	9.949279054710228E-5	1.8697348267279342E-4	1.8947960691033154
1c.sql	190	182	7	0	157	7	1340	0	2558	0	3639259	419	7	6	3	5	0.20333396920939797	0.9999818845174218	2.00061690566109
1b.sql	234	226	6	0	108	6	1089	0	2078	0	9442237	231	6	6	3	5	0.17906471182534572	0.8946688629884249	1.8950848904295974
1a.sql	122	112	8	0	109	7	1753	0	3209	0	1984555	869	7	6	142	6	0.24918859203553942	0.9998869593887112	2.0189508010951536
19d.sql	6183	137	6028	16	51	5548	19965762	0	36456543	0	1876953466010	4064216	1451	1054	1760645	72914	1.578357779868477E-4	0.9541984732824427	2.820450465478107
19c.sql	322	270	48	0	177	47	130482	0	252776	0	10218540272	67373	145	114	3575	505	0.011879324869374614	0.6813439572767133	1.7249022194285595
19b.sql	228	216	8	0	145	8	1393	0	2741	0	17165898	782	7	6	15	5	0.001622544427161947	0.003598261320130113	1.0080380786953596
19a.sql	312	295	13	0	218	13	17068	0	33516	0	1341812106	10292	62	60	184	67	0.06042993411429872	0.6812049426448409	1.6882118545320897
18c.sql	371	192	176	0	67	169	485523	0	914675	0	34937118628	220587	21	16	28073	1829	0.003830112056505967	0.5345295287580759	2.000277952268994
18b.sql	265	249	13	0	136	13	22552	0	44361	0	417704859	20030	31	25	11	89	0.04260820299703513	0.6332556340855742	2.030552908944914
18a.sql	419	313	104	0	87	104	241656	0	481861	0	7424124023	46280	40	23	410	963	0.005776066214391579	0.8558216286688044	2.617381704085363
17f.sql	3707	91	3609	5	60	3509	9295571	0	18562319	0	4425492035	44826	34	21	1113120	37124	2.1640836040722185E-4	0.5904701711080806	1.999855233290326
17e.sql	5027	7	5006	13	2	4606	14667383	0	29331672	0	2331822912	565303	125	65	2832555	58663	1.397085704679888E-4	0.44305955689416626	2.006881085937804
17d.sql	1278	51	1226	0	51	1224	4216036	0	8410280	0	1644210394	156938	47	34	11538	16820	2.1467260340071896E-4	0.06748467381024462	1.0015545414008844
17c.sql	66	38	27	0	38	27	86395	0	170999	0	9164914	11801	21	16	1918	341	0.010232525145564114	0.123776976932489	1.0002060410360731
17b.sql	558	67	489	1	65	486	1206254	0	2371369	0	1818344307	7231	34	22	52306	4742	0.0015345296959695745	0.49713722874566574	1.9996534519074158
17a.sql	1079	79	997	2	61	972	2839950	0	5679836	0	1843996628	34663	20	15	258289	11359	6.450043223679088E-4	0.431256730809088	1.999584464005352
16d.sql	1173	101	1068	2	63	1024	2708424	0	5271771	0	9260093327	739372	134	107	249455	10544	6.416271034069508E-4	0.7794286776743713	1.0033823603760632
16c.sql	955	101	849	3	44	792	2727077	0	5338327	0	35968014	1234346	181	121	319932	10677	7.900745455822543E-4	0.7507507507507507	1.0051567696596322
16b.sql	15843	6	15802	34	2	14978	50443186	0	99107268	0	8751378083	6939233	46	32	3710592	198214	4.5415146586559194E-5	0.564334085778781	1.0013619478601095
16a.sql	71	47	22	0	43	22	47307	0	94488	0	1761126217	2070	31	24	385	188	0.0226568166236473	0.5700212351408743	1.9944483333059406
15d.sql	263	208	53	0	92	52	150077	0	273735	0	357412456	75329	38	31	11347	548	0.00789083760386153	0.2056149968369688	1.9891591058889158
15c.sql	268	253	13	0	137	12	15669	0	27106	0	92061552	5092	42	38	2271	54	0.06505294765005408	0.9130461505448626	1.000318154881367
15b.sql	179	169	8	0	119	8	2897	0	5471	0	15705921	2253	11	11	37	10	0.06647179847665881	0.5574798544320249	1.8257499053403985
15a.sql	215	203	10	0	123	10	6495	0	12034	0	14873465	4856	26	25	328	24	0.12911876138210834	0.9355667433474237	1.000610180692794
14c.sql	294	235	56	0	63	56	136915	0	257132	0	4592819888	45080	74	51	4115	515	0.0031929473002026507	0.343149274661809	1.1286095873879685
14b.sql	325	316	6	0	225	6	1885	0	3755	0	207092606	1318	9	8	1	7	0.04563824995646891	0.1978922384001783	1.316514579413254
14a.sql	322	280	38	1	161	38	84571	0	165092	0	4033354863	24465	86	61	761	330	0.006301946429475067	0.6765264599155546	1.832761708990562
13d.sql	3942	6	3926	9	2	3833	11848252	0	20542912	0	3902943420770	1582449	744	430	670390	41085	2.4714820271562975E-4	0.5556552174091679	3.2333505174707233
13c.sql	70	60	7	0	56	6	4215	0	7700	0	1832234921	823	17	16	53	15	0.1692760328933249	0.8569167902836552	1.7850588366465199
13b.sql	87	75	10	0	70	10	11277	0	20485	0	4105667440	1598	40	33	372	41	0.08696226807161693	0.6711704169763943	2.761352281094626
13a.sql	1429	1	1424	2	0	1400	4301477	0	7907742	0	2358357897562	569292	681	397	111101	15816	7.525175549050717E-4	0.561517102729139	4.01159200945194
12c.sql	248	142	104	0	58	104	294776	0	579744	0	148572751950	240869	95	73	4711	1160	0.0062802297336950015	0.7159163894720711	2.5406001251778014
12b.sql	80	72	6	0	67	6	3443	0	6822	0	378482040	366	15	14	10	13	0.17051960914456168	0.9999994427553598	2.688610729679912
12a.sql	130	96	32	0	51	32	102350	0	199638	0	37824465043	80498	133	97	397	399	0.0154464529800098	0.6434075790383482	1.5096102424950102
11d.sql	275	182	91	0	44	90	398875	0	781192	0	161737675	17630	73	49	14899	1562	0.0035443268463393306	0.3472223542435169	1.000216885357785
11c.sql	397	267	126	1	113	126	519255	0	999720	0	326188175	33376	195	102	6946	1999	0.001077464232815187	0.20032606897242078	1.249598872116962
11b.sql	222	212	7	1	59	7	4379	0	8584	0	299001707	773	20	19	14	18	0.14874130653080764	0.9859289291676604	2.074447051582964
11a.sql	239	228	9	0	75	9	12147	0	23172	0	669344165	2050	28	24	310	47	0.02297432077231498	0.22833115556002279	1.083276597060714
10c.sql	569	293	275	0	122	275	1962596	0	3925016	0	752951422035	902	74	43	10	7850	0.0011211258867024581	0.6578947368421052	1.083669850116284
10b.sql	311	308	2	0	141	2	307	0	613	0	446	146	3	2	0	1	0.0	-Infinity	1.0
10a.sql	213	202	10	0	141	10	13316	0	25812	0	318430161	9986	33	21	104	52	0.05194312251887864	0.7591092465064798	1.0018236234442885
