Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
9.sql,true,7996,18,737,323,301,14,4,0,301,0,0,0,2960,0,0,0,0,979921,0.0,0.0,0.0,0,0,0,0
9.sql,true,16,0,0,0,15,0,0,0,301,0,0,0,0,0,0,0,0,979921,0.0,0.0,0.0,0,0,0,0
9.sql,false,792,10,542,131,109,7,3,0,109,0,0,0,2866,0,0,0,0,979921,0.0,0.0,0.0,0,0,0,0
9.sql,false,6,1,0,0,5,0,1,0,109,0,0,0,0,0,0,0,0,979921,0.0,0.0,0.0,0,0,0,0
8.sql,true,706,599,97,2,8,282,317,0,8,0,0,0,235,0,0,0,0,7644,0.0,0.0,0.0,0,0,0,0
8.sql,true,17,0,0,0,17,0,0,7,7,3,0,0,0,0,0,0,0,7644,0.0,0.0,0.0,0,0,0,0
8.sql,false,212,178,24,1,8,135,43,0,8,0,0,0,264,0,0,0,0,7644,0.0,0.0,0.0,0,0,0,0
8.sql,false,11,0,0,0,11,0,0,5,3,3,0,0,0,0,0,0,0,7644,0.0,0.0,0.0,0,0,0,0
7.sql,true,1248,960,261,4,21,491,469,0,21,0,0,0,1249,0,0,0,0,17331,0.0,0.0,0.0,0,0,0,0
7.sql,true,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,17331,0.0,0.0,0.0,0,0,0,0
7.sql,false,376,297,64,3,12,122,175,0,12,0,0,0,693,0,0,0,0,17331,0.0,0.0,0.0,0,0,0,0
7.sql,false,2,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,17331,0.0,0.0,0.0,0,0,0,0
6.sql,true,122,64,0,0,58,64,0,0,58,0,0,0,0,0,0,0,0,342464,0.0,0.0,0.0,0,0,0,0
6.sql,false,129,62,0,0,67,62,0,0,67,0,0,0,0,0,0,0,0,342464,0.0,0.0,0.0,0,0,0,0
5.sql,true,351,29,315,5,2,9,20,0,0,0,0,0,3525,0,0,0,0,22028,0.0,0.0,0.0,0,0,0,0
5.sql,false,371,28,339,3,1,10,18,0,0,0,0,0,3767,0,0,0,0,22028,0.0,0.0,0.0,0,0,0,0
4.sql,true,254,5,229,17,2,3,2,0,0,0,0,0,112,0,0,0,0,158414,0.0,0.0,0.0,0,0,0,0
4.sql,false,47,5,19,21,1,4,1,0,0,0,0,0,115,0,0,0,0,158414,0.0,0.0,0.0,0,0,0,0
3.sql,true,514,415,38,10,51,224,191,0,0,0,0,0,351,0,0,0,0,90026,0.0,0.0,0.0,0,0,0,0
3.sql,false,747,670,38,11,28,481,189,0,0,0,0,0,355,0,0,0,0,90026,0.0,0.0,0.0,0,0,0,0
21.sql,true,716,501,210,2,3,119,382,0,0,0,0,0,569,0,0,0,0,12426,0.0,0.0,0.0,0,0,0,0
21.sql,false,594,502,88,1,3,118,384,0,0,0,0,0,566,0,0,0,0,12426,0.0,0.0,0.0,0,0,0,0
20.sql,true,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6491,0.0,0.0,0.0,0,0,0,0
20.sql,true,171,38,0,0,133,38,0,0,0,0,0,0,0,0,0,0,0,2733944,0.0,0.0,0.0,0,0,0,0
20.sql,true,409,351,56,2,0,0,351,0,0,0,0,0,1431,0,0,0,0,17538,0.0,0.0,0.0,0,0,0,0
20.sql,true,6,3,3,0,0,1,2,0,0,0,0,0,1,0,0,0,0,557,0.0,0.0,0.0,0,0,0,0
20.sql,false,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6491,0.0,0.0,0.0,0,0,0,0
20.sql,false,170,38,0,0,132,38,0,0,0,0,0,0,0,0,0,0,0,2733944,0.0,0.0,0.0,0,0,0,0
20.sql,false,384,324,56,4,0,0,324,0,0,0,0,0,1432,0,0,0,0,17538,0.0,0.0,0.0,0,0,0,0
