Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
9.sql,true,8075,16,832,370,239,13,3,0,238,0,0,0,2203,0,0,0,0,979921,0.0,0.0,0.0,0,0,0,0
9.sql,true,16,0,0,0,16,0,0,0,238,0,0,0,0,0,0,0,0,979921,0.0,0.0,0.0,0,0,0,0
9.sql,false,653,10,267,203,173,6,4,0,173,0,0,0,3112,0,0,0,0,979921,0.0,0.0,0.0,0,0,0,0
9.sql,false,5,0,0,0,5,0,0,0,173,0,0,0,0,0,0,0,0,979921,0.0,0.0,0.0,0,0,0,0
8.sql,true,828,695,123,3,7,419,276,0,7,0,0,0,203,0,0,0,0,7644,0.0,0.0,0.0,0,0,0,0
8.sql,true,17,0,0,0,17,0,0,7,7,3,0,0,0,0,0,0,0,7644,0.0,0.0,0.0,0,0,0,0
8.sql,false,306,266,23,9,8,182,84,0,8,0,0,0,268,0,0,0,0,7644,0.0,0.0,0.0,0,0,0,0
8.sql,false,12,0,0,0,12,0,0,5,4,2,0,0,0,0,0,0,0,7644,0.0,0.0,0.0,0,0,0,0
7.sql,true,1029,815,197,3,13,329,486,0,13,0,0,0,488,0,0,0,0,17331,0.0,0.0,0.0,0,0,0,0
7.sql,true,1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,17331,0.0,0.0,0.0,0,0,0,0
7.sql,false,359,282,53,3,21,123,159,0,21,0,0,0,589,0,0,0,0,17331,0.0,0.0,0.0,0,0,0,0
7.sql,false,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,17331,0.0,0.0,0.0,0,0,0,0
6.sql,true,106,62,0,0,44,62,0,0,44,0,0,0,0,0,0,0,0,342464,0.0,0.0,0.0,0,0,0,0
6.sql,false,137,60,0,0,77,60,0,0,77,0,0,0,0,0,0,0,0,342464,0.0,0.0,0.0,0,0,0,0
5.sql,true,243,26,211,5,1,10,16,0,0,0,0,0,2728,0,0,0,0,22028,0.0,0.0,0.0,0,0,0,0
5.sql,false,234,27,201,5,1,10,17,0,0,0,0,0,2616,0,0,0,0,22028,0.0,0.0,0.0,0,0,0,0
4.sql,true,243,5,221,15,1,4,1,0,0,0,0,0,84,0,0,0,0,158414,0.0,0.0,0.0,0,0,0,0
4.sql,false,37,5,15,15,1,4,1,0,0,0,0,0,81,0,0,0,0,158414,0.0,0.0,0.0,0,0,0,0
3.sql,true,612,518,33,11,50,330,188,0,0,0,0,0,267,0,0,0,0,90026,0.0,0.0,0.0,0,0,0,0
3.sql,false,614,543,32,11,27,356,187,0,0,0,0,0,266,0,0,0,0,90026,0.0,0.0,0.0,0,0,0,0
21.sql,true,639,458,174,4,3,114,344,0,0,0,0,0,475,0,0,0,0,12426,0.0,0.0,0.0,0,0,0,0
21.sql,false,529,462,61,2,3,115,347,0,0,0,0,0,403,0,0,0,0,12426,0.0,0.0,0.0,0,0,0,0
20.sql,true,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6491,0.0,0.0,0.0,0,0,0,0
20.sql,true,153,37,0,0,115,37,0,0,0,0,0,0,0,0,0,0,0,2733944,0.0,0.0,0.0,0,0,0,0
20.sql,true,415,360,53,2,0,0,360,0,0,0,0,0,1021,0,0,0,0,17538,0.0,0.0,0.0,0,0,0,0
20.sql,true,7,3,3,0,1,1,2,0,0,0,1,0,1,0,0,0,0,557,0.0,0.0,0.0,0,0,0,0
20.sql,false,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6491,0.0,0.0,0.0,0,0,0,0
20.sql,false,149,37,0,0,111,37,0,0,0,0,0,0,0,0,0,0,0,2733944,0.0,0.0,0.0,0,0,0,0
20.sql,false,420,325,92,3,0,0,325,0,0,0,0,0,1484,0,0,0,0,17538,0.0,0.0,0.0,0,0,0,0
20.sql,false,4,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,557,0.0,0.0,0.0,0,0,0,0
2.sql,true,115,1,30,68,16,1,0,0,0,0,0,0,162,0,0,0,0,478400,0.0,0.0,0.0,0,0,0,0
2.sql,true,135,62,59,13,1,3,59,0,0,0,1,0,22,0,0,0,0,1419,0.0,0.0,0.0,0,0,0,0
2.sql,false,129,1,59,54,15,1,0,0,0,0,0,0,119,0,0,0,0,478400,0.0,0.0,0.0,0,0,0,0
2.sql,false,97,61,33,1,1,3,58,0,0,0,1,0,28,0,0,0,0,1419,0.0,0.0,0.0,0,0,0,0
19.sql,true,1124,926,197,0,1,118,808,0,1,0,0,0,356,0,0,0,0,364,0.0,0.0,0.0,0,0,0,0
19.sql,false,509,481,27,1,0,109,372,0,0,0,0,0,359,0,0,0,0,364,0.0,0.0,0.0,0,0,0,0
18.sql,true,130,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,17996609,0.0,0.0,0.0,0,0,0,0
18.sql,true,64,0,60,0,2,0,0,0,0,0,0,0,2272,0,0,0,0,1253,0.0,0.0,0.0,0,0,0,0
18.sql,false,129,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,17996609,0.0,0.0,0.0,0,0,0,0
18.sql,false,71,0,67,2,2,0,0,0,0,0,0,0,2449,0,0,0,0,1253,0.0,0.0,0.0,0,0,0,0
17.sql,true,118,0,0,0,118,0,0,0,118,0,0,0,0,0,0,0,0,17996609,0.0,0.0,0.0,0,0,0,0
17.sql,true,81,65,13,2,1,1,64,0,1,0,0,0,290,0,0,0,0,1632,0.0,0.0,0.0,0,0,0,0
17.sql,false,16,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,17996609,0.0,0.0,0.0,0,0,0,0
17.sql,false,71,67,3,0,1,3,64,0,1,0,0,0,16,0,0,0,0,1632,0.0,0.0,0.0,0,0,0,0
16.sql,true,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
16.sql,true,24,5,13,2,4,5,0,0,0,0,0,0,43,0,0,0,0,11997,0.0,0.0,0.0,0,0,0,0
16.sql,false,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
16.sql,false,13,5,2,2,4,5,0,0,0,0,0,0,19,0,0,0,0,11997,0.0,0.0,0.0,0,0,0,0
14.sql,true,197,12,10,24,151,6,6,0,151,0,0,0,135,0,0,0,0,224637,0.0,0.0,0.0,0,0,0,0
14.sql,false,124,12,10,25,77,6,6,0,77,0,0,0,134,0,0,0,0,224637,0.0,0.0,0.0,0,0,0,0
12.sql,true,1118,1044,7,8,59,1043,1,6,44,9,0,0,54,0,0,0,0,93144,0.0,0.0,0.0,0,0,0,0
12.sql,false,117,25,6,9,77,24,1,6,65,6,0,0,54,0,0,0,0,93144,0.0,0.0,0.0,0,0,0,0
11.sql,true,26,1,5,12,8,1,0,0,8,0,0,0,23,0,0,0,0,95680,0.0,0.0,0.0,0,0,0,0
11.sql,true,21,1,4,10,6,1,0,0,8,0,0,0,26,0,0,0,0,95680,0.0,0.0,0.0,0,0,0,0
11.sql,false,39,1,5,14,19,1,0,0,19,0,0,0,24,0,0,0,0,95680,0.0,0.0,0.0,0,0,0,0
11.sql,false,21,1,4,10,6,1,0,0,19,0,0,0,26,0,0,0,0,95680,0.0,0.0,0.0,0,0,0,0
10.sql,true,285,55,31,50,149,28,27,0,0,0,0,0,313,0,0,0,0,344528,0.0,0.0,0.0,0,0,0,0
10.sql,false,385,139,30,57,159,67,72,0,0,0,0,0,310,0,0,0,0,344528,0.0,0.0,0.0,0,0,0,0
1.sql,true,587,475,0,0,111,475,0,0,0,0,0,0,0,0,0,0,0,17743537,0.0,0.0,0.0,0,0,0,0
1.sql,false,465,354,0,0,111,354,0,0,0,0,0,0,0,0,0,0,0,17743537,0.0,0.0,0.0,0,0,0,0
