Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
9d.sql,true,10892,555,2242,267,40,211,344,0,39,0,0,0,2951,0,0,0,0,483082,0.0,0.0,0.0,0,0,0,0
9d.sql,false,516,238,157,113,8,89,149,0,8,0,0,0,1813,0,0,0,0,483082,0.0,0.0,0.0,0,0,0,0
9c.sql,true,183,148,31,3,1,100,48,0,1,0,0,0,393,0,0,0,0,8144,0.0,0.0,0.0,0,0,0,0
9c.sql,false,170,140,26,3,1,93,47,0,1,0,0,0,343,0,0,0,0,8144,0.0,0.0,0.0,0,0,0,0
9b.sql,true,131,123,6,1,0,68,55,0,0,0,0,0,55,0,0,0,0,40,0.0,0.0,0.0,0,0,0,0
9b.sql,false,140,123,6,11,0,73,50,0,0,0,0,0,50,0,0,0,0,40,0.0,0.0,0.0,0,0,0,0
9a.sql,true,195,147,46,2,0,77,70,0,0,0,0,0,288,0,0,0,0,121,0.0,0.0,0.0,0,0,0,0
9a.sql,false,203,160,41,1,0,76,84,0,0,0,0,0,323,0,0,0,0,121,0.0,0.0,0.0,0,0,0,0
8d.sql,true,186,5,116,62,3,2,3,0,3,0,0,0,1733,0,0,0,0,323005,0.0,0.0,0.0,0,0,0,0
8d.sql,false,175,5,125,42,3,2,3,0,3,0,0,0,1496,0,0,0,0,323005,0.0,0.0,0.0,0,0,0,0
8c.sql,true,1135,5,824,285,21,2,3,0,21,0,0,0,11413,0,0,0,0,2487611,0.0,0.0,0.0,0,0,0,0
8c.sql,false,882,5,637,218,22,2,3,0,22,0,0,0,9731,0,0,0,0,2487611,0.0,0.0,0.0,0,0,0,0
8b.sql,true,76,68,1,7,0,57,11,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
8b.sql,false,72,64,1,7,0,54,10,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
8a.sql,true,57,52,4,1,0,43,9,0,0,0,0,0,58,0,0,0,0,62,0.0,0.0,0.0,0,0,0,0
