Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
9d.sql,true,9329,501,746,289,28,180,321,0,28,0,0,0,1070,0,0,0,0,483082,0.0,0.0,0.0,0,0,0,0
9d.sql,false,573,408,77,79,9,82,326,0,9,0,0,0,1066,0,0,0,0,483082,0.0,0.0,0.0,0,0,0,0
9c.sql,true,169,133,31,4,0,91,42,0,0,0,0,0,327,0,0,0,0,8144,0.0,0.0,0.0,0,0,0,0
9c.sql,false,308,257,33,17,1,84,173,0,1,0,0,0,353,0,0,0,0,8144,0.0,0.0,0.0,0,0,0,0
9b.sql,true,198,113,76,9,0,61,52,0,0,0,0,0,38,0,0,0,0,40,0.0,0.0,0.0,0,0,0,0
9b.sql,false,151,106,43,2,0,61,45,0,0,0,0,0,197,0,0,0,0,40,0.0,0.0,0.0,0,0,0,0
9a.sql,true,183,136,46,1,0,70,66,0,0,0,0,0,306,0,0,0,0,121,0.0,0.0,0.0,0,0,0,0
9a.sql,false,149,134,7,7,1,69,65,0,1,0,0,0,59,0,0,0,0,121,0.0,0.0,0.0,0,0,0,0
8d.sql,true,138,5,56,74,3,2,3,0,3,0,0,0,967,0,0,0,0,323005,0.0,0.0,0.0,0,0,0,0
8d.sql,false,594,6,525,60,3,3,3,0,3,0,0,0,12707,0,0,0,0,323005,0.0,0.0,0.0,0,0,0,0
8c.sql,true,816,4,424,366,21,2,2,0,21,0,0,0,6576,0,0,0,0,2487611,0.0,0.0,0.0,0,0,0,0
8c.sql,false,2088,5,429,1633,21,3,2,0,21,0,0,0,6419,0,0,0,0,2487611,0.0,0.0,0.0,0,0,0,0
8b.sql,true,65,56,1,8,0,45,11,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
8b.sql,false,62,53,1,8,0,44,9,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
8a.sql,true,50,46,4,0,0,36,10,0,0,0,0,0,39,0,0,0,0,62,0.0,0.0,0.0,0,0,0,0
8a.sql,false,51,46,3,2,0,36,10,0,0,0,0,0,37,0,0,0,0,62,0.0,0.0,0.0,0,0,0,0
7c.sql,true,178,69,97,11,1,48,21,0,1,0,0,0,1630,0,0,0,0,68185,0.0,0.0,0.0,0,0,0,0
7c.sql,false,251,71,169,10,1,51,20,0,1,0,0,0,2411,0,0,0,0,68185,0.0,0.0,0.0,0,0,0,0
7b.sql,true,66,57,1,8,0,40,17,0,0,0,0,0,1,0,0,0,0,16,0.0,0.0,0.0,0,0,0,0
7b.sql,false,65,56,2,7,0,40,16,0,0,0,0,0,1,0,0,0,0,16,0.0,0.0,0.0,0,0,0,0
7a.sql,true,63,53,2,8,0,39,14,0,0,0,0,0,7,0,0,0,0,32,0.0,0.0,0.0,0,0,0,0
7a.sql,false,62,51,2,8,1,37,14,0,0,0,0,0,8,0,0,0,0,32,0.0,0.0,0.0,0,0,0,0
6f.sql,true,208,18,86,93,11,14,4,0,11,0,0,0,601,0,0,0,0,785477,0.0,0.0,0.0,0,0,0,0
6f.sql,false,221,16,99,95,11,13,3,0,11,0,0,0,749,0,0,0,0,785477,0.0,0.0,0.0,0,0,0,0
6e.sql,true,63,53,1,9,0,49,4,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
6e.sql,false,62,53,1,8,0,49,4,0,0,0,0,0,13,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
6d.sql,true,52,50,2,0,0,49,1,0,0,0,0,0,22,0,0,0,0,88,0.0,0.0,0.0,0,0,0,0
6d.sql,false,54,52,2,0,0,48,4,0,0,0,0,0,22,0,0,0,0,88,0.0,0.0,0.0,0,0,0,0
6c.sql,true,46,37,0,8,0,37,0,0,0,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,0,0,0,0
6c.sql,false,45,36,1,8,0,36,0,0,0,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,0,0,0,0
6b.sql,true,41,36,1,3,0,35,1,0,0,0,0,0,1,0,0,0,0,12,0.0,0.0,0.0,0,0,0,0
6b.sql,false,40,35,0,5,0,34,1,0,0,0,0,0,1,0,0,0,0,12,0.0,0.0,0.0,0,0,0,0
6a.sql,true,43,38,0,5,0,37,1,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
6a.sql,false,49,40,1,8,0,38,2,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
5c.sql,true,111,102,1,7,1,76,26,0,1,0,0,0,11,0,0,0,0,669,0.0,0.0,0.0,0,0,0,0
5c.sql,false,121,112,1,8,0,86,26,0,0,0,0,0,3,0,0,0,0,669,0.0,0.0,0.0,0,0,0,0
5b.sql,true,74,73,1,0,0,59,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
5b.sql,false,42,41,0,0,0,28,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
5a.sql,true,28,27,0,1,0,21,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
5a.sql,false,35,34,0,0,0,25,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
4c.sql,true,51,46,4,1,0,26,20,0,0,0,0,0,38,0,0,0,0,4700,0.0,0.0,0.0,0,0,0,0
4c.sql,false,40,35,3,2,0,18,17,0,0,0,0,0,35,0,0,0,0,4700,0.0,0.0,0.0,0,0,0,0
4b.sql,true,20,12,1,7,0,9,3,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
4b.sql,false,19,11,1,7,0,8,3,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
4a.sql,true,35,32,3,0,0,19,13,0,0,0,0,0,24,0,0,0,0,740,0.0,0.0,0.0,0,0,0,0
4a.sql,false,36,33,2,1,0,20,13,0,0,0,0,0,21,0,0,0,0,740,0.0,0.0,0.0,0,0,0,0
3c.sql,true,49,45,3,1,0,28,17,0,0,0,0,0,29,0,0,0,0,7250,0.0,0.0,0.0,0,0,0,0
3c.sql,false,49,44,3,2,0,28,16,0,0,0,0,0,26,0,0,0,0,7250,0.0,0.0,0.0,0,0,0,0
3b.sql,true,16,8,2,6,0,7,1,0,0,0,0,0,12,0,0,0,0,5,0.0,0.0,0.0,0,0,0,0
3b.sql,false,17,9,2,6,0,8,1,0,0,0,0,0,12,0,0,0,0,5,0.0,0.0,0.0,0,0,0,0
3a.sql,true,25,22,3,0,0,16,6,0,0,0,0,0,25,0,0,0,0,206,0.0,0.0,0.0,0,0,0,0
3a.sql,false,25,22,3,0,0,16,6,0,0,0,0,0,24,0,0,0,0,206,0.0,0.0,0.0,0,0,0,0
33c.sql,true,55,50,5,0,0,26,24,0,0,0,0,0,40,0,0,0,0,114,0.0,0.0,0.0,0,0,0,0
33c.sql,false,56,51,4,0,0,26,25,0,0,0,0,0,26,0,0,0,0,114,0.0,0.0,0.0,0,0,0,0
33b.sql,true,66,63,3,0,0,48,15,0,0,0,0,0,18,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0
33b.sql,false,36,31,3,2,0,17,14,0,0,0,0,0,21,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0
33a.sql,true,46,42,4,0,0,21,21,0,0,0,0,0,55,0,0,0,0,8,0.0,0.0,0.0,0,0,0,0
33a.sql,false,58,41,4,13,0,21,20,0,0,0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,0,0,0,0
32b.sql,true,9,1,7,1,0,1,0,0,0,0,0,0,77,0,0,0,0,4388,0.0,0.0,0.0,0,0,0,0
32b.sql,false,8,1,6,1,0,1,0,0,0,0,0,0,75,0,0,0,0,4388,0.0,0.0,0.0,0,0,0,0
32a.sql,true,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
