Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
6e.sql	307	296	9	0	205	9	3726	0	7452	0	607106	244	11	7	6	14	0.1376401227961532	0.5772124469714925	1.9205053269947672
6d.sql	204	189	12	0	100	12	7597	0	15113	0	2422474	650	11	6	88	30	0.026405933706580464	0.4999945883876846	1.0001655816547868
6c.sql	78	68	8	0	67	8	1821	0	3638	0	280127	162	9	8	2	8	0.128435329361151	0.4968109983406189	1.9785527674214574
6b.sql	160	149	9	0	149	9	2019	0	4024	0	844858	129	10	6	12	9	0.09329709053652077	0.49999653738953	1.0296835975811385
6a.sql	147	136	9	0	82	9	2761	0	5520	0	923305	106	11	7	6	12	0.14520776945705965	0.6254843336897333	1.9204326175655784
5c.sql	820	808	9	0	422	9	3787	0	7524	0	19397101	1641	10	7	669	15	0.2253943285619179	0.997662603001069	2.0180622729015805
5b.sql	559	543	13	0	341	13	1001	0	2002	0	116467416	394	6	5	0	4	0.05977766398507779	0.1763046544428773	1.2293325267208206
5a.sql	572	557	7	0	449	7	1252	0	2502	0	13454496	578	7	6	0	5	0.007159904094422598	0.026558793115335558	1.025978237645998
4c.sql	400	376	22	0	120	21	35927	0	66904	0	155073269	9513	13	7	4700	133	0.006296027900001947	0.14147669192924575	1.0004819495413102
4b.sql	80	71	7	0	44	7	7052	0	14077	0	3186515	891	11	7	6	28	0.07675874820562709	0.2881368602662951	1.9082725119277075
4a.sql	261	244	16	0	95	16	19127	0	37359	0	142587158	5272	14	7	740	75	0.011731645973012052	0.24921059768594422	1.0006535074240201
3c.sql	519	486	29	1	240	28	29882	0	58656	0	113304029	14462	10	5	7250	118	0.009592475172624954	0.4129292584518267	1.0002673740340116
3b.sql	134	126	7	0	98	7	4346	0	8684	0	2877265	640	9	5	5	18	0.14833899124368294	0.8368794326241135	1.0006907864024155
3a.sql	630	421	206	0	346	205	375663	0	750987	0	78588437	72546	14	7	206	1502	0.004580285691194141	0.703125	1.0002376809269296
33c.sql	377	316	55	0	127	54	67172	0	133088	0	1363725503	41620	120	99	114	267	0.022210004881414145	0.8506723283793348	2.0010823275869667
33b.sql	563	536	22	0	413	21	11922	0	23398	0	57454658	6238	46	44	4	47	0.02822770398427283	0.12619556655789355	1.7563159927740597
33a.sql	233	209	19	0	48	19	11367	0	21860	0	12986454	2266	46	45	8	44	0.02308028137551502	0.12861930294906168	1.0158811373275072
32b.sql	140	0	138	0	0	137	450019	0	883548	0	115404147	44567	33	15	4388	1767	0.003398827690791936	0.3818494099807104	1.2239037324807334
32a.sql	5	0	3	0	0	3	1254	0	2506	0	40182	637	7	6	0	5	4.02481180279918E-4	0.001013165116044343	1.0009616286635505
31c.sql	561	466	87	1	208	87	117750	0	226374	0	288047520	17109	133	127	2825	453	0.0032568473732166605	0.2867111313052433	1.018812078687801
31b.sql	851	808	34	0	524	33	23954	0	45303	0	83529879	2271	88	85	84	91	0.024842457390679012	0.6792994270132435	1.0123923411776206
31a.sql	558	458	93	0	191	93	157831	0	310689	0	862632467	29418	206	168	1273	621	0.0025714402894041694	0.20512947022799793	1.157339216253794
30c.sql	698	531	159	1	239	157	226122	0	400396	0	1542839617	120856	138	128	8024	801	0.002182563584268313	0.020366121628252243	1.0238443211470503
30b.sql	656	628	18	1	363	18	8587	0	16426	0	74653119	3691	34	33	28	32	0.07304233829011521	0.5909090909090908	1.0159506137261243
30a.sql	769	643	119	0	307	119	159190	0	296180	0	1454728626	90482	164	150	757	593	0.003027872676134269	0.020532905127578216	1.065711207455169
2d.sql	152	7	143	1	3	134	328179	0	656260	0	1751314488	13980	12	7	68316	1313	0.0051107012941039075	0.7638861166466938	1.9996421926420493
2c.sql	4	1	2	0	1	2	758	0	1514	0	3641118	230	5	4	0	3	5.633063999751876E-5	9.581741646350181E-5	1.001505321734121
2b.sql	118	2	115	0	1	114	239243	0	474065	0	1751091062	26918	19	8	5228	948	0.006569858260491038	0.6256854584208011	2.001958287662876
2a.sql	188	4	182	0	3	181	241369	0	477371	0	1754944898	27315	11	7	7834	954	0.006230730008795061	0.37869061850714075	1.9988703744061405
29c.sql	2464	761	1691	1	609	1689	2399519	0	4299486	0	10438969870	838018	5610	5599	16308	8598	9.952478400069341E-4	0.6812432597721171	2.2384526572801544
29b.sql	334	280	42	0	175	41	25034	0	46178	0	142101291	4299	95	94	15	93	0.03248496567536303	0.6894195427645309	2.504240339443669
29a.sql	2465	577	1875	0	381	1875	2623017	0	4240866	0	640766527	203547	7045	7031	1620	8481	0.0010604376596795042	0.6894200934694963	3.4970747632617796
28c.sql	816	637	168	0	319	166	199160	0	365552	0	8105837149	105136	319	295	8373	731	0.002263200802051558	0.3431645319227687	1.137623410145089
28b.sql	853	669	175	0	429	175	182053	0	354714	0	8412808535	125431	576	528	148	709	0.006887823483999425	0.6668732539494906	3.167209448937545
28a.sql	1369	737	264	0	460	263	366995	0	650020	0	18972376297	127273	621	572	4803	1300	0.0024651653527398465	0.6669585998071883	2.1548021114983107
27c.sql	835	795	32	0	308	32	21495	0	38228	0	1500174792	7444	78	76	743	76	0.014171697665211399	0.2258210153167012	1.0832315284629765
27b.sql	630	598	24	0	180	23	12493	0	22672	0	910706885	2323	48	47	247	46	0.023627679301395647	0.18339048003227107	1.094687364901966
27a.sql	598	564	27	0	251	27	17509	0	32582	0	1158947616	11473	67	66	477	65	0.01670706471176666	0.2422884570201054	1.0886207373540762
26c.sql	693	283	403	0	163	402	673458	0	1230532	0	6783984832	202459	161	136	5400	2462	0.0011251558051292194	0.6878397398211995	1.7291952130196249
26b.sql	494	404	85	0	292	85	116882	0	223204	0	13419193890	74587	264	237	93	446	0.0051468031720807855	0.6863614184490053	2.290706320168791
26a.sql	590	322	262	0	174	261	468518	0	882204	0	11794073210	520750	141	122	1728	1764	0.0015794648797694732	0.6878960051482027	2.553979502203423
25c.sql	841	568	266	1	216	259	333940	0	602874	0	1327869338	144433	155	110	26153	1206	0.0014478211025460309	0.01832832406781328	1.0177804611065835
25b.sql	960	947	8	0	225	8	1492	0	2913	0	3516927	641	7	6	6	5	0.004685113195297369	0.014609915262491476	1.0148285180758934
25a.sql	617	506	107	0	139	105	132589	0	247089	0	1045968643	96165	88	68	4407	494	0.003035826861233662	0.0243827137296928	1.0265938168145665
24b.sql	500	476	16	0	342	16	4174	0	8044	0	163370585	1238	19	18	45	17	0.1497315409904754	0.8192553818144209	2.534886651226357
24a.sql	462	410	45	0	315	45	42153	0	82316	0	4046596504	17628	154	140	275	164	0.011305111882149391	0.6812849503623395	2.0377025025717983
23c.sql	533	508	19	0	366	19	13122	0	23820	0	471406757	6268	50	49	628	48	0.051014927772730666	0.7378640776699029	1.9554574383166186
23b.sql	266	244	18	0	129	18	9121	0	17704	0	1374135245	8343	37	36	16	35	0.04853449611090591	0.6882101671211398	2.2627641188503826
23a.sql	856	826	25	0	685	25	21599	0	39260	0	1584284192	12983	81	80	618	79	0.03898144583363303	0.7857142857142858	1.699149233145723
22d.sql	660	315	338	0	139	329	648942	0	1145608	0	13271836158	142657	166	142	46281	2292	7.30070079237625E-4	0.34318070922450267	1.142378669953358
22c.sql	688	483	199	0	210	195	292041	0	509657	0	8377664890	74319	215	196	21489	1019	0.0016256889991319867	0.3431807092190581	1.1350415861386978
22b.sql	562	489	68	0	283	68	64785	0	127008	0	3616299447	25498	144	123	31	254	0.006412124248047013	0.3375329559284593	1.1103310679082783
22a.sql	944	820	118	0	202	117	143059	0	261705	0	7038507958	36117	340	273	2851	523	0.003113607224411196	0.33770136162228387	1.1192410504040193
21c.sql	826	799	22	0	386	21	19622	0	35684	0	758960279	3399	38	35	1874	71	0.015189563231542783	0.2309432065672642	1.082772484892642
21b.sql	847	821	22	0	209	21	14754	0	29168	0	1417946831	13417	41	36	38	58	0.06615288635924679	0.5017799957735259	2.051369979666075
21a.sql	960	886	69	0	315	68	143252	0	268202	0	3432873981	33255	173	132	1410	536	0.006195025175656432	0.31405095198006555	1.0810928074657635
20c.sql	880	326	548	1	164	547	889631	0	1643117	0	35478300500	142174	69	60	5406	3286	0.0010379066195212046	0.6094240317273258	2.645095392541095
20b.sql	753	724	23	0	566	23	15725	0	29048	0	253343464	3478	57	52	17	58	0.02225581701706679	0.6878960051482027	1.6895548680756454
20a.sql	1095	1056	35	0	719	35	43315	0	84915	0	1995364432	31341	69	61	33	169	0.012719095623074352	0.594854947890126	2.4747301129675865
1d.sql	526	514	9	0	206	9	525	0	1043	0	12682706	87	4	3	4	2	0.44734303202182657	0.8946860640436531	1.8946853161497224
1c.sql	320	308	10	0	278	10	1030	0	2052	0	3870448	396	6	5	3	4	0.25589559564702824	0.9999818845174218	2.0233309578325596
1b.sql	862	851	9	0	291	9	335	0	663	0	3529	1	3	2	3	1	0.0	-Infinity	1.0
1a.sql	289	274	13	0	271	13	1965	0	3706	0	2002761	765	9	6	142	7	0.2174290044843705	0.9998752888120701	2.01033087885738
19d.sql	11052	418	10617	13	139	10358	21748139	0	39651185	0	4215380375254	3308728	1488	1051	1760645	79302	1.3906848334182097E-4	0.6812495698913547	2.665115670800593
19c.sql	547	468	73	0	337	73	131946	0	255385	0	8814627150	71124	289	233	3575	511	0.012446999428984806	0.7407407407407407	1.7189745619492962
19b.sql	649	629	15	0	547	14	2787	0	5153	0	70742692	1537	12	11	15	10	0.07302148838110797	0.68802568686014	1.0412008930489411
19a.sql	764	735	24	0	539	24	17285	0	33784	0	1428725835	10204	63	60	184	68	0.0630921753696192	0.7485478116403154	1.6884294638770803
18c.sql	905	533	369	0	151	358	626508	0	1196759	0	35082132468	387909	21	16	28073	2393	0.0030594376104065117	0.5486065894285073	2.001443493045762
18b.sql	699	680	16	0	277	16	19178	0	38335	0	283061448	18289	22	14	11	77	0.04867582751247956	0.6427789934354485	2.005197195821631
18a.sql	1230	1118	109	0	215	108	155165	0	308524	0	3030765392	34987	42	24	410	617	0.009577880375785748	0.7718834396478588	2.609633187061925
17f.sql	4839	161	4672	5	117	4443	10508835	0	20121711	0	405745081	2256639	45	30	1113120	40244	2.3679570658989847E-4	0.8223684210526315	1.0013996583525173
17e.sql	6900	7	6880	11	3	6125	12995089	0	25870988	0	1074294692	2216966	113	71	2832555	51741	1.7094408070288713E-4	0.502008032128514	1.0032836972885015
17d.sql	248	105	140	0	104	139	406359	0	810716	0	37666492	39802	19	13	11538	1622	0.0025826616639270093	0.5971313764595052	1.0001798519724607
17c.sql	114	74	38	0	74	38	88381	0	176506	0	8965400	11822	22	18	1918	353	0.010074644100863537	0.09497208091043283	1.0002165431152588
17b.sql	929	69	857	1	67	849	1238660	0	2436171	0	1884047539	10605	28	19	52306	4873	0.0016129852085411825	0.6128299795189638	2.00034093430166
17a.sql	8299	79	8215	3	59	8158	22097675	0	44193408	0	2863327920	806592	124	73	258289	88387	1.051376052167826E-4	0.7437999849894215	2.2980472163823995
16d.sql	584	85	495	2	45	392	765663	0	1438555	0	1777627576	131735	56	35	249455	2877	0.0015756048506377783	0.6561870602841771	1.996344671139383
16c.sql	2259	160	2095	2	68	1959	3193733	0	6204803	0	9296256475	937390	41	31	319932	12409	5.059058811842052E-4	0.5460678808076281	1.0013491822398608
16b.sql	8253	7	8215	29	3	6402	9748998	0	17358055	0	2612855541	3942040	149	111	3710592	34717	2.2336847901877567E-4	0.5009553941559067	2.003210429917653
16a.sql	87	47	37	0	43	37	90512	0	180748	0	385562	70695	43	26	385	361	0.01498413249625376	0.5697399527186761	1.0001452481974378
15d.sql	409	363	42	1	155	41	56450	0	101555	0	128246279	36606	39	31	11347	204	0.020821726356886654	0.2913013592846095	1.989663324853425
15c.sql	771	748	20	0	518	20	12921	0	23468	0	22542784	4523	38	33	2271	47	0.06735940560454848	0.947281852574656	1.9954465286586291
15b.sql	206	189	13	0	137	13	3343	0	6151	0	8341715	3015	15	14	37	13	0.13545731473145603	0.786571494935618	2.021332770932135
15a.sql	372	353	15	0	240	15	6168	0	11841	0	3810994	4873	24	21	328	23	0.13643084311034262	0.9281534198067678	1.9981895866650827
14c.sql	597	501	92	0	153	91	121266	0	218508	0	3188572842	32700	87	58	4115	438	0.003745475964196023	0.34314509559988743	1.126528489020207
14b.sql	835	823	8	0	619	8	1274	0	2430	0	200527794	504	6	5	1	4	0.02844045419667199	0.1131285430056858	1.1137575026316389
14a.sql	880	814	61	0	604	61	89316	0	167847	0	4246465014	24742	71	54	761	335	0.0062761904820726865	0.6762693833866829	1.840095361372125
13d.sql	4787	7	4770	8	3	4623	10452609	0	18801346	0	3710827073790	980992	680	394	670390	37602	3.2733686096022787E-4	0.5592481498804424	3.2644935680162783
13c.sql	302	286	12	0	282	12	5126	0	9261	0	1535897256	611	19	19	53	18	0.13927125525485545	0.511650250569276	1.7848237538782399
13b.sql	213	195	15	0	191	15	10665	0	19140	0	3703917652	1781	36	30	372	38	0.07471437660693021	0.6770629901785793	2.713062135379007
13a.sql	2066	2	2060	1	1	2025	4403957	0	8090230	0	2277606254409	565186	686	407	111101	16180	6.9171588677018E-4	0.5582785799495954	3.9249932294200995
12c.sql	348	193	152	0	87	151	340377	0	637242	0	128761383548	226746	103	71	4711	1275	0.005975494373790099	0.6638267744557184	2.5327862390204277
12b.sql	218	206	9	0	202	9	1928	0	3771	0	319043414	444	9	8	10	7	0.227515230497501	0.9999972695554235	2.5918718396791847
12a.sql	139	100	36	0	50	36	47500	0	93520	0	31004947267	39957	104	80	397	187	0.026546366715331633	0.9256615843201618	2.5048878883152974
11d.sql	668	519	146	0	161	143	397771	0	779223	0	267837645	33024	31	24	14899	1558	0.0012115797512753299	0.20395527369826436	1.0014081778117887
11c.sql	806	614	188	0	260	186	510893	0	997168	0	496868586	33870	122	59	6946	1995	0.001070095681539093	0.21027543881313576	1.170073983399249
11b.sql	508	497	8	0	150	8	1354	0	2661	0	243602489	306	7	6	14	5	0.03661898153936365	0.11441821602014178	1.4253189352293334
11a.sql	543	525	15	0	213	14	13771	0	26144	0	1860902455	2151	33	29	310	53	0.0204612062554577	0.23164807183301506	1.083158158448211
10c.sql	1520	770	749	0	283	749	3791351	0	7582356	0	929702342131	3141535	138	62	10	15165	6.429224949514815E-4	0.7352941176470588	1.0839099534099308
10b.sql	739	732	4	1	243	4	1116	0	2087	0	8113	534	6	5	0	4	0.0022693920589722896	0.008942768164366765	1.0082163907969333
10a.sql	375	352	19	0	247	19	21439	0	39811	0	146070707	10690	16	11	104	80	0.03870603556552854	0.7365696406520961	1.0023670151334982
