Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
27b.sql	729	702	21	0	236	20	10712	0	19094	0	607891778	4552	40	39	247	38	0.027392812333263194	0.22122138943972036	1.094352274355822
27a.sql	677	645	24	0	190	23	15153	0	27188	0	748583937	5834	57	56	477	55	0.019650483769628996	0.23675024334575237	1.0878246861511451
26c.sql	843	349	488	0	205	486	757212	0	1460476	0	7831393893	82776	121	109	5400	2920	9.542102051196739E-4	0.6878960051482027	2.5335608652055877
26b.sql	449	344	98	0	234	98	138757	0	264649	0	10967958359	83359	314	237	93	529	0.010456960361344386	0.6867432768629309	2.7677078515576112
26a.sql	833	512	314	0	237	313	421350	0	790600	0	25768672265	134454	132	120	1728	1581	0.001965560039433579	0.6878917125248111	2.6075124269218577
25c.sql	1010	740	263	1	245	256	352270	0	625135	0	1486846927	120838	153	106	26153	1250	0.0013981922709093934	0.020180632824845984	1.0223028566130672
25b.sql	730	714	10	0	294	10	2362	0	4639	0	77638939	1653	12	11	6	10	0.09441174596394272	0.9266596007290401	1.0141216788339857
25a.sql	663	565	94	0	195	93	126728	0	236706	0	1092674473	89249	100	76	4407	473	0.003215981172683352	0.024499664469414765	1.0469899340380568
24b.sql	493	395	90	0	321	90	7377	0	13935	0	314342528	2096	29	28	45	27	0.1157103069700608	0.7147413344579123	2.507375117450795
24a.sql	557	457	69	0	306	69	72688	0	141878	0	10263061693	18133	216	202	275	283	0.006888479343658465	0.6813156814816115	2.0635827562533153
23c.sql	1343	1319	18	0	699	18	10203	0	18768	0	375838854	6102	40	39	628	38	0.06558699436662453	0.7806451612903226	1.0105309641421458
23b.sql	341	318	18	0	149	18	9365	0	17958	0	352268182	7231	37	36	16	35	0.0791698395866549	0.6171276708017195	1.6907714099369793
23a.sql	647	613	30	0	523	29	28104	0	51140	0	1829740580	15075	104	103	618	102	0.029503989931686715	0.6878434425633516	1.7001504831191876
22d.sql	649	312	330	1	148	321	607779	0	1037402	0	13961784364	236011	224	191	46281	2074	8.058938304201889E-4	0.3431617054072795	1.1480102516068318
22c.sql	624	451	166	0	212	163	270985	0	484225	0	7207769220	66341	215	191	21489	969	0.0017039238001686982	0.3431475338624965	1.1352704685333674
22b.sql	421	344	72	0	137	72	83836	0	165984	0	8125169699	38453	188	155	31	331	0.004987278530172399	0.337858030744194	1.1163661105486458
22a.sql	668	476	187	0	176	186	124389	0	227802	0	3742552487	37691	160	141	2851	455	0.003556202986655369	0.33770528456205706	1.1111642496020553
21c.sql	925	889	30	0	398	29	37239	0	70830	0	2096851515	6955	64	53	1874	141	0.007636323231141299	0.15641420395595568	1.082744131169947
21b.sql	690	670	16	0	225	16	10292	0	19900	0	626355417	5549	41	34	38	39	0.027034065023553915	0.2038505285695169	1.0823382838253015
21a.sql	887	862	21	0	343	20	20120	0	37903	0	1125485598	3055	39	31	1410	76	0.014284449819222094	0.22758585926473554	1.087988315909655
20c.sql	717	309	404	0	212	403	815255	0	1503099	0	19127337895	79520	78	64	5406	3006	9.884670465239549E-4	0.6880096757732745	2.5798296749459717
20b.sql	563	538	20	0	398	20	7943	0	15268	0	102461969	1764	32	30	17	30	0.05522921795096606	0.6072883696382109	1.688496579083074
20a.sql	788	757	27	0	419	27	33754	0	66568	0	1971617236	4323	55	45	33	133	0.01596390404325715	0.670526428107851	2.508059681342701
1d.sql	661	652	8	0	295	8	1028	0	2043	0	11414818	283	6	5	4	4	0.22370375127250444	0.8946765760220425	1.8947893380579393
1c.sql	446	375	69	0	282	69	1060	0	2110	0	4493989	487	6	6	3	5	0.20543340417581818	0.9999818845174218	1.0268939736830425
1b.sql	634	616	8	0	369	8	1048	0	2078	0	11556256	481	6	6	3	5	0.1791624844960173	0.8946800864852205	1.8951988725871116
1a.sql	215	203	10	0	200	10	1918	0	3622	0	1998754	1062	8	6	142	7	0.2297496672945337	0.9998752775141443	2.010339770542897
19d.sql	7303	339	6947	13	153	6774	15802381	0	29274663	0	1494563094646	4327435	1772	1423	1760645	58549	1.732677296784699E-4	0.6812615588620154	2.4341359461285945
19c.sql	736	660	72	0	389	71	147588	0	285570	0	9954989274	75732	151	134	3575	571	0.010822389846145176	0.6814060943667687	1.7236523970188593
19b.sql	529	511	13	0	434	13	1992	0	3896	0	72755897	840	9	8	15	7	0.09850269423904043	0.6879168249065626	1.692821315525003
19a.sql	609	581	22	0	383	22	17554	0	34038	0	1458299585	9773	61	59	184	68	0.05974918792826478	0.6813104354402537	1.688787521963738
18c.sql	749	491	254	1	183	246	485262	0	914303	0	34941564462	220790	21	16	28073	1829	0.004039158987083939	0.7526315789473684	2.0007012074517565
18b.sql	775	756	16	0	271	16	20793	0	40713	0	307407699	18864	22	18	11	82	0.04839306839888449	0.7405541561712846	2.0163435704022215
18a.sql	1601	1502	97	0	189	96	170917	0	338856	0	4555274386	31170	60	35	410	677	0.008166392288527117	0.8583734558519411	2.613128850860515
17f.sql	5111	134	4971	4	99	4821	11330981	0	22661940	0	3539935436	24384	32	21	1113120	45323	1.7730388639640074E-4	0.5902255415961447	1.9998570866879266
17e.sql	3800	7	3780	11	3	3282	6029832	0	11983365	0	2557334866	27556	129	76	2832555	23966	3.027198713855332E-4	0.5009553941407853	2.0027835567345402
17d.sql	1848	94	1752	0	94	1750	4218855	0	8415948	0	1648599507	156112	42	27	11538	16832	2.2528134100401197E-4	0.1798651892587388	1.0014060216066174
17c.sql	165	125	38	0	125	38	88825	0	177389	0	8643155	11698	28	21	1918	355	0.010246969695151587	0.15597662424607805	1.000189791057881
17b.sql	916	91	822	1	90	817	1239264	0	2437389	0	1884481122	11091	32	26	52306	4874	0.0014911784316743448	0.4820112846154513	2.0001309449169344
17a.sql	2002	118	1880	2	101	1843	3422551	0	6836568	0	2576193365	21132	28	20	258289	13674	5.34330693028022E-4	0.6590923361577643	1.9996830872378832
16d.sql	1664	109	1551	2	69	1523	2826612	0	5548688	0	9252320147	634637	167	127	249455	11097	5.735257831416116E-4	0.5791604105238483	1.0033061815421058
16c.sql	1137	119	1013	3	50	925	2308294	0	4436872	0	50148447	1179238	55	38	319932	8873	8.960204454447195E-4	0.5330490405117271	1.003184756855147
16b.sql	14384	6	14349	27	3	13353	32993620	0	64348700	0	4555851802	11013305	210	130	3710592	128697	6.64095566864743E-5	0.442584218645672	2.3004665268589135
16a.sql	83	44	37	0	40	37	88361	0	176448	0	21413138	68767	35	28	385	353	0.016057051640641546	0.6842672363609897	1.0055283682506864
15d.sql	299	262	34	0	93	33	53024	0	90190	0	317953061	14528	65	54	11347	180	0.028522850822038003	0.5353168340605395	1.0005030122664298
15c.sql	490	467	20	0	296	20	15971	0	28588	0	317646533	5315	50	46	2271	57	0.05608956809801772	0.9425229405447226	1.0003436293562291
15b.sql	313	295	14	0	239	14	3323	0	6255	0	8415745	3026	14	13	37	12	0.09215009841501191	0.587610861627568	1.837660521240028
15a.sql	313	295	15	0	182	15	6504	0	12482	0	16650096	5257	25	24	328	24	0.1317772630269754	0.9373537246410187	1.9955719315697336
14c.sql	491	399	88	0	136	87	121093	0	225092	0	4014298084	36682	107	64	4115	450	0.0036486785262072816	0.3431641940178552	1.1274890414882055
14b.sql	616	603	9	0	390	8	1804	0	3566	0	219870310	741	9	8	1	7	0.15051051119543857	0.9337308049040457	2.048644365041878
14a.sql	808	737	67	0	541	66	93071	0	175171	0	4495847703	31767	83	57	761	350	0.006032746921970152	0.6761446664528531	1.8417093897890031
13d.sql	5756	8	5738	8	4	5576	13277434	0	22899816	0	3676127429208	1487314	735	444	670390	45800	3.332127867657457E-4	0.8011098128432619	4.174937233067324
13c.sql	446	430	13	0	426	13	6158	0	11142	0	3060978745	437	25	24	53	23	0.12750408224891477	0.859928940130134	1.7849572282389763
13b.sql	219	201	15	0	197	15	10793	0	19508	0	4305735394	1506	38	34	372	39	0.0748624781941457	0.636099612281739	2.7144520005032713
13a.sql	2220	2	2215	1	1	2189	4729013	0	8987803	0	2656301186010	1125516	713	414	111101	17976	5.820496782761131E-4	0.7345454545454545	3.1893758775370995
12c.sql	510	241	265	0	85	264	554041	0	1092611	0	230166269823	394313	112	82	4711	2185	0.0038465351667362857	0.6782607594867924	1.5886373927221789
12b.sql	409	396	10	0	392	10	2475	0	4715	0	45695499	237	10	10	10	9	0.27887471447132983	0.9999943923971594	2.5953558807112067
12a.sql	157	121	34	0	79	34	42868	0	82654	0	23809393999	35795	94	77	397	166	0.029300780520075582	0.8160768942562973	2.5013118144696755
11d.sql	595	466	126	0	161	124	404032	0	791259	0	109322143	17704	61	49	14899	1583	0.003780470965912812	0.7164182321206894	1.000282965785377
11c.sql	1010	593	413	1	252	412	1108993	0	2139840	0	287728810	18349	433	222	6946	4280	5.523320364913448E-4	0.5910976284880676	1.0766663149523918
11b.sql	741	727	11	0	200	11	2328	0	4256	0	297906360	458	11	10	14	9	0.1226122408411972	0.8055555555555555	1.2956249423459947
11a.sql	596	572	21	0	218	21	24086	0	46232	0	1172811636	3183	46	38	310	92	0.011697264985840759	0.20232558139534884	1.0824402276730167
10c.sql	1391	606	783	0	218	783	3790561	0	7580856	0	929780769100	3141174	99	53	10	15162	6.430361727960765E-4	0.7352941176470588	1.0837069538799537
10b.sql	682	675	5	0	197	5	772	0	1502	0	169	372	5	4	0	3	7.99463224232591E-5	1.6022972763036255E-4	1.0002388238793216
10a.sql	350	332	16	0	226	15	13484	0	26267	0	177793452	10103	29	22	104	52	0.044247850017706675	0.569377990430622	1.0024257197936992
