Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
2b.sql	132	1	130	0	1	129	239975	0	475429	0	1752455592	27222	15	7	5228	951	0.006735587131349815	0.7838221794279028	2.002506594245714
2a.sql	138	2	134	0	1	132	241001	0	476641	0	1753967006	27136	10	6	7834	954	0.006913409121633814	0.8056876765081343	1.9999372099288402
29c.sql	2196	501	1681	0	268	1678	2453092	0	4385560	0	10610730857	550719	4663	4555	16308	8771	6.185124041870427E-4	0.6812163708883706	2.9833747026427098
29b.sql	432	383	37	0	241	36	16983	0	31816	0	138672695	3478	65	64	15	63	0.04499845996678742	0.6893674724276475	2.4545405345147158
29a.sql	2042	529	1498	1	352	1498	1946151	0	3238752	0	69223362956	75257	5480	5474	1620	6477	0.001417693737845697	0.6845654602270359	3.2531909996940573
28c.sql	1179	1017	151	0	640	149	182884	0	331239	0	7887945757	50856	376	344	8373	662	0.0024987654688456568	0.34320200368690706	1.1359471270865984
28b.sql	653	476	167	1	317	167	231771	0	447676	0	10809606261	126135	473	437	148	895	0.009857812985176377	0.6667632093283377	3.1450579547770343
28a.sql	1016	793	215	0	498	214	305966	0	547681	0	10798299965	140929	651	593	4803	1095	0.0028791615020013297	0.6669859918255749	2.1678358133584115
27c.sql	1025	985	32	0	459	31	24546	0	43906	0	1078695139	7748	89	87	743	87	0.012354078601951016	0.2155230069555912	1.0835216758079058
27b.sql	657	584	67	0	235	67	14378	0	26056	0	709535562	4324	53	53	247	52	0.020011205217902752	0.23979763345434985	1.0945240627527055
27a.sql	638	582	50	0	221	50	74967	0	139370	0	2337768696	27413	130	123	477	279	0.02005630378327705	0.903846153846154	1.0803975725901813
26c.sql	1243	493	743	1	372	741	1022079	0	1993233	0	6069801322	40095	184	162	5400	3986	6.980871983963299E-4	0.68800967575831	2.525748584220605
26b.sql	501	402	94	0	308	94	140523	0	273068	0	16919251641	95760	299	262	93	546	0.004554343483585714	0.6862867779181425	2.3174449392471796
26a.sql	718	482	229	0	338	228	387526	0	763311	0	31215175455	143050	144	114	1728	1526	0.0021959292678419375	0.6099203813420385	2.6292784155016626
25c.sql	797	573	219	0	329	213	344930	0	609644	0	1338224393	112420	116	87	26153	1219	0.0014326952791622498	0.02009271404334428	1.0189029420244025
25b.sql	543	531	7	0	265	7	1248	0	2473	0	49218782	577	6	5	6	4	1.1708082052079962E-4	2.3190677011101607E-4	1.0004658997843208
25a.sql	540	446	90	0	183	89	135987	0	250185	0	1061226967	91622	99	76	4407	500	0.00300400926415811	0.02351499866928036	1.0246501850080518
24b.sql	568	547	13	0	312	13	3373	0	6423	0	111360748	1531	15	14	45	13	0.19097482487979595	0.9218330448855787	2.5069407603933698
24a.sql	494	445	43	0	356	43	40862	0	78268	0	2704194349	7500	156	143	275	156	0.011753574400777648	0.6815270030214058	1.6986567049218266
23c.sql	652	626	21	0	451	21	16053	0	28324	0	446647870	8311	59	58	628	57	0.043031078988935496	0.7354838709677419	1.0085979135874665
23b.sql	705	682	18	0	567	18	10556	0	20132	0	786124348	7487	43	42	16	41	0.09233411430616482	0.6882101671211398	1.6920736836128987
23a.sql	699	671	24	0	529	24	20545	0	37760	0	1229722536	11470	78	75	618	76	0.040048787849393655	0.7857142857142858	2.66082755517824
22d.sql	692	462	224	0	171	216	385202	0	695670	0	6399313937	71901	194	164	46281	1392	0.0011877745945148544	0.31228872961339493	1.1288833585218543
22c.sql	818	677	135	0	389	131	226731	0	400123	0	4215319619	45553	183	156	21489	801	0.0020514461119125367	0.34318589698597396	1.1294989393736279
22b.sql	489	416	66	1	190	66	74058	0	146696	0	5867644683	33712	188	172	31	293	0.005602609107153364	0.33752627104668853	1.1134370683670995
22a.sql	524	429	90	0	219	89	115616	0	210670	0	3567866649	35998	189	162	2851	422	0.003844138479858396	0.3374663794727407	1.1112506653980867
21c.sql	1046	1003	37	0	414	37	52822	0	97962	0	3250002926	10694	67	51	1874	196	0.00546597866570346	0.08096967429614096	1.0706411476934272
21b.sql	689	668	17	0	209	17	12562	0	23902	0	1945594502	7097	40	35	38	47	0.02303746709117838	0.2161876380707505	1.0839309066717595
21a.sql	641	581	55	0	270	55	107771	0	208906	0	3344203954	33123	107	99	1410	418	0.014386809518165164	0.7884635220402628	1.080616025958899
20c.sql	704	389	309	0	227	308	525850	0	1012035	0	11344099976	48400	88	70	5406	2024	0.0013970970679285197	0.6878960051482027	1.7482564368450872
20b.sql	826	799	23	0	656	23	15996	0	31020	0	813490134	4534	54	49	17	62	0.026713976382380787	0.6112216781171748	1.6932996731187115
20a.sql	649	618	27	0	388	27	24531	0	47610	0	1638162170	4875	56	50	33	95	0.023195387013438724	0.6204013429103942	2.507353081193485
1d.sql	460	450	8	1	222	8	1065	0	2043	0	11415001	572	6	5	4	4	0.22375728770468692	0.8946793329982768	1.000348369325654
1c.sql	283	271	10	0	243	10	1338	0	2652	0	1675409	746	7	7	3	6	0.1700171012377741	0.9999666614967828	2.0197314926871557
1b.sql	505	495	7	1	178	7	334	0	663	0	2968	0	3	2	3	1	0.0	-Infinity	1.0
1a.sql	301	287	12	0	284	12	1756	0	3216	0	1984027	739	7	7	142	6	0.24695569925839722	0.9998869593887112	2.010350983996176
19d.sql	11410	534	10862	11	323	10485	26755345	0	49594944	0	4152432047933	4580494	1965	1482	1760645	99189	1.1118480097052474E-4	0.6812500881775282	2.676021142034263
19c.sql	464	397	63	0	201	62	133576	0	258923	0	10194550270	67867	107	88	3575	518	0.012164703172681063	0.7130177514792899	1.724940845228673
19b.sql	644	625	13	0	539	13	2436	0	4791	0	45143133	1964	11	10	15	9	0.08075707439409963	0.687817995626085	1.730078173297885
19a.sql	945	918	22	0	689	22	17312	0	33892	0	1424186692	10047	67	65	184	67	0.056481023676241485	0.681254821112929	1.6886592961120044
18c.sql	940	643	292	1	158	282	493316	0	930371	0	34908945809	220352	25	16	28073	1860	0.0037048388689886603	0.4952408285034982	2.0000865444023725
18b.sql	760	740	16	0	375	16	20155	0	40228	0	309247030	18887	27	21	11	80	0.04256573127673763	0.5070774354704413	1.9996929883368866
18a.sql	910	824	84	0	221	84	146302	0	290919	0	3471942682	29014	41	28	410	581	0.009989891303363491	0.724729851154553	2.610993214160691
17f.sql	2442	149	2288	4	115	2126	4571295	0	9142312	0	1859098305	54491	22	16	1113120	18285	4.347807542071336E-4	0.6025646690979748	1.999865510662924
17e.sql	9284	7	9266	9	3	8777	21957870	0	43902547	0	4698530772	496102	124	69	2832555	87806	1.0592052160070919E-4	0.7438355511158307	2.308095848886413
17d.sql	236	105	130	0	105	128	396866	0	783556	0	37134641	40375	17	13	11538	1568	0.0028551933544043845	0.8849011604838961	1.0001582854720754
17c.sql	187	132	53	0	131	53	148160	0	294559	0	8728961	11836	19	15	1918	590	0.007278759163298156	0.7734714146172934	1.0002118518580265
17b.sql	717	81	635	0	79	629	1203448	0	2365784	0	1817616832	7407	30	24	52306	4732	0.001632021209588293	0.4882501642282535	2.000319069207497
17a.sql	3548	72	3473	1	54	3437	9187838	0	18164963	0	432682411	2227784	42	28	258289	36329	2.438410301838283E-4	0.508130081300813	1.0013633316133723
16d.sql	558	127	427	2	81	360	717033	0	1293747	0	1782599303	233012	205	146	249455	2587	0.0016996652808166947	0.6744135707531586	1.997784789256843
16c.sql	1182	158	1020	2	71	932	2281604	0	4383184	0	44032065	1176733	46	34	319932	8766	9.22936188745062E-4	0.5924170616113744	1.0013539241768386
16b.sql	6933	7	6901	23	3	5533	10588696	0	19547632	0	2583806082	1978707	41	28	3710592	39096	1.933811034880393E-4	0.5009553941004559	1.9996825058947347
16a.sql	105	64	38	0	60	38	87943	0	175612	0	344396	67786	45	27	385	351	0.01573026531634109	0.6195372750642673	1.0004361011323615
15d.sql	373	301	69	0	131	68	129974	0	252414	0	414222218	67417	37	29	11347	504	0.008270106538622146	0.23578393106672701	1.9871120902745432
15c.sql	909	884	21	0	711	21	19453	0	34398	0	148063546	6127	62	59	2271	69	0.047400043020012564	0.9342330495211079	1.0002467488806106
15b.sql	456	440	13	0	381	13	3322	0	6319	0	8155449	3636	14	13	37	12	0.06967874476455738	0.4980943508088422	1.8309952754293373
15a.sql	512	488	21	0	376	21	6307	0	11955	0	3548531	5712	24	20	328	23	0.12396649710547945	0.9583658278880243	1.9965911910174112
14c.sql	485	405	75	0	136	74	116873	0	217631	0	3198467007	30404	79	58	4115	436	0.003761686488876779	0.34318208743039924	1.125832780986453
14b.sql	838	827	7	0	621	7	833	0	1612	0	10868	198	5	4	1	3	0.30472070744994456	0.9138083524361253	1.9102424647241634
14a.sql	627	569	55	0	365	54	87729	0	168072	0	4453676052	22909	74	54	761	336	0.006334477921078964	0.6762517338183341	1.8462378703722742
13d.sql	5001	7	4986	6	4	4839	11478583	0	20111240	0	3865234829979	1702967	859	444	670390	40222	2.507156298949194E-4	0.5568515339929043	3.210706465456057
13c.sql	161	146	11	1	142	11	5232	0	9776	0	1970991062	349	22	21	53	20	0.16983700142946961	0.6151476660451218	2.754893152522623
13b.sql	323	303	16	1	299	16	12904	0	23362	0	3422611740	2044	36	31	372	47	0.08390621531020477	0.6593810171995499	2.7675097072218486
13a.sql	2100	4	2093	1	4	2067	4587125	0	8664340	0	2615318222174	1107503	611	353	111101	17328	5.744297324460264E-4	0.5670471049459086	3.1839305783860734
12c.sql	323	182	138	0	74	137	316396	0	620248	0	165571125468	236967	123	91	4711	1240	0.005526158238180094	0.5194339908730287	2.546187205508323
12b.sql	437	423	11	0	419	11	4104	0	7636	0	350053873	115	17	16	10	15	0.2534723244983125	0.9999968172891647	2.5983133610884646
12a.sql	181	106	72	0	55	72	167420	0	332370	0	118760050232	150776	96	81	397	664	0.009241125053245168	0.5964780467184765	2.5373884343458304
11d.sql	677	538	136	0	181	134	400407	0	784496	0	164712718	32796	29	26	14899	1569	0.003813686499449567	0.6020921941246375	1.000206243564968
11c.sql	1115	527	585	0	285	584	1436420	0	2811127	0	492603312	24390	175	80	6946	5622	4.147761567225758E-4	0.30273236386609154	1.2234074310170384
11b.sql	627	615	9	0	155	9	2099	0	4116	0	297878428	234	11	10	14	9	0.1000134131236386	0.611111111111111	1.2878413572959737
11a.sql	653	632	19	0	122	19	21104	0	40420	0	7554814820	7568	75	64	310	80	0.013071928797767756	0.18800053390282967	1.0829943474200863
10c.sql	1708	974	733	0	272	733	3791836	0	7583356	0	929921167367	3141676	104	61	10	15167	6.428479820859863E-4	0.7352941176470588	1.0840555149749695
10b.sql	609	601	6	0	227	6	1309	0	2502	0	179682110	731	7	6	0	5	0.0018167842152034762	0.008942768164366765	1.008208258851026
10a.sql	398	384	13	0	282	13	13336	0	25883	0	234189768	10084	32	22	104	52	0.050748894829626065	0.7289156626506025	1.008294297265192
