Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
6f.sql	1861	231	1619	8	72	1239	1632088	0	3235292	0	468049925	1055	15	7	785477	6471	2.817440178727786E-4	0.04139971701532219	1.000017550458229
6e.sql	341	318	21	0	226	21	3763	0	7520	0	1235456	289	15	8	6	16	0.14015977459490075	0.625484331174361	1.920511921127082
6d.sql	371	311	54	0	158	53	10615	0	21142	0	2776881	479	15	7	88	42	0.018858691667647944	0.5428422120638902	1.0000528727782214
6c.sql	117	105	6	0	104	6	1797	0	3588	0	341588	54	10	6	2	8	0.17839750830378623	0.5428459280983832	1.6337973976131894
6b.sql	98	87	8	0	86	8	3365	0	6715	0	160398	360	11	7	12	13	0.12678634841476774	0.3602682446497533	1.0000619106768767
6a.sql	128	119	8	0	89	8	2761	0	5520	0	920624	12	11	7	6	12	0.14520339211303723	0.6254843336861704	1.920376228680101
5c.sql	974	946	23	0	700	23	3937	0	7780	0	19413879	1623	10	7	669	15	0.21299699431292912	0.9976118635582557	2.017786960192203
5b.sql	516	504	5	1	363	5	251	0	502	0	14	265	3	2	0	1	0.0	-Infinity	1.0
5a.sql	537	515	16	1	355	16	1002	0	2002	0	18805786	800	6	5	0	4	0.008887631108530771	0.026562818333673462	1.026644210590847
4c.sql	630	547	79	0	135	77	38493	0	71124	0	145189183	9005	15	7	4700	142	0.006777195509008007	0.2365217184646965	1.0004390177206395
4b.sql	81	71	8	0	43	8	2660	0	5303	0	2872272	580	10	6	6	11	0.12433747483974254	0.4395982235571019	1.8145576453305579
4a.sql	377	356	20	0	142	19	19695	0	38039	0	153885288	5539	15	7	740	76	0.010524435910900526	0.23215933364437136	1.0007058065384733
3c.sql	626	596	27	0	357	26	29845	0	58548	0	113304837	14656	10	5	7250	117	0.007639036814487037	0.1958243914667223	1.000313513269498
3b.sql	121	113	7	0	81	7	5674	0	11340	0	2998341	691	11	6	5	22	0.09411113098563492	0.5	1.0006896811686918
3a.sql	519	362	154	0	265	154	376718	0	753115	0	89819433	75379	13	6	206	1507	0.004866407889248885	0.8994413407821229	1.0002204392808387
33c.sql	353	303	44	0	112	44	52083	0	103187	0	1359907079	38791	124	114	114	206	0.024140791033924656	0.5708074534161491	1.9970684922199176
33b.sql	231	205	21	0	79	20	10139	0	19796	0	69361847	6263	42	41	4	40	0.032513673181501064	0.1656741811994896	1.7511653653062744
33a.sql	276	235	35	0	74	34	35175	0	69448	0	736855950	26998	78	75	8	138	0.031621695028040485	0.4890119706985885	1.9994144618212235
32b.sql	106	0	104	0	0	103	328096	0	651580	0	33494493	31315	32	19	4388	1303	0.004550317028763351	0.5693791607549189	1.0020121030432978
32a.sql	5	0	3	1	0	3	1004	0	2006	0	39426	263	6	5	0	4	4.8799629495322963E-4	0.001013165116044343	1.0008884573144448
31c.sql	708	544	156	0	176	155	208877	0	409041	0	3825985670	44087	149	136	2825	819	0.0023032369191370436	0.4908290590632063	1.1126335208577411
31b.sql	771	733	28	0	355	28	14463	0	27448	0	137469485	2830	57	56	84	55	0.04690282440303989	0.5909090909090908	1.017778171299776
31a.sql	908	554	345	0	226	345	465323	0	898964	0	1610699844	144170	193	164	1273	1798	0.001017676717480856	0.020525194935415002	1.0803285886527072
30c.sql	762	541	212	0	177	209	243440	0	446713	0	1503014982	161906	150	129	8024	893	0.0019595912890219462	0.020096719147514486	1.0239374436501691
30b.sql	1011	945	54	0	539	54	7544	0	13923	0	57481260	3429	29	28	28	27	0.07144008598365809	0.7473430678695828	1.020352841021355
30a.sql	805	641	145	0	273	145	148989	0	288645	0	1449284967	88877	191	179	757	577	0.003107714079881663	0.020181725236686023	1.0651274467153922
2d.sql	185	9	174	0	4	160	301522	0	570017	0	1751945010	27178	10	6	68316	1140	0.005616255583726635	0.779458626337665	1.999464780113385
2c.sql	4	0	3	0	0	3	257	0	514	0	12	2	3	2	0	1	0.0	-Infinity	1.0
2b.sql	93	1	91	0	1	90	203310	0	406604	0	1752658128	13826	15	9	5228	814	0.007986147800393409	0.8289008918801606	2.002621757549449
2a.sql	98	2	95	0	2	94	207691	0	415304	0	1751369236	13876	14	8	7834	830	0.007146541861149645	0.380791400852309	1.9987651044676535
29c.sql	2411	427	1970	1	288	1968	2631697	0	4644157	0	10343929685	683411	6159	6133	16308	9288	0.001009294142892857	0.7325031943040415	2.484892935347936
29b.sql	504	458	34	0	225	34	16388	0	30166	0	170768769	3326	63	62	15	61	0.050867877765931255	0.6847170633527607	2.509289020338243
29a.sql	1010	365	632	0	269	631	780748	0	1299414	0	7620688308	67050	2240	2237	1620	2598	0.0015304351942198881	0.6894200483294489	3.1324377670026173
28c.sql	667	490	167	0	276	165	193865	0	339390	0	8283102478	67086	363	342	8373	679	0.002434606978335574	0.34316212873981367	1.1394785163163785
28b.sql	599	438	152	0	301	151	165617	0	323740	0	9514542829	100463	492	447	148	648	0.014091043131012351	0.7710280373831775	2.9533799702022785
28a.sql	905	637	256	1	335	255	322414	0	592266	0	12731246159	135760	736	684	4803	1184	0.0027611383048798824	0.66672930547237	2.14512575356846
27c.sql	810	770	31	0	383	30	20950	0	37708	0	834274008	7460	77	76	743	75	0.014302122143503918	0.23485529839153496	1.0804805373635797
27b.sql	606	572	27	0	143	27	17543	0	32520	0	1947483300	7048	68	67	247	66	0.016596190558169473	0.21701464526291095	1.0921700458190085
27a.sql	672	634	30	0	179	30	24206	0	43092	0	1321371844	10465	89	87	477	87	0.012500124628821887	0.22297323108711356	1.087145353568394
26c.sql	1136	314	815	0	199	813	1273868	0	2389462	0	9056317222	955995	261	226	5400	4779	6.134870791240603E-4	0.6072882607814433	1.738156368084105
26b.sql	443	366	71	0	259	71	75880	0	145698	0	7152503624	51350	215	185	93	291	0.006863034853709864	0.6863614184490053	2.250102131075257
26a.sql	722	254	462	0	132	462	868492	0	1663320	0	75275192872	655222	65	53	1728	3326	0.0023377072243489666	0.6110070180203304	2.0016377031299775
25c.sql	847	574	267	0	163	259	362340	0	644184	0	1479144458	132354	101	79	26153	1289	0.0013574776575380376	0.02011829002974495	1.0222553960209257
25b.sql	646	633	7	1	223	7	712	0	1399	0	114525080	186	4	3	6	2	2.7897847815711628E-5	5.5795695631423256E-5	1.0005956370671758
25a.sql	631	524	103	0	169	101	141495	0	261468	0	1077999890	103280	92	72	4407	523	0.002915562472758017	0.024881187802188395	1.0507949913606762
24b.sql	689	665	16	0	583	15	3424	0	6660	0	106340673	1584	16	15	45	14	0.1758175876535349	0.8192374466756539	2.5462214900918956
24a.sql	458	409	41	0	330	41	38361	0	74175	0	2770605348	16799	130	125	275	148	0.012520272344136872	0.6812730890305271	1.699119682716743
23c.sql	538	509	23	0	287	23	17751	0	32164	0	592211977	7489	65	65	628	64	0.03657687554570793	0.6045751633986929	1.9410273322081628
23b.sql	642	620	17	0	468	17	8265	0	16136	0	751884993	5604	34	33	16	32	0.09341110869958305	0.6882217491293587	2.6322151135221166
23a.sql	646	613	29	0	462	29	28870	0	52454	0	2313905521	15076	107	105	618	105	0.027996672237803066	0.688097244995784	1.7101244154660606
22d.sql	762	407	348	1	136	340	409206	0	735643	0	7900451173	150052	183	153	46281	1471	0.00112251019553629	0.3025558913203867	1.136451396738399
22c.sql	807	596	203	1	381	200	327087	0	557487	0	7889933659	120379	312	263	21489	1115	0.0014859017401939044	0.3431796193184062	1.134727426732748
22b.sql	521	449	66	0	205	66	66853	0	129650	0	3801973137	22591	120	113	31	259	0.006293169645028864	0.3375473330088587	1.1099562410279784
22a.sql	567	469	93	0	225	92	100483	0	188355	0	3953785561	33218	155	135	2851	377	0.004302129964589885	0.3374313621679252	1.1121326025315943
21c.sql	915	797	112	0	380	111	242617	0	474416	0	5306539932	132398	136	123	1874	948	0.006083172674759559	0.4893419899446373	1.0808915568041972
21b.sql	702	680	18	0	227	18	13092	0	25460	0	1546896843	6879	43	38	38	50	0.020755735586318432	0.1679784312412084	1.0844586322413436
21a.sql	738	715	19	0	254	18	17932	0	33119	0	981066097	2431	49	39	1410	66	0.016320426487527313	0.2462814070351759	1.0833762079697864
20c.sql	927	545	377	0	405	375	622957	0	1230271	0	17468050495	81538	80	63	5406	2460	0.0011876415376109392	0.6878926162448116	2.573236621332275
20b.sql	689	665	20	0	523	19	9460	0	18574	0	94248485	1885	39	38	17	37	0.03808100298782241	0.6072882607624439	1.6884524114507906
20a.sql	691	661	26	0	429	25	20370	0	39189	0	1488967591	4225	44	40	33	78	0.028872883926896267	0.5951832365509504	2.5070377531994326
1d.sql	412	402	9	0	173	8	599	0	1192	0	3212	2	4	3	4	2	5.7969544250689296E-5	1.1593908850137859E-4	1.0001152144691983
1c.sql	229	218	9	0	193	9	808	0	1568	0	4493926	272	5	4	3	3	0.3370318300883548	0.9999818845174218	2.0249587081693354
1b.sql	400	390	8	0	147	8	1059	0	2037	0	9160363	327	6	5	3	5	0.17913667763876573	0.8946673672828553	1.8952096962919696
1a.sql	320	308	11	0	305	11	1926	0	3498	0	7210524	1153	8	7	142	7	0.23694495079244912	0.9998869389890895	2.0223828984447727
19d.sql	10656	352	10289	11	149	9674	23413579	0	42768741	0	3349079937051	3874621	1881	1366	1760645	85537	1.2853185952252808E-4	0.6812469977505597	2.659593823127682
19c.sql	482	410	67	0	270	67	137089	0	259007	0	8991589084	66496	225	208	3575	518	0.012031349946396434	0.6824512534818942	1.7195404841971744
19b.sql	759	742	12	0	659	12	1777	0	3352	0	60504834	1124	8	7	15	6	0.11583983961879603	0.6879556419753778	1.6949954901202182
19a.sql	709	684	20	0	517	20	16592	0	32448	0	1393878373	9179	59	54	184	65	0.06337632647242615	0.6811820524671861	1.688197030875932
18c.sql	653	388	261	1	124	252	532641	0	1009043	0	34864295153	219979	21	16	28073	2019	0.0038687485381297803	0.9513888888888888	2.00061888842232
18b.sql	683	665	15	0	212	15	19698	0	38609	0	280481660	18005	22	15	11	78	0.052163197680010924	0.850538315389487	2.0126460374808506
18a.sql	1423	1324	97	0	229	97	161798	0	321903	0	3084893301	37462	29	22	410	643	0.008726706923809092	0.8434782608695652	2.6096259682410317
17f.sql	2157	146	2005	4	111	1843	3628607	0	6402579	0	1824431752	84399	71	38	1113120	12806	6.466236010941518E-4	0.8977037443725572	2.0022384312206327
17e.sql	3926	7	3908	9	3	3328	6030448	0	11984776	0	2557556809	27050	114	67	2832555	23969	3.0356355400093814E-4	0.4314269050341769	2.0026854905783154
17d.sql	355	109	244	0	109	243	709025	0	1407876	0	37207565	39671	22	16	11538	2815	0.0012794693010286622	0.05952380315947816	1.0001794458066826
17c.sql	133	92	39	0	92	38	88197	0	176130	0	8871465	11841	21	17	1918	352	0.009985011741104001	0.10743802823304643	1.0002229848299504
17b.sql	888	87	798	1	85	793	1206640	0	2372141	0	1817949986	7837	42	33	52306	4744	0.0015253127675915426	0.5572498485617627	2.0003345220823965
17a.sql	1981	107	1870	1	89	1826	3613164	0	7226316	0	2303763455	19264	34	26	258289	14452	4.7254033998056494E-4	0.6591529766686822	1.999656664259193
16d.sql	893	88	801	2	44	734	1682285	0	3223423	0	30861496	871494	47	33	249455	6446	0.0011816476601989373	0.5186721991701245	1.0013485095069719
16c.sql	1177	128	1044	2	56	958	2281769	0	4383227	0	42718415	1177772	35	26	319932	8767	9.739391429154753E-4	0.8116883116883118	1.0013639715886606
16b.sql	6782	6	6751	23	2	5597	9708675	0	17281202	0	2612066614	3933696	35	28	3710592	34563	2.1899874171205487E-4	0.500955394100456	1.9996722171175116
16a.sql	106	62	42	0	58	42	90158	0	179963	0	13183757	68533	40	27	385	360	0.0157040840528935	0.6788732394366197	1.0039215840299953
15d.sql	394	362	29	0	127	28	43516	0	75841	0	303129436	14742	39	34	11347	152	0.02597939529169657	0.4777732139490288	1.9870150564959221
15c.sql	545	522	20	0	387	19	17514	0	32460	0	317591078	6574	52	46	2271	65	0.05379278341248151	0.912945361135376	1.0002063938658459
15b.sql	207	190	14	0	143	13	3144	0	6026	0	8758136	2801	14	13	37	12	0.11670919133705211	0.6149667405764967	1.9364607234838795
15a.sql	434	414	17	0	300	17	6090	0	11514	0	17984159	4917	23	20	328	23	0.1374260438611236	0.924125290096977	1.9993970794879015
14c.sql	560	454	101	0	110	100	136534	0	253696	0	3521986804	43238	100	62	4115	507	0.003233939633991541	0.3431456504458315	1.1261801667507716
14b.sql	734	723	7	0	494	7	881	0	1664	0	3077678	416	5	4	1	3	0.3120985960139086	0.9362637362637363	1.9432429107211873
14a.sql	842	766	72	0	497	71	87334	0	168523	0	4516045764	30930	86	53	761	338	0.00630549993375273	0.6764692365433813	1.846751919290273
13d.sql	6156	7	6140	6	3	5907	12919156	0	22882697	0	4011798787831	1884579	816	485	670390	45765	3.1050701069135976E-4	0.6459924912522204	4.002916897605927
13c.sql	524	508	13	0	505	12	6402	0	11715	0	1722997027	926	25	24	53	23	0.15743336937885197	0.5053822365192712	2.75485916451235
13b.sql	292	273	16	0	269	16	12703	0	23010	0	4071633087	1374	33	28	372	46	0.08108192076780484	0.6698303497070048	2.7640139340025707
13a.sql	1981	2	1975	2	2	1931	3797317	0	6968303	0	2271970940063	547903	677	395	111101	13936	8.023134948265336E-4	0.5556989785711927	3.9297116672958876
12c.sql	405	201	201	0	69	199	429165	0	832543	0	154013346091	310070	121	89	4711	1665	0.004680634099128777	0.6407766990291262	1.5486823884158052
12b.sql	450	437	10	0	432	10	1645	0	3281	0	33321792	50	8	7	10	6	0.10193560012667939	0.5898816964501081	1.6111967964562748
12a.sql	159	84	72	0	38	72	141075	0	278740	0	84387200945	118849	140	97	397	558	0.011763294254294772	0.7999953925713507	1.5256768157417866
11d.sql	797	476	319	0	136	316	951025	0	1866838	0	283878017	36662	43	35	14899	3733	0.001565602542006872	0.34965049650091656	1.9970841568093254
11c.sql	773	608	161	0	240	159	485037	0	936544	0	471355315	18828	188	94	6946	1874	0.0011854136306588834	0.24282044802831645	1.2504582559229893
11b.sql	718	707	8	0	195	8	1655	0	3142	0	264885699	266	8	7	14	6	0.06400310555498133	0.21008767543421009	1.320205665311645
11a.sql	656	636	16	0	96	16	16666	0	31420	0	935557975	2262	53	39	310	62	0.016789454736423542	0.19094245204336946	1.0789649845974454
10c.sql	1681	907	772	0	328	772	3791030	0	7581856	0	930010583442	3141205	103	55	10	15164	6.429612051696163E-4	0.7352941176470588	1.083835910266577
10b.sql	812	804	6	0	241	6	1265	0	2527	0	273970913	532	7	6	0	5	1.2856733436145725E-4	4.468092711647168E-4	1.0006189810248078
10a.sql	350	333	15	0	235	15	13145	0	25539	0	233232177	10189	29	20	104	52	0.058951461517213435	0.9515028300090185	1.0033804630372078
