Query	Millis	PreMillis	JoinMillis	PostMillis	PreNoIndexMillis	JoinNoMatMillis	Tuples	nrFbacks	Iterations	Lookups	NrIndexEntries	nrUniqueLookups	NrUctNodes	NrPlans	JoinCard	NrSamples	AvgReward	MaxReward	TotalWork
31c.sql	941	596	337	0	176	336	208598	0	405897	0	2884895317	29243	155	141	2825	812	0.0016903935091887579	0.36945042896198993	1.0895229447480066
31b.sql	1206	1160	36	0	718	36	27109	0	51363	0	123020329	4885	96	92	84	102	0.02390374583804929	0.648854961832061	1.0469361143667117
31a.sql	680	569	104	0	218	103	159106	0	311673	0	929072853	32555	169	144	1273	624	0.0026604475769301597	0.31330169543541364	1.174109039252965
30c.sql	741	555	177	0	180	174	224617	0	400603	0	1544377105	119147	141	132	8024	802	0.0021833541741361475	0.016113059729990994	1.0241385933521452
30b.sql	1063	1032	20	0	642	20	7998	0	15108	0	132622454	3318	33	32	28	31	0.09181165974249365	0.613251459336859	1.0163435390653621
30a.sql	852	701	143	0	203	143	160533	0	314539	0	1469912003	143374	198	183	757	629	0.0028422298931729422	0.020375470628307187	1.0606491590589788
2d.sql	163	7	155	0	3	142	301667	0	570385	0	1753657218	27350	10	6	68316	1141	0.005628760168274254	0.7813968351913133	1.9995723781660852
2c.sql	5	0	3	0	0	3	505	0	1010	0	3640598	51	4	3	0	2	4.7908708231750904E-5	9.581741646350181E-5	1.0014325459058213
2b.sql	120	1	118	0	1	117	239974	0	475429	0	1752458478	27181	15	7	5228	951	0.00673555105685777	0.7838221794289625	2.0024719652132457
2a.sql	93	2	89	0	2	88	207846	0	415595	0	1750754857	14022	15	8	7834	831	0.007234692107841574	0.4377502378719783	1.9990316452398171
29c.sql	2567	433	2120	1	267	2117	3150519	0	5583694	0	10553931972	491722	6448	6433	16308	11167	4.4991328550083193E-4	0.6813229630295673	2.971370059990114
29b.sql	486	446	30	0	221	29	13811	0	26156	0	173470413	3536	55	54	15	53	0.05995765697413264	0.6848486297194899	2.5323724469105073
29a.sql	2219	316	1892	0	223	1892	2441028	0	3928986	0	848579468	231087	7860	7857	1620	7858	5.446354962551393E-4	0.684822637729629	3.126987715735759
28c.sql	797	657	131	0	446	130	165571	0	304655	0	8157822458	70424	319	293	8373	609	0.002716782157400886	0.3431696440906741	1.1379013650683385
28b.sql	618	532	79	0	398	79	104308	0	206428	0	6587109972	94444	253	241	148	413	0.019409756960071994	0.7063953488372093	2.886118436809502
28a.sql	904	661	234	0	407	233	309430	0	582040	0	15986591019	127984	556	529	4803	1164	0.002889662746675469	0.6668026033372604	2.1749086152725376
27c.sql	779	710	61	0	243	60	84048	0	160742	0	5428121852	79781	145	138	743	322	0.01702472778682391	0.922556962435172	1.0815228302427635
27b.sql	647	619	21	0	221	21	13405	0	24488	0	899172544	3585	49	47	247	48	0.021520009854591595	0.24090695172784723	1.0941949524124779
27a.sql	544	505	32	0	225	31	23872	0	43446	0	1292901477	14220	88	83	477	86	0.012168401309035515	0.12529901398640875	1.0872711054585595
26c.sql	1170	430	734	0	337	733	1166345	0	2287520	0	7056376438	735842	154	137	5400	4576	6.060611297859967E-4	0.6879669857709511	1.7301149887181855
26b.sql	505	432	68	0	360	68	87076	0	169279	0	10455427544	58993	191	162	93	338	0.006094294372999158	0.686670201872079	2.2739943972459167
26a.sql	582	371	205	0	281	204	330882	0	618339	0	26217758662	142965	108	96	1728	1236	0.002549098981125842	0.6879016400089197	2.6094209943774223
25c.sql	634	393	235	0	135	229	368182	0	654516	0	1374040536	138656	119	95	26153	1310	0.0013352587737489807	0.014324486947495097	1.0190610404060603
25b.sql	479	465	9	0	192	9	2503	0	4973	0	86303013	1431	11	10	6	9	0.0034636557306704477	0.01915522223304438	1.028709610040146
25a.sql	532	434	93	1	145	92	129204	0	241411	0	1083781383	88730	74	58	4407	482	0.003164254421076933	0.029262328240224945	1.0496494031714407
24b.sql	434	410	17	0	340	17	6994	0	13093	0	243113571	2591	28	27	45	26	0.12777017892924364	0.6995832857587408	2.506810132826663
24a.sql	387	321	60	0	235	60	69685	0	136141	0	7847684395	40118	261	248	275	272	0.007114136360222232	0.6811715034667065	2.053152585043543
23c.sql	614	585	24	0	410	23	19710	0	34824	0	512378273	10180	72	70	628	70	0.037618604446764785	0.6438415011741812	1.009070706486151
23b.sql	379	356	18	0	246	18	12278	0	24020	0	1460192718	9745	50	49	16	48	0.07174097138731918	0.9541666666666666	2.6992270462483234
23a.sql	652	625	24	0	385	24	20833	0	38002	0	1558926495	12354	78	77	618	76	0.038359106783538204	0.68783760941604	1.6964110345442254
22d.sql	630	398	225	1	144	218	394474	0	702698	0	8168925961	62249	171	151	46281	1406	0.0011766627365933805	0.343149274661809	1.1353208879662193
22c.sql	745	567	171	1	303	168	314904	0	549712	0	8090261500	155312	203	176	21489	1099	0.0015057878194579368	0.34316305785634427	1.1362639409111899
22b.sql	421	353	63	0	182	63	67602	0	130920	0	3330980712	24636	149	139	31	262	0.006223443687255324	0.33766491865856474	1.109736395464826
22a.sql	404	307	90	1	133	90	113564	0	210236	0	3940638554	57375	197	175	2851	421	0.003853490359685784	0.3376506333550898	1.1122103173187554
21c.sql	1094	1052	37	0	521	37	81031	0	158584	0	4369026119	19797	46	44	1874	318	0.019701475021678776	0.8698957744199124	1.0807555148764747
21b.sql	513	487	21	0	232	21	15361	0	29880	0	2444658296	7050	56	51	38	60	0.018135005992148172	0.21668365020046035	1.0855682273542095
21a.sql	524	483	36	0	168	36	42645	0	77828	0	2526607620	4990	90	72	1410	156	0.006933368334765399	0.23125838926174494	1.0866161547075859
20c.sql	915	575	333	0	408	332	433503	0	850775	0	8621109069	35724	68	52	5406	1701	0.0016460170904575775	0.6880017710821497	1.736845330371013
20b.sql	806	780	21	0	628	21	9346	0	17427	0	89393621	3178	36	35	17	34	0.03763702204036397	0.6878603050036379	1.688454173914342
20a.sql	911	862	44	0	531	44	44387	0	86699	0	3371326302	10114	68	63	33	173	0.012932254090660575	0.6210728855478865	2.5109941734222287
1d.sql	586	575	9	0	214	9	1062	0	2044	0	12683001	335	6	5	4	4	0.22374485489351426	0.8946860640436531	1.0002919070355871
1c.sql	592	578	12	0	548	12	1354	0	2653	0	1675298	865	7	6	3	6	0.16943402182612008	0.9999666614967828	2.0162514747257725
1b.sql	585	575	8	0	223	8	369	0	731	0	1852	2	3	2	3	1	0.0	-Infinity	1.0
1a.sql	284	269	12	1	266	12	1969	0	3706	0	2775752	997	9	6	142	7	0.21758828446511802	0.9998752888120701	2.0114385669047334
19d.sql	14760	307	14435	15	125	13886	32598078	0	59959407	0	2879273344665	4797485	1694	1253	1760645	119918	9.247229008775375E-5	0.6812125237807519	2.674656405014105
19c.sql	563	482	76	0	292	76	134930	0	260363	0	9609677693	67882	139	112	3575	521	0.012243819456345685	0.75	1.7225282410910954
19b.sql	450	428	17	0	354	17	2743	0	5275	0	61624639	1202	13	12	15	11	0.13949532624501815	0.8034955317832002	1.7304696069957792
19a.sql	917	889	23	0	714	22	17406	0	33831	0	1379567444	9938	63	60	184	68	0.06283901112929895	0.7071680112800127	1.6881234305761221
18c.sql	928	638	286	0	128	276	468473	0	880815	0	34917428725	203636	25	18	28073	1762	0.0041627525125646605	0.7295918367346939	2.000624295332045
18b.sql	729	709	17	0	247	17	20148	0	39558	0	296634599	18399	21	16	11	79	0.04607689843623169	0.561416345520499	2.0066600482910286
18a.sql	1490	1300	187	0	213	187	285076	0	567951	0	7830152515	52029	40	24	410	1135	0.004995714916163647	0.8048317166228456	2.618027327279763
17f.sql	4868	122	4739	5	88	4472	10508517	0	20121251	0	407773836	2255155	36	25	1113120	40242	2.238680269069023E-4	0.5694760820045558	1.0013759978132089
17e.sql	7196	8	7174	13	4	6723	12791377	0	23708888	0	2226571250	551827	22	16	2832555	47417	1.7210972929780676E-4	0.4430595568775911	1.9998471686802157
17d.sql	370	127	240	1	127	239	708296	0	1406432	0	37092520	39765	17	13	11538	2812	0.0012809655635031129	0.0595238031594562	1.0001970968956608
17c.sql	117	57	58	0	57	58	148877	0	295944	0	8869189	11800	20	15	1918	591	0.0059776274475317	0.08490566530222475	1.0001508403611237
17b.sql	3944	96	3846	1	94	3836	8248922	0	16497804	0	4434141775	29595	52	34	52306	32996	2.5732809061868505E-4	0.8573299816418447	2.000530604840152
17a.sql	4608	145	4459	2	125	4400	9121033	0	18241660	0	4434107540	33565	112	68	258289	36483	2.1838514543240159E-4	0.5902249416884942	2.002328421866514
16d.sql	1334	97	1233	2	49	1127	2739045	0	5376132	0	42393486	1116018	71	51	249455	10752	7.310469173059475E-4	0.6112469437652812	1.0030904228963085
16c.sql	2198	158	2035	3	66	1973	3193571	0	6204515	0	9298803073	928864	43	31	319932	12410	5.721994030623536E-4	0.9681240384063541	1.0013971708474447
16b.sql	8392	7	8351	32	3	6514	9797585	0	17458450	0	2612410500	3934148	51	36	3710592	34917	2.1659687510434448E-4	0.5009553940450084	1.999922202877879
16a.sql	85	51	30	0	48	30	45851	0	91519	0	1756107737	1772	21	15	385	183	0.024917785086214485	0.6803421884532195	1.995111420032022
15d.sql	316	254	59	0	83	58	96416	0	185152	0	348759963	21784	36	25	11347	370	0.010863330295596843	0.41526615573400527	1.9871002157808773
15c.sql	746	723	20	0	487	19	16929	0	30597	0	159651437	5311	38	33	2271	61	0.05471675401512992	0.931740091030801	1.0011024534303323
15b.sql	347	330	13	0	281	13	2992	0	5690	0	6414590	2994	14	13	37	12	0.14016305574633636	0.8391382198348062	2.0010356059766488
15a.sql	341	320	16	0	211	16	6039	0	11432	0	18188404	5091	23	20	328	22	0.13129959766053512	0.9570441081384379	2.0008689416030863
14c.sql	574	475	94	1	117	93	118671	0	217535	0	3288276696	36391	80	57	4115	435	0.0037675729102360444	0.34318070922450267	1.1259682378700415
14b.sql	719	706	9	0	485	9	1812	0	3430	0	93045761	911	8	7	1	6	0.020007054984334537	0.11291628105746072	1.1200230586328364
14a.sql	780	705	71	0	446	70	87520	0	169659	0	4251142395	19485	73	53	761	339	0.006269224586940444	0.6765006197271456	1.8455972175403415
13d.sql	5120	6	5103	8	3	4858	10201013	0	18444688	0	3629844311867	1362579	678	406	670390	36889	2.981445647543423E-4	0.5568515324894175	3.276714052615101
13c.sql	413	397	12	0	393	12	3720	0	7019	0	1260526467	383	17	16	53	15	0.23215976598736715	0.7840909090909091	2.7649092062553215
13b.sql	317	297	17	0	294	16	11443	0	20040	0	4151895686	1166	37	32	372	40	0.070989785604463	0.6687304251032934	2.7135670086214136
13a.sql	2320	2	2314	1	1	2258	5082862	0	9250063	0	2651600157809	660243	683	398	111101	18500	5.387154511230904E-4	0.5874200426439232	3.152119537534117
12c.sql	469	223	243	0	84	241	479713	0	927907	0	318407893793	369065	130	93	4711	1855	0.0037908020895845882	0.5032881094277495	2.619161737983327
12b.sql	386	371	12	0	367	12	5104	0	9770	0	77362561	256	21	20	10	19	0.11072385759623275	0.9999996539054926	2.6886316620577086
12a.sql	165	85	77	0	38	77	156339	0	310534	0	105343104600	137454	112	83	397	621	0.01099233805868451	0.9259291797312695	2.533975388497379
11d.sql	877	749	125	0	154	122	382198	0	748504	0	191882509	17180	28	21	14899	1498	0.0012969516888210544	0.24010580836650786	1.0004242298742834
11c.sql	1313	781	529	0	424	527	1328000	0	2591815	0	713038539	27986	194	100	6946	5184	5.349439965417205E-4	0.6852179722566033	1.2985350220698109
11b.sql	621	610	8	0	191	7	1329	0	2450	0	297292136	184	6	5	14	4	0.017671470366664062	0.06156499781051566	1.0706310555528584
11a.sql	609	584	21	0	136	21	21896	0	40373	0	1354915023	3595	42	36	310	81	0.01334003492881397	0.1558580913419623	1.0841071995878881
10c.sql	1269	874	393	0	272	393	1903288	0	3806368	0	667607897290	1274	66	41	10	7613	0.0011746629309191436	0.7288629737609329	1.0837965332239479
10b.sql	832	825	5	0	207	5	521	0	1002	0	373	200	4	3	0	2	7.419333040275484E-5	1.4838666080550968E-4	1.0001476900098158
10a.sql	314	296	15	0	217	15	13215	0	25919	0	306803718	10510	28	20	104	51	0.04300211069277968	0.5077098106920224	1.0031115886473434
